Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,Area,Weight,is_pareto
workload_3280.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,356,1,1,1,14,cyclic_2_1,block_8_1,unroll_2,pipeline,unroll_4,unroll_64,4.25,0.763205926840765,False
workload_3281.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,384,1,1,1,14,cyclic_2_1,block_8_1,unroll_8,pipeline_1,unroll_32,unroll_64,4.25,0.763205926840765,False
workload_3282.cpp,xcu200-fsgd2104-2-e,5.0,5.32995,357,1,1,1,16,block_128_1,block_8_1,unroll_2,pipeline,unroll_64,unroll_64,4.75,0.6977370617334332,False
workload_3283.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,335,1,1,2,13,cyclic_2_1,block_64_1,unroll_32,pipeline,unroll_8,unroll_64,4.25,1.0,True
workload_3284.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,329,1,1,2,13,cyclic_2_1,cyclic_16_1,pipeline_1,pipeline,unroll_64,unroll_64,4.25,1.0,True
workload_3285.cpp,xcu200-fsgd2104-2-e,5.0,15.83211,53,1,1,1,1,cyclic_4_1,cyclic_8_1,unroll_32,unroll_8,unroll_8,pipeline_1,1.0,0.7666097204133243,False
workload_3286.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,402,1,1,1,14,cyclic_2_1,block_8_1,unroll_32,pipeline_1,unroll_4,unroll_32,4.25,0.763205926840765,False
workload_3287.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,334,1,1,2,13,cyclic_2_1,block_64_1,unroll_32,pipeline,unroll_64,unroll_64,4.25,1.0,True
workload_3288.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,316,1,1,2,13,cyclic_4_1,block_16_1,unroll_32,pipeline,unroll_2,unroll_64,4.25,1.0,True
workload_3289.cpp,xcu200-fsgd2104-2-e,5.0,15.83211,52,1,1,1,1,cyclic_4_1,block_8_1,pipeline,unroll_8,unroll_8,pipeline_1,1.0,0.7666097204133243,False
workload_3290.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,349,1,1,1,14,cyclic_4_1,block_8_1,unroll_32,pipeline,unroll_32,unroll_64,4.25,0.763205926840765,False
workload_3291.cpp,xcu200-fsgd2104-2-e,5.0,6.010235,84,1,1,1,1,cyclic_4_1,block_4_1,pipeline,pipeline,unroll_64,pipeline_1,1.0,0.9862273966495022,False
workload_3292.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,323,1,1,2,13,cyclic_2_1,block_32_1,unroll_32,pipeline,unroll_16,unroll_64,4.25,1.0,True
workload_3293.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,335,1,1,2,13,cyclic_2_1,cyclic_16_1,unroll_8,pipeline,unroll_64,unroll_64,4.25,1.0,True
workload_3294.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,351,1,1,1,14,cyclic_4_1,block_8_1,unroll_32,pipeline,unroll_64,unroll_64,4.25,0.763205926840765,False
workload_3295.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,392,1,1,1,14,cyclic_2_1,block_8_1,unroll_32,pipeline_1,pipeline_1,unroll_64,4.25,0.763205926840765,False
workload_3296.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,314,1,1,2,14,block_4_1,block_16_1,pipeline_1,pipeline,unroll_64,unroll_64,4.5,0.7300975010390137,False
workload_3297.cpp,xcu200-fsgd2104-2-e,5.0,5.68288,86,1,1,1,1,cyclic_32_1,cyclic_8_1,unroll_32,pipeline,unroll_16,pipeline_1,1.0,0.9940846368040623,False
workload_3298.cpp,xcu200-fsgd2104-2-e,5.0,6.00512,85,1,1,1,1,cyclic_4_1,cyclic_16_1,pipeline,pipeline_1,unroll_32,pipeline_1,1.0,0.9863499012142721,False
workload_3299.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,366,1,1,1,14,cyclic_2_1,cyclic_8_1,unroll_2,pipeline,unroll_32,unroll_64,4.25,0.763205926840765,False
workload_3300.cpp,xcu200-fsgd2104-2-e,5.0,19.70255,174,1,1,1,8,cyclic_4_1,block_4_1,unroll_32,unroll_8,unroll_16,unroll_64,2.75,0.6497260522039119,False
workload_3301.cpp,xcu200-fsgd2104-2-e,5.0,6.00512,83,1,1,1,1,cyclic_4_1,cyclic_16_1,unroll_16,pipeline,unroll_4,pipeline_1,1.0,0.9863499012142721,False
workload_3302.cpp,xcu200-fsgd2104-2-e,5.0,5.32995,344,1,1,1,14,cyclic_32_1,block_8_1,unroll_2,pipeline,unroll_64,unroll_64,4.25,0.7631531671647188,False
workload_3303.cpp,xcu200-fsgd2104-2-e,5.0,6.65984,89,1,1,1,1,cyclic_2_1,block_16_1,pipeline,pipeline,unroll_8,pipeline_1,1.0,0.9707381319144992,False
workload_3304.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,367,1,1,1,14,cyclic_2_1,cyclic_8_1,unroll_32,pipeline,unroll_8,unroll_32,4.25,0.763205926840765,False
workload_3305.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,362,1,1,1,14,cyclic_2_1,block_8_1,unroll_32,pipeline,unroll_32,unroll_64,4.25,0.763205926840765,False
workload_3306.cpp,xcu200-fsgd2104-2-e,5.0,5.32995,336,1,1,1,15,block_64_1,cyclic_8_1,unroll_32,pipeline,unroll_16,unroll_64,4.5,0.7300975531043462,False
workload_3307.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,321,1,1,2,13,cyclic_4_1,block_16_1,pipeline,pipeline,unroll_64,unroll_64,4.25,1.0,True
workload_3308.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,343,1,1,2,14,cyclic_2_1,block_16_1,pipeline_1,pipeline,unroll_16,unroll_32,4.5,0.7300975010390137,False
workload_3309.cpp,xcu200-fsgd2104-2-e,5.0,15.83255,48,1,1,1,1,cyclic_4_1,block_8_1,pipeline,unroll_4,unroll_8,pipeline_1,1.0,0.7666005812581905,False
workload_3310.cpp,xcu200-fsgd2104-2-e,5.0,5.31972,337,1,1,2,14,cyclic_64_1,block_16_1,unroll_16,pipeline_1,unroll_32,unroll_64,4.5,0.7300976928958566,False
workload_3311.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,384,1,1,1,14,cyclic_4_1,block_8_1,unroll_32,pipeline_1,unroll_32,unroll_32,4.25,0.763205926840765,False
workload_3312.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,337,1,1,2,13,cyclic_2_1,block_16_1,pipeline_1,pipeline,unroll_2,unroll_64,4.25,1.0,True
workload_3313.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,379,1,1,1,14,cyclic_2_1,block_8_1,unroll_32,pipeline_1,unroll_4,unroll_64,4.25,0.763205926840765,False
workload_3314.cpp,xcu200-fsgd2104-2-e,5.0,5.31972,319,1,1,2,15,block_64_1,block_16_1,pipeline_1,pipeline,unroll_64,unroll_64,4.75,0.6977369140058595,False
workload_3315.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,346,1,1,1,14,cyclic_4_1,cyclic_8_1,unroll_8,pipeline,unroll_32,unroll_64,4.25,0.763205926840765,False
workload_3316.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,332,1,1,2,13,cyclic_2_1,block_16_1,pipeline,pipeline,unroll_8,unroll_64,4.25,1.0,True
workload_3317.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,368,1,1,1,14,cyclic_4_1,block_8_1,unroll_32,pipeline_1,unroll_32,unroll_64,4.25,0.763205926840765,False
workload_3318.cpp,xcu200-fsgd2104-2-e,5.0,15.83211,50,1,1,1,1,cyclic_2_1,cyclic_8_1,unroll_8,unroll_8,unroll_8,pipeline_1,1.0,0.7666097204133243,False
workload_3319.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,361,1,1,2,14,cyclic_4_1,block_4_1,unroll_32,pipeline,unroll_64,unroll_64,4.5,0.7300977102259478,False
workload_3320.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,356,1,1,2,14,cyclic_2_1,block_16_1,unroll_32,pipeline_1,unroll_64,unroll_32,4.5,0.7300975010390137,False
workload_3321.cpp,xcu200-fsgd2104-2-e,5.0,5.32995,356,1,1,1,14,cyclic_8_1,cyclic_8_1,unroll_32,pipeline,unroll_8,unroll_64,4.25,0.7631531671647188,False
workload_3322.cpp,xcu200-fsgd2104-2-e,5.0,6.00512,84,1,1,1,1,cyclic_4_1,cyclic_16_1,unroll_32,pipeline_1,unroll_32,pipeline_1,1.0,0.9863499012142721,False
workload_3323.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,328,1,1,2,13,cyclic_2_1,block_32_1,unroll_16,pipeline,unroll_16,unroll_64,4.25,1.0,True
workload_3324.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,316,1,1,2,13,cyclic_4_1,block_16_1,unroll_32,pipeline,unroll_64,unroll_64,4.25,1.0,True
workload_3325.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,375,1,1,1,14,cyclic_2_1,cyclic_8_1,unroll_8,pipeline,unroll_16,unroll_64,4.25,0.763205926840765,False
workload_3326.cpp,xcu200-fsgd2104-2-e,5.0,6.65984,90,1,1,1,1,cyclic_2_1,block_16_1,pipeline,pipeline,unroll_32,pipeline_1,1.0,0.9707381319144992,False
workload_3327.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,347,1,1,1,14,cyclic_4_1,cyclic_8_1,unroll_32,pipeline,unroll_16,unroll_64,4.25,0.763205926840765,False
workload_3328.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,351,1,1,1,14,cyclic_4_1,block_8_1,unroll_32,pipeline,unroll_8,unroll_64,4.25,0.763205926840765,False
workload_3329.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,342,1,1,2,13,cyclic_2_1,cyclic_16_1,pipeline,pipeline_1,unroll_16,unroll_64,4.25,1.0,True
workload_3330.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,391,1,1,1,14,cyclic_4_1,cyclic_8_1,pipeline,pipeline_1,unroll_8,unroll_64,4.25,0.763205926840765,False
workload_3331.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,349,1,1,3,14,cyclic_4_1,block_32_1,unroll_32,pipeline_1,unroll_2,unroll_32,4.75,0.6977367051955617,False
workload_3332.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,341,1,1,2,13,cyclic_4_1,block_16_1,unroll_32,pipeline_1,unroll_64,unroll_64,4.25,1.0,True
workload_3333.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,321,1,1,2,13,cyclic_2_1,block_32_1,unroll_32,pipeline,unroll_8,unroll_64,4.25,1.0,True
workload_3334.cpp,xcu200-fsgd2104-2-e,5.0,5.31972,325,1,1,2,15,block_64_1,block_64_1,unroll_32,pipeline,unroll_32,unroll_64,4.75,0.6977369140058595,False
workload_3335.cpp,xcu200-fsgd2104-2-e,5.0,5.31972,318,1,1,2,14,cyclic_64_1,cyclic_16_1,unroll_8,pipeline,unroll_16,unroll_64,4.5,0.7300976928958566,False
workload_3336.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,323,1,1,2,13,cyclic_4_1,block_64_1,unroll_2,pipeline,unroll_32,unroll_64,4.25,1.0,True
workload_3337.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,362,1,1,1,14,cyclic_2_1,cyclic_8_1,unroll_32,pipeline,unroll_64,unroll_64,4.25,0.763205926840765,False
workload_3338.cpp,xcu200-fsgd2104-2-e,5.0,5.5192,82,1,1,1,1,cyclic_32_1,cyclic_16_1,pipeline_1,pipeline,unroll_64,pipeline,1.0,0.9980263211621322,False
workload_3339.cpp,xcu200-fsgd2104-2-e,5.0,15.83211,51,1,1,1,1,cyclic_2_1,cyclic_8_1,unroll_32,unroll_8,unroll_8,pipeline_1,1.0,0.7666097204133243,False
workload_3340.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,356,1,1,1,14,cyclic_4_1,block_8_1,unroll_16,pipeline,unroll_32,unroll_64,4.25,0.763205926840765,False
workload_3341.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,359,1,1,1,14,cyclic_4_1,block_8_1,pipeline_1,pipeline,unroll_16,unroll_32,4.25,0.763205926840765,False
workload_3342.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,348,1,1,1,14,cyclic_2_1,block_8_1,unroll_32,pipeline,unroll_16,unroll_64,4.25,0.763205926840765,False
workload_3343.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,318,1,1,2,13,cyclic_4_1,cyclic_16_1,unroll_8,pipeline,unroll_64,unroll_64,4.25,1.0,True
workload_3344.cpp,xcu200-fsgd2104-2-e,5.0,6.65984,88,1,1,1,1,cyclic_2_1,cyclic_16_1,pipeline_1,pipeline,unroll_64,pipeline,1.0,0.9707381319144992,False
workload_3345.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,319,1,1,2,13,cyclic_4_1,block_64_1,unroll_16,pipeline,unroll_32,unroll_64,4.25,1.0,True
workload_3346.cpp,xcu200-fsgd2104-2-e,5.0,25.09391,223,1,1,2,10,cyclic_8_1,block_8_1,pipeline,unroll_8,unroll_8,unroll_64,3.5,0.5367474776087052,False
workload_3347.cpp,xcu200-fsgd2104-2-e,5.0,6.65984,87,1,1,1,1,cyclic_2_1,block_8_1,unroll_8,pipeline,unroll_64,pipeline_1,1.0,0.9707381319144992,False
workload_3348.cpp,xcu200-fsgd2104-2-e,5.0,5.32995,339,1,1,1,15,block_64_1,cyclic_8_1,unroll_64,pipeline,unroll_16,unroll_64,4.5,0.7300975531043462,False
workload_3349.cpp,xcu200-fsgd2104-2-e,5.0,22.16201,929,1,1,1,3,cyclic_4_1,block_32_1,unroll_16,unroll_2,unroll_64,unroll_64,1.5,0.6382510245324039,False
workload_3350.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,322,1,1,2,13,cyclic_4_1,cyclic_16_1,pipeline,pipeline,unroll_8,unroll_64,4.25,1.0,True
workload_3351.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,380,1,1,1,14,cyclic_2_1,block_8_1,unroll_16,pipeline_1,unroll_32,unroll_64,4.25,0.763205926840765,False
workload_3352.cpp,xcu200-fsgd2104-2-e,5.0,19.84591,286,1,1,1,11,cyclic_4_1,block_16_1,unroll_32,unroll_8,unroll_64,unroll_64,3.5,0.6160031541254548,False
workload_3353.cpp,xcu200-fsgd2104-2-e,5.0,5.32995,403,1,1,1,16,block_128_1,block_8_1,pipeline,pipeline_1,unroll_4,unroll_32,4.75,0.6977370617334332,False
workload_3354.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,355,1,1,1,14,cyclic_4_1,cyclic_8_1,unroll_32,pipeline,unroll_16,unroll_32,4.25,0.763205926840765,False
workload_3355.cpp,xcu200-fsgd2104-2-e,5.0,16.50767,135,1,1,1,7,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_8,unroll_64,2.5,0.7146757570020879,False
workload_3356.cpp,xcu200-fsgd2104-2-e,5.0,5.31972,300,1,1,2,14,cyclic_32_1,block_64_1,unroll_32,pipeline,unroll_8,unroll_64,4.5,0.7300976928958566,False
workload_3357.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,355,1,1,3,14,cyclic_4_1,block_32_1,pipeline,pipeline_1,unroll_8,unroll_32,4.75,0.6977367051955617,False
workload_3358.cpp,xcu200-fsgd2104-2-e,5.0,5.5192,92,1,1,1,1,cyclic_64_1,cyclic_16_1,unroll_32,pipeline_1,unroll_32,pipeline_1,1.0,0.9980263211621322,False
workload_3359.cpp,xcu200-fsgd2104-2-e,5.0,5.5192,92,1,1,1,1,cyclic_64_1,cyclic_16_1,unroll_32,pipeline,unroll_32,pipeline_1,1.0,0.9980263211621322,False
workload_3360.cpp,xcu200-fsgd2104-2-e,5.0,6.65984,90,1,1,1,1,cyclic_2_1,block_16_1,pipeline_1,pipeline,unroll_2,pipeline_1,1.0,0.9707381319144992,False
workload_3361.cpp,xcu200-fsgd2104-2-e,5.0,6.65984,85,1,1,1,1,cyclic_2_1,cyclic_8_1,unroll_32,pipeline,unroll_64,pipeline_1,1.0,0.9707381319144992,False
workload_3362.cpp,xcu200-fsgd2104-2-e,5.0,16.50767,137,1,1,1,7,cyclic_2_1,cyclic_8_1,unroll_8,unroll_8,unroll_8,unroll_64,2.5,0.7146757570020879,False
workload_3363.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,392,1,1,1,14,cyclic_2_1,cyclic_8_1,unroll_32,pipeline_1,unroll_64,unroll_64,4.25,0.763205926840765,False
workload_3364.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,331,1,1,2,13,cyclic_2_1,block_16_1,pipeline,pipeline,unroll_32,unroll_64,4.25,1.0,True
workload_3365.cpp,xcu200-fsgd2104-2-e,5.0,6.65984,87,1,1,1,1,cyclic_2_1,block_2_1,pipeline,pipeline,unroll_8,pipeline_1,1.0,0.9707381319144992,False
workload_3366.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,381,1,1,1,14,cyclic_2_1,block_8_1,unroll_32,pipeline_1,unroll_32,unroll_64,4.25,0.763205926840765,False
workload_3367.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,350,1,1,1,14,cyclic_4_1,block_8_1,pipeline_1,pipeline,unroll_32,unroll_64,4.25,0.763205926840765,False
workload_3368.cpp,xcu200-fsgd2104-2-e,5.0,6.65984,86,1,1,1,1,cyclic_2_1,cyclic_8_1,pipeline,pipeline,unroll_64,pipeline_1,1.0,0.9707381319144992,False
workload_3369.cpp,xcu200-fsgd2104-2-e,5.0,5.31972,312,1,1,2,14,cyclic_64_1,cyclic_16_1,unroll_2,pipeline,unroll_32,unroll_64,4.5,0.7300976928958566,False
workload_3370.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,345,1,1,2,14,cyclic_2_1,block_16_1,unroll_32,pipeline,unroll_4,unroll_32,4.5,0.7300975010390137,False
workload_3371.cpp,xcu200-fsgd2104-2-e,5.0,15.83211,51,1,1,1,1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_8,unroll_8,pipeline_1,1.0,0.7666097204133243,False
workload_3372.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,395,1,1,1,14,cyclic_2_1,block_8_1,unroll_32,pipeline_1,unroll_8,unroll_64,4.25,0.763205926840765,False
workload_3373.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,351,1,1,2,13,cyclic_2_1,block_32_1,unroll_8,pipeline_1,unroll_16,unroll_64,4.25,1.0,True
workload_3374.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,328,1,1,2,13,cyclic_2_1,block_32_1,unroll_8,pipeline,unroll_2,unroll_64,4.25,1.0,True
workload_3375.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,380,1,1,1,14,cyclic_2_1,block_8_1,unroll_64,pipeline_1,unroll_8,unroll_64,4.25,0.763205926840765,False
workload_3376.cpp,xcu200-fsgd2104-2-e,5.0,15.83211,50,1,1,1,1,cyclic_2_1,cyclic_8_1,unroll_8,unroll_8,unroll_8,pipeline,1.0,0.7666097204133243,False
workload_3377.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,320,1,1,2,13,cyclic_4_1,block_32_1,pipeline,pipeline,unroll_8,unroll_64,4.25,1.0,True
workload_3378.cpp,xcu200-fsgd2104-2-e,5.0,5.5192,83,1,1,1,1,cyclic_32_1,cyclic_16_1,pipeline,pipeline,unroll_8,pipeline_1,1.0,0.9980263211621322,False
workload_3379.cpp,xcu200-fsgd2104-2-e,5.0,20.42475,53,1,1,1,1,cyclic_8_1,block_2_1,pipeline_1,unroll_8,unroll_64,pipeline,1.0,0.6746292914326736,False
workload_3380.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,324,1,1,2,13,cyclic_2_1,block_16_1,unroll_16,pipeline,unroll_8,unroll_64,4.25,1.0,True
workload_3381.cpp,xcu200-fsgd2104-2-e,5.0,5.473165,92,1,1,1,2,cyclic_64_1,block_32_1,unroll_8,pipeline_1,unroll_2,pipeline_1,1.25,0.9795942866979566,False
workload_3382.cpp,xcu200-fsgd2104-2-e,5.0,15.83211,51,1,1,1,1,cyclic_2_1,cyclic_8_1,unroll_8,unroll_8,unroll_16,pipeline_1,1.0,0.7666097204133243,False
workload_3383.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,351,1,1,1,14,cyclic_4_1,cyclic_8_1,pipeline_1,pipeline,unroll_32,unroll_64,4.25,0.763205926840765,False
workload_3384.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,323,1,1,2,13,cyclic_4_1,block_64_1,unroll_32,pipeline,unroll_32,unroll_64,4.25,1.0,True
workload_3385.cpp,xcu200-fsgd2104-2-e,5.0,5.31972,340,1,1,2,14,cyclic_64_1,block_16_1,unroll_8,pipeline_1,unroll_64,unroll_64,4.5,0.7300976928958566,False
workload_3386.cpp,xcu200-fsgd2104-2-e,5.0,5.31972,301,1,1,2,13,cyclic_8_1,block_64_1,unroll_16,pipeline,unroll_32,unroll_64,4.25,0.7632585727353783,False
workload_3387.cpp,xcu200-fsgd2104-2-e,5.0,27.23919,183,1,1,1,7,cyclic_2_1,block_2_1,pipeline,unroll_8,unroll_8,unroll_64,2.5,0.5325354220258043,False
workload_3388.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,356,1,1,1,14,cyclic_4_1,cyclic_8_1,unroll_32,pipeline,unroll_32,unroll_32,4.25,0.763205926840765,False
workload_3389.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,332,1,1,2,13,cyclic_2_1,cyclic_16_1,unroll_32,pipeline,unroll_32,unroll_64,4.25,1.0,True
workload_3390.cpp,xcu200-fsgd2104-2-e,5.0,15.83211,51,1,1,1,1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_8,unroll_8,pipeline_1,1.0,0.7666097204133243,False
workload_3391.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,312,1,1,2,13,cyclic_4_1,block_32_1,unroll_32,pipeline,unroll_16,unroll_64,4.25,1.0,True
workload_3392.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,324,1,1,2,13,cyclic_4_1,cyclic_16_1,pipeline,pipeline,unroll_16,unroll_64,4.25,1.0,True
workload_3393.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,365,1,1,1,14,cyclic_4_1,block_8_1,unroll_8,pipeline_1,unroll_16,unroll_64,4.25,0.763205926840765,False
workload_3394.cpp,xcu200-fsgd2104-2-e,5.0,5.39644,94,1,1,1,2,cyclic_64_1,cyclic_64_1,unroll_32,pipeline,unroll_32,pipeline_1,1.25,1.0,True
workload_3395.cpp,xcu200-fsgd2104-2-e,5.0,6.65984,91,1,1,1,1,cyclic_2_1,block_64_1,unroll_32,pipeline_1,unroll_64,pipeline,1.0,0.9707381319144992,False
workload_3396.cpp,xcu200-fsgd2104-2-e,5.0,5.32995,361,1,1,1,16,block_128_1,block_8_1,unroll_32,pipeline,unroll_16,unroll_64,4.75,0.6977370617334332,False
workload_3397.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,352,1,1,1,14,cyclic_2_1,block_8_1,pipeline,pipeline,unroll_32,unroll_64,4.25,0.763205926840765,False
workload_3398.cpp,xcu200-fsgd2104-2-e,5.0,5.32995,348,1,1,1,15,block_64_1,cyclic_8_1,unroll_64,pipeline,unroll_32,unroll_64,4.5,0.7300975531043462,False
workload_3399.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,314,1,1,2,13,cyclic_4_1,block_16_1,unroll_32,pipeline,unroll_16,unroll_64,4.25,1.0,True
workload_3400.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,374,1,1,1,14,cyclic_2_1,cyclic_8_1,unroll_32,pipeline,unroll_4,unroll_64,4.25,0.763205926840765,False
workload_3401.cpp,xcu200-fsgd2104-2-e,5.0,6.010235,86,1,1,1,1,cyclic_4_1,block_16_1,unroll_32,pipeline_1,unroll_8,pipeline_1,1.0,0.9862273966495022,False
workload_3402.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,330,1,1,2,13,cyclic_4_1,cyclic_16_1,unroll_32,pipeline_1,unroll_32,unroll_64,4.25,1.0,True
workload_3403.cpp,xcu200-fsgd2104-2-e,5.0,17.24495,88,1,1,1,3,cyclic_2_1,cyclic_8_1,unroll_8,unroll_8,unroll_8,unroll_32,1.5,0.7326599188450919,False
workload_3404.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,345,1,1,3,14,cyclic_4_1,block_32_1,unroll_32,pipeline_1,unroll_32,unroll_32,4.75,0.6977367051955617,False
workload_3405.cpp,xcu200-fsgd2104-2-e,5.0,5.31972,307,1,1,2,13,cyclic_8_1,block_64_1,unroll_2,pipeline,unroll_32,unroll_64,4.25,0.7632585727353783,False
workload_3406.cpp,xcu200-fsgd2104-2-e,5.0,6.010235,86,1,1,1,1,cyclic_4_1,block_8_1,pipeline_1,pipeline,unroll_32,pipeline_1,1.0,0.9862273966495022,False
workload_3407.cpp,xcu200-fsgd2104-2-e,5.0,15.83211,52,1,1,1,1,cyclic_4_1,block_2_1,unroll_8,unroll_8,unroll_8,pipeline_1,1.0,0.7666097204133243,False
workload_3408.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,326,1,1,2,13,cyclic_4_1,block_16_1,unroll_16,pipeline_1,unroll_64,unroll_64,4.25,1.0,True
workload_3409.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,352,1,1,1,14,cyclic_4_1,block_8_1,unroll_32,pipeline,unroll_32,unroll_32,4.25,0.763205926840765,False
workload_3410.cpp,xcu200-fsgd2104-2-e,5.0,5.5192,108,1,1,1,2,cyclic_128_1,cyclic_16_1,pipeline,pipeline_1,unroll_32,pipeline_1,1.25,0.97902548693665,False
workload_3411.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,369,1,1,1,14,cyclic_4_1,block_8_1,pipeline,pipeline_1,unroll_8,unroll_64,4.25,0.763205926840765,False
workload_3412.cpp,xcu200-fsgd2104-2-e,5.0,6.010235,85,1,1,1,1,cyclic_4_1,block_8_1,unroll_32,pipeline,unroll_32,pipeline_1,1.0,0.9862273966495022,False
workload_3413.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,352,1,1,1,14,cyclic_4_1,cyclic_8_1,unroll_32,pipeline,unroll_64,unroll_32,4.25,0.763205926840765,False
workload_3414.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,318,1,1,2,13,cyclic_4_1,block_64_1,pipeline,pipeline,unroll_8,unroll_64,4.25,1.0,True
workload_3415.cpp,xcu200-fsgd2104-2-e,5.0,5.698225,88,1,1,1,1,cyclic_8_1,block_64_1,unroll_32,pipeline,unroll_32,pipeline_1,1.0,0.9937155483820848,False
workload_3416.cpp,xcu200-fsgd2104-2-e,5.0,5.5192,92,1,1,1,1,cyclic_64_1,cyclic_16_1,unroll_16,pipeline,unroll_32,pipeline_1,1.0,0.9980263211621322,False
workload_3417.cpp,xcu200-fsgd2104-2-e,5.0,5.32995,341,1,1,1,14,cyclic_64_1,block_8_1,unroll_32,pipeline,unroll_32,unroll_64,4.25,0.7631531671647188,False
workload_3418.cpp,xcu200-fsgd2104-2-e,5.0,5.32483,381,1,1,2,15,cyclic_2_1,cyclic_8_1,unroll_32,pipeline,unroll_16,unroll_16,4.75,0.697737032696693,False
workload_3419.cpp,xcu200-fsgd2104-2-e,5.0,5.3146,344,1,1,2,13,cyclic_2_1,cyclic_16_1,unroll_32,pipeline_1,unroll_32,unroll_64,4.25,1.0,True
