Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,Area,Weight,is_pareto
workload_4042.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,568,1,1,1,2,cyclic_128_1,cyclic_32_1,complete_1,unroll_2,unroll_2,unroll_4,pipeline,unroll,1.25,0.9410159326801807,False
workload_4043.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,573,1,1,1,2,block_16_1,cyclic_64_1,complete_1,unroll_2,pipeline,unroll_8,pipeline_1,pipeline_1,1.25,0.9386739190570788,False
workload_4044.cpp,xcu200-fsgd2104-2-e,3.33,10.7753805,452,1,1,1,2,cyclic_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline,unroll_32,pipeline_1,pipeline,1.25,0.928900528791672,False
workload_4045.cpp,xcu200-fsgd2104-2-e,3.33,83.95684578,281,1,1,1,3,block_64_1,block_128_1,complete_1,unroll_4,unroll_2,unroll_16,unroll_64,pipeline_1,1.5,0.322712476808405,False
workload_4046.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,555,1,1,1,2,block_4_1,cyclic_64_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll,1.25,0.9386739190570788,False
workload_4047.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,556,1,1,1,2,block_32_1,block_64_1,complete_1,pipeline_1,pipeline,unroll_2,pipeline_1,unroll,1.25,0.9386739190570788,False
workload_4048.cpp,xcu200-fsgd2104-2-e,3.33,8.75671785,540,1,1,1,2,block_16_1,block_8_1,complete_1,pipeline,pipeline,unroll_8,pipeline_1,pipeline_1,1.25,0.9386738879301227,False
workload_4049.cpp,xcu200-fsgd2104-2-e,3.33,10.7753805,419,1,1,1,2,cyclic_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline,unroll_64,pipeline,pipeline,1.25,0.928900528791672,False
workload_4050.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,524,1,1,1,2,block_32_1,block_64_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll,1.25,0.9386739190570788,False
workload_4051.cpp,xcu200-fsgd2104-2-e,3.33,10.87298946,204,1,1,1,1,cyclic_128_1,cyclic_128_1,complete_1,pipeline,pipeline,pipeline_1,unroll_32,pipeline_1,1.0,0.9585162645609334,False
workload_4052.cpp,xcu200-fsgd2104-2-e,3.33,10.7753805,437,1,1,1,2,cyclic_8_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_32,pipeline_1,pipeline,1.25,0.928900528791672,False
workload_4053.cpp,xcu200-fsgd2104-2-e,3.33,10.7753805,486,1,1,1,3,block_32_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_16,pipeline_1,unroll,1.5,0.8777355607687687,False
workload_4054.cpp,xcu200-fsgd2104-2-e,3.33,10.7753805,531,1,1,1,3,block_64_1,block_128_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,pipeline_1,1.5,0.8777355607687687,False
workload_4055.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,564,1,1,1,2,cyclic_128_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_2,pipeline,unroll,1.25,0.9410159326801807,False
workload_4056.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,566,1,1,1,2,block_16_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_8,pipeline_1,pipeline_1,1.25,0.9386739190570788,False
workload_4057.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,579,1,1,1,2,cyclic_32_1,block_128_1,complete_1,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,1.25,0.9386739190570788,False
workload_4058.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,581,1,1,1,2,block_32_1,block_64_1,complete_1,pipeline,pipeline,unroll_2,pipeline_1,pipeline_1,1.25,0.9386739190570788,False
workload_4059.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,609,1,1,1,2,block_64_1,block_16_1,complete_1,pipeline_1,pipeline,unroll_8,pipeline_1,pipeline_1,1.25,0.9386739190570788,False
workload_4060.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,611,1,1,1,2,block_64_1,cyclic_64_1,complete_1,unroll_4,pipeline,unroll_8,pipeline_1,pipeline_1,1.25,0.9386739190570788,False
workload_4061.cpp,xcu200-fsgd2104-2-e,3.33,78.77813634,56,1,1,1,1,cyclic_8_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_32,pipeline,1.0,0.3581174681735356,False
workload_4062.cpp,xcu200-fsgd2104-2-e,3.33,10.87298946,55,1,1,1,1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_32,pipeline,1.0,0.9585162645609334,False
workload_4063.cpp,xcu200-fsgd2104-2-e,3.33,59.51102274,109,1,1,1,1,block_4_1,block_64_1,complete_1,unroll_4,unroll_2,pipeline_1,unroll_64,unroll,1.0,0.4928764041066469,False
workload_4064.cpp,xcu200-fsgd2104-2-e,3.33,83.95333929,164,1,1,1,1,block_4_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,1.0,0.32672560754559943,False
workload_4065.cpp,xcu200-fsgd2104-2-e,3.33,10.83090825,106,1,1,1,1,block_64_1,block_2_1,complete_1,pipeline_1,pipeline,unroll_8,unroll_64,unroll,1.0,0.958996943689291,False
workload_4066.cpp,xcu200-fsgd2104-2-e,3.33,10.872999450000002,82,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_32,pipeline,1.0,0.9585161504645856,False
workload_4067.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,569,1,1,1,2,cyclic_64_1,cyclic_64_1,complete_1,pipeline,pipeline,pipeline_1,pipeline,pipeline,1.25,0.9410159326801807,False
workload_4068.cpp,xcu200-fsgd2104-2-e,3.33,10.87298946,113,1,1,1,1,block_4_1,cyclic_128_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_32,pipeline_1,1.0,0.9585162645609334,False
workload_4069.cpp,xcu200-fsgd2104-2-e,3.33,10.92733506,81,1,1,1,1,block_64_1,cyclic_2_1,complete_1,pipeline_1,pipeline,unroll_4,unroll_32,pipeline,1.0,0.9578956925931694,False
workload_4070.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,557,1,1,1,2,cyclic_128_1,cyclic_32_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline,unroll,1.25,0.9410159326801807,False
workload_4071.cpp,xcu200-fsgd2104-2-e,3.33,7.28363241,534,1,1,1,2,block_16_1,cyclic_64_1,complete_1,unroll_8,pipeline,unroll_2,pipeline,unroll,1.25,0.9410159326800708,False
workload_4072.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,565,1,1,1,2,block_16_1,block_128_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,1.25,0.9386739190570788,False
workload_4073.cpp,xcu200-fsgd2104-2-e,3.33,8.75671785,615,1,1,1,3,cyclic_128_1,cyclic_128_1,complete_1,pipeline,unroll_2,pipeline_1,pipeline_1,pipeline_1,1.5,0.8828827686715207,False
workload_4074.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,606,1,1,1,2,cyclic_128_1,cyclic_128_1,complete_1,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,1.25,0.9386739190570788,False
workload_4075.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,544,1,1,1,1,cyclic_32_1,block_16_1,complete_1,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline,1.0,0.9828565539257812,False
workload_4076.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,579,1,1,1,2,cyclic_128_1,block_16_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll,1.25,0.9386739190570788,False
workload_4077.cpp,xcu200-fsgd2104-2-e,3.33,10.83090825,118,1,1,1,1,cyclic_64_1,block_16_1,complete_1,pipeline,pipeline,unroll_8,unroll_64,pipeline_1,1.0,0.958996943689291,False
workload_4078.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,578,1,1,1,1,cyclic_64_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1.0,0.9828565539257812,False
workload_4079.cpp,xcu200-fsgd2104-2-e,3.33,8.75671785,611,1,1,1,3,cyclic_128_1,cyclic_128_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,1.5,0.8828827686715207,False
workload_4080.cpp,xcu200-fsgd2104-2-e,3.33,17.84852361,178,1,1,1,1,block_64_1,cyclic_64_1,complete_1,unroll_2,pipeline,unroll_8,unroll_64,pipeline_1,1.0,0.880696539475763,False
workload_4081.cpp,xcu200-fsgd2104-2-e,3.33,10.87298946,57,1,1,1,1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_32,pipeline_1,1.0,0.9585162645609334,False
workload_4082.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,564,1,1,1,2,block_32_1,block_64_1,complete_1,pipeline_1,pipeline,unroll_4,pipeline_1,pipeline,1.25,0.9386739190570788,False
workload_4083.cpp,xcu200-fsgd2104-2-e,3.33,8.75671785,563,1,1,1,1,cyclic_32_1,block_2_1,complete_1,pipeline,pipeline,unroll_8,pipeline_1,pipeline_1,1.0,0.9828564382233321,False
workload_4084.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,542,1,1,1,1,cyclic_8_1,block_2_1,complete_1,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline,1.0,0.9828565539257812,False
workload_4085.cpp,xcu200-fsgd2104-2-e,3.33,8.75671785,540,1,1,1,2,block_16_1,block_2_1,complete_1,pipeline,pipeline,unroll_8,pipeline_1,pipeline_1,1.25,0.9386738879301227,False
workload_4086.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,556,1,1,1,2,block_64_1,cyclic_32_1,complete_1,unroll_4,unroll_2,unroll_4,pipeline,unroll,1.25,0.9410159326801807,False
workload_4087.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,554,1,1,1,2,block_2_1,block_64_1,complete_1,pipeline_1,pipeline,unroll_8,pipeline_1,pipeline_1,1.25,0.9386739190570788,False
workload_4088.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,549,1,1,1,2,block_2_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll,1.25,0.9386739190570788,False
workload_4089.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,569,1,1,1,3,cyclic_128_1,block_128_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,1.5,0.8828827841573706,False
workload_4090.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,532,1,1,1,2,block_32_1,block_16_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll,1.25,0.9386739190570788,False
workload_4091.cpp,xcu200-fsgd2104-2-e,3.33,10.90006569,89,1,1,1,1,block_64_1,block_2_1,complete_1,pipeline_1,pipeline,unroll_8,unroll_32,pipeline,1.0,0.9582070532633351,False
workload_4092.cpp,xcu200-fsgd2104-2-e,3.33,14.30230338,230,1,1,1,1,cyclic_64_1,block_128_1,complete_1,unroll_4,pipeline,pipeline_1,unroll_64,pipeline_1,1.0,0.9197965801505719,False
workload_4093.cpp,xcu200-fsgd2104-2-e,3.33,87.44509737,252,1,1,1,1,block_64_1,cyclic_128_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_64,pipeline_1,1.0,0.3066947400513729,False
workload_4094.cpp,xcu200-fsgd2104-2-e,3.33,7.28363241,551,1,1,1,2,block_16_1,cyclic_64_1,complete_1,unroll_4,pipeline,unroll_2,pipeline,unroll,1.25,0.9410159326800708,False
workload_4095.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,570,1,1,1,2,block_8_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll,1.25,0.9386739190570788,False
workload_4096.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,590,1,1,1,2,cyclic_64_1,cyclic_32_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline,unroll,1.25,0.9410159326801807,False
workload_4097.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,599,1,1,1,2,block_4_1,cyclic_64_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll,1.25,0.9386739190570788,False
workload_4098.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,623,1,1,1,2,block_64_1,cyclic_2_1,complete_1,unroll_4,pipeline,unroll_2,pipeline_1,pipeline,1.25,0.9386739190570788,False
workload_4099.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,632,1,1,1,2,block_4_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,1.25,0.9386739190570788,False
workload_4100.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,645,1,1,1,2,cyclic_64_1,block_16_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,pipeline_1,1.25,0.9386739190570788,False
workload_4101.cpp,xcu200-fsgd2104-2-e,3.33,80.52401538,68,1,1,1,1,cyclic_8_1,block_16_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_32,pipeline,1.0,0.3472998574761676,False
workload_4102.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,599,1,1,1,2,block_32_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_2,pipeline,unroll,1.25,0.9410159326801807,False
workload_4103.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,608,1,1,1,3,cyclic_128_1,block_128_1,complete_1,unroll_2,pipeline,unroll_4,pipeline,pipeline_1,1.5,0.884030766710956,False
workload_4104.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,667,1,1,1,2,cyclic_128_1,block_2_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1.25,0.9386739190570788,False
workload_4105.cpp,xcu200-fsgd2104-2-e,3.33,14.3579277,66,1,1,1,1,cyclic_32_1,block_16_1,complete_1,unroll_4,pipeline,pipeline_1,unroll_32,pipeline,1.0,0.9191759004453008,False
workload_4106.cpp,xcu200-fsgd2104-2-e,3.33,10.98189378,60,1,1,1,1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline,unroll_2,unroll_32,pipeline_1,1.0,0.9572729127003563,False
workload_4107.cpp,xcu200-fsgd2104-2-e,3.33,7.28363241,565,1,1,1,2,cyclic_64_1,cyclic_32_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline,pipeline,1.25,0.9410159326800708,False
workload_4108.cpp,xcu200-fsgd2104-2-e,3.33,7.28363241,607,1,1,1,2,block_8_1,cyclic_64_1,complete_1,unroll_8,pipeline,pipeline_1,pipeline,pipeline,1.25,0.9410159326800708,False
workload_4109.cpp,xcu200-fsgd2104-2-e,3.33,8.75671785,573,1,1,1,2,cyclic_32_1,cyclic_128_1,complete_1,pipeline,pipeline,unroll_8,pipeline_1,pipeline_1,1.25,0.9386738879301227,False
workload_4110.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,656,1,1,1,2,block_16_1,block_64_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,pipeline,1.25,0.9386739190570788,False
workload_4111.cpp,xcu200-fsgd2104-2-e,3.33,10.81736514,115,1,1,1,1,block_64_1,cyclic_4_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_64,unroll,1.0,0.9591516705720384,False
workload_4112.cpp,xcu200-fsgd2104-2-e,3.33,8.75671785,632,1,1,1,1,cyclic_32_1,block_8_1,complete_1,pipeline,unroll_2,unroll_8,pipeline_1,pipeline_1,1.0,0.9828564382233321,False
workload_4113.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,640,1,1,1,2,block_64_1,cyclic_32_1,complete_1,unroll_8,unroll_2,unroll_4,pipeline,unroll,1.25,0.9410159326801807,False
workload_4114.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,636,1,1,1,2,block_4_1,cyclic_128_1,complete_1,pipeline,unroll_2,unroll_8,pipeline_1,pipeline_1,1.25,0.9386739190570788,False
workload_4115.cpp,xcu200-fsgd2104-2-e,3.33,10.87298946,61,1,1,1,1,block_16_1,cyclic_4_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_32,pipeline,1.0,0.9585162645609334,False
workload_4116.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,625,1,1,1,2,cyclic_128_1,cyclic_64_1,complete_1,pipeline,unroll_2,pipeline_1,pipeline,pipeline,1.25,0.9410159326801807,False
workload_4117.cpp,xcu200-fsgd2104-2-e,3.33,10.872999450000002,78,1,1,1,1,block_8_1,cyclic_64_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_32,pipeline,1.0,0.9585161504645856,False
workload_4118.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,536,1,1,1,2,cyclic_128_1,cyclic_128_1,complete_1,unroll_4,unroll_2,unroll_4,pipeline,unroll,1.25,0.9410159326801807,False
workload_4119.cpp,xcu200-fsgd2104-2-e,3.33,10.92733506,113,1,1,1,1,cyclic_128_1,cyclic_4_1,complete_1,pipeline_1,pipeline,unroll_4,unroll_32,unroll,1.0,0.9578956925931694,False
workload_4120.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,605,1,1,1,2,cyclic_128_1,block_2_1,complete_1,pipeline,pipeline,unroll_8,pipeline_1,unroll,1.25,0.9386739190570788,False
workload_4121.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,571,1,1,1,2,cyclic_128_1,block_64_1,complete_1,pipeline_1,pipeline,unroll_2,pipeline_1,unroll,1.25,0.9386739190570788,False
workload_4122.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,545,1,1,1,2,cyclic_8_1,cyclic_128_1,complete_1,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline,1.25,0.9386739190570788,False
workload_4123.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,540,1,1,1,2,block_4_1,cyclic_32_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll,1.25,0.9386739190570788,False
workload_4124.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,527,1,1,1,2,block_32_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1.25,0.9386739190570788,False
workload_4125.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,540,1,1,1,1,cyclic_32_1,cyclic_32_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline,pipeline,1.0,1.0,True
workload_4126.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,537,1,1,1,2,cyclic_128_1,cyclic_64_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline,unroll,1.25,0.9410159326801807,False
workload_4127.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,600,1,1,1,1,cyclic_64_1,cyclic_2_1,complete_1,pipeline,pipeline,pipeline_1,pipeline_1,pipeline_1,1.0,0.9828565539257812,False
workload_4128.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,555,1,1,1,2,cyclic_64_1,cyclic_32_1,complete_1,pipeline,pipeline,pipeline_1,pipeline,pipeline,1.25,0.9410159326801807,False
workload_4129.cpp,xcu200-fsgd2104-2-e,3.33,8.75671785,523,1,1,1,2,block_16_1,cyclic_64_1,complete_1,unroll_8,unroll_2,unroll_2,pipeline_1,pipeline_1,1.25,0.9386738879301227,False
workload_4130.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,524,1,1,1,2,cyclic_128_1,cyclic_128_1,complete_1,unroll_8,pipeline,unroll_2,pipeline,unroll,1.25,0.9410159326801807,False
workload_4131.cpp,xcu200-fsgd2104-2-e,3.33,10.83090825,73,1,1,1,1,cyclic_32_1,block_2_1,complete_1,pipeline,pipeline,unroll_8,unroll_64,pipeline_1,1.0,0.958996943689291,False
workload_4132.cpp,xcu200-fsgd2104-2-e,3.33,10.87298946,76,1,1,1,1,cyclic_64_1,cyclic_4_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_32,unroll,1.0,0.9585162645609334,False
workload_4133.cpp,xcu200-fsgd2104-2-e,3.33,10.81737513,104,1,1,1,1,block_64_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1.0,0.959151556433476,False
workload_4134.cpp,xcu200-fsgd2104-2-e,3.33,80.55109161,66,1,1,1,1,cyclic_32_1,block_8_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_32,pipeline_1,1.0,0.3471339143530403,False
workload_4135.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,475,1,1,1,2,block_16_1,cyclic_4_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline,unroll,1.25,0.9410159326801807,False
workload_4136.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,511,1,1,1,1,cyclic_8_1,block_2_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline,1.0,0.9828565539257812,False
workload_4137.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,523,1,1,1,2,block_16_1,cyclic_64_1,complete_1,pipeline,pipeline,pipeline_1,pipeline,pipeline,1.25,0.9410159326801807,False
workload_4138.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,534,1,1,1,1,cyclic_32_1,cyclic_32_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline_1,pipeline,1.0,0.9828565539257812,False
workload_4139.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,553,1,1,1,1,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,pipeline_1,1.0,0.9828565539257812,False
workload_4140.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,554,1,1,1,2,cyclic_64_1,cyclic_32_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline,pipeline,1.25,0.9410159326801807,False
workload_4141.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,559,1,1,1,2,cyclic_128_1,cyclic_128_1,complete_1,pipeline,pipeline,unroll_2,pipeline,unroll,1.25,0.9410159326801807,False
workload_4142.cpp,xcu200-fsgd2104-2-e,3.33,10.98189378,54,1,1,1,1,cyclic_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline,unroll_2,unroll_32,pipeline,1.0,0.9572729127003563,False
workload_4143.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,544,1,1,1,2,cyclic_128_1,cyclic_32_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline,unroll,1.25,0.9410159326801807,False
workload_4144.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,542,1,1,1,3,cyclic_128_1,block_128_1,complete_1,unroll_2,unroll_2,unroll_4,pipeline,pipeline_1,1.5,0.884030766710956,False
workload_4145.cpp,xcu200-fsgd2104-2-e,3.33,10.83089826,93,1,1,1,1,cyclic_64_1,block_2_1,complete_1,pipeline,pipeline,unroll_8,unroll_64,unroll,1.0,0.9589970578175828,False
workload_4146.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,513,1,1,1,2,cyclic_8_1,cyclic_128_1,complete_1,unroll_4,unroll_2,unroll_4,pipeline,pipeline,1.25,0.9410159326801807,False
workload_4147.cpp,xcu200-fsgd2104-2-e,3.33,78.77813634,76,1,1,1,1,block_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_32,pipeline,1.0,0.3581174681735356,False
workload_4148.cpp,xcu200-fsgd2104-2-e,3.33,10.872999450000002,106,1,1,1,1,cyclic_64_1,cyclic_64_1,complete_1,pipeline,pipeline,pipeline_1,unroll_32,pipeline,1.0,0.9585161504645856,False
workload_4149.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,557,1,1,1,2,block_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline,unroll_2,pipeline,unroll,1.25,0.9410159326801807,False
workload_4150.cpp,xcu200-fsgd2104-2-e,3.33,7.28363241,522,1,1,1,2,block_16_1,cyclic_64_1,complete_1,unroll_8,pipeline,pipeline_1,pipeline,unroll,1.25,0.9410159326800708,False
workload_4151.cpp,xcu200-fsgd2104-2-e,3.33,8.756707859999999,522,1,1,1,1,cyclic_32_1,block_16_1,complete_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline,1.0,0.9828565539257812,False
workload_4152.cpp,xcu200-fsgd2104-2-e,3.33,7.283622419999999,516,1,1,1,1,cyclic_64_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline,pipeline_1,1.0,1.0,True
