Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_3_1,Area,Weight,is_pareto
workload_4985.cpp,xcu200-fsgd2104-2-e,3.33,82.75175874,814,2,3,7,14,block_16_1,cyclic_32_1,complete_1,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_8,unroll_8,pipeline,pipeline,unroll,6.5,0.28549909736012,False
workload_4986.cpp,xcu200-fsgd2104-2-e,3.33,3.1777024500000004,231,1,1,1,1,cyclic_2_1,block_16_1,block_4_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline,pipeline,pipeline,unroll,1.0,0.9877589401175079,False
workload_4987.cpp,xcu200-fsgd2104-2-e,3.33,2.17303812,341,3,1,3,5,block_4_1,cyclic_64_1,cyclic_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline,pipeline_1,unroll_64,pipeline,pipeline_1,3.0,0.8895846201686616,False
workload_4988.cpp,xcu200-fsgd2104-2-e,3.33,8.01724806,382,1,1,1,3,cyclic_8_1,cyclic_64_1,cyclic_4_1,unroll_4,pipeline_1,pipeline,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1.5,0.928782923792295,False
workload_4989.cpp,xcu200-fsgd2104-2-e,3.33,81.00710514000001,401,1,1,1,3,cyclic_8_1,cyclic_32_1,cyclic_4_1,unroll_4,unroll_2,pipeline,unroll,unroll_2,pipeline_1,unroll_2,unroll,pipeline,1.5,0.3217289665901931,False
workload_4990.cpp,xcu200-fsgd2104-2-e,3.33,31.62496338,264,1,1,1,2,cyclic_8_1,block_2_1,cyclic_8_1,unroll_4,unroll_2,unroll_8,unroll_4,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,1.25,0.6926751314954225,False
workload_4991.cpp,xcu200-fsgd2104-2-e,3.33,2.97313056,173,1,1,1,1,cyclic_4_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_16,unroll,pipeline,unroll_4,unroll_2,pipeline,unroll,1.0,0.9900936937618741,False
workload_4992.cpp,xcu200-fsgd2104-2-e,3.33,2.3608701,306,1,1,1,3,cyclic_8_1,cyclic_32_1,cyclic_4_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll,1.5,0.976964346202035,False
workload_4993.cpp,xcu200-fsgd2104-2-e,3.33,3.5117181,355,1,1,1,3,cyclic_8_1,block_2_1,cyclic_8_1,unroll_4,unroll_2,pipeline,unroll_4,pipeline,pipeline_1,unroll_2,pipeline_1,pipeline_1,1.5,0.9713878635738223,False
workload_4994.cpp,xcu200-fsgd2104-2-e,3.33,2.23044066,448,1,1,1,4,cyclic_4_1,cyclic_128_1,complete_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,unroll_16,pipeline,pipeline_1,unroll,1.75,0.9623179440091729,False
workload_4995.cpp,xcu200-fsgd2104-2-e,3.33,25.30647486,364,1,1,7,8,block_8_1,block_2_1,cyclic_4_1,unroll_8,unroll_2,unroll_16,unroll_2,pipeline,unroll_4,unroll_2,pipeline_1,pipeline,4.25,0.7019573442235882,False
workload_4997.cpp,xcu200-fsgd2104-2-e,3.33,4.09502754,1337,2,1,2,15,cyclic_16_1,cyclic_8_1,complete_1,unroll,pipeline,pipeline_1,unroll_4,pipeline,pipeline,pipeline,pipeline,unroll,5.0,0.7787677257699577,False
workload_4998.cpp,xcu200-fsgd2104-2-e,3.33,2.17020762,1126,2,1,23,25,block_64_1,cyclic_2_1,block_4_1,unroll,unroll_2,pipeline,unroll,pipeline,pipeline,unroll_64,pipeline,unroll,12.75,0.4319143031833196,False
workload_4999.cpp,xcu200-fsgd2104-2-e,3.33,8.84022426,267,2,1,1,2,cyclic_4_1,cyclic_8_1,complete_1,unroll_2,pipeline,unroll,unroll_4,pipeline,pipeline_1,unroll_2,pipeline_1,unroll,1.5,0.9201822550996857,False
workload_5000.cpp,xcu200-fsgd2104-2-e,3.33,2.48559858,1991,1,1,3,17,cyclic_4_1,cyclic_128_1,block_8_1,unroll,unroll_4,pipeline_1,unroll_4,pipeline,unroll_16,pipeline,pipeline,pipeline,5.5,0.7535837538461803,False
workload_5001.cpp,xcu200-fsgd2104-2-e,3.33,16.30931103,1153,1,1,2,14,cyclic_8_1,block_16_1,block_4_1,unroll,unroll_2,unroll_2,unroll,unroll_2,unroll_8,unroll_2,unroll,unroll,4.5,0.7565078042444587,False
workload_5002.cpp,xcu200-fsgd2104-2-e,3.33,3.7930365,237,1,1,1,2,cyclic_8_1,block_4_1,block_4_1,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1.25,0.9774631025394648,False
workload_5003.cpp,xcu200-fsgd2104-2-e,3.33,2.1701077200000003,218,2,1,1,1,cyclic_4_1,cyclic_2_1,block_4_1,unroll_4,unroll_2,unroll_4,unroll,pipeline,unroll_32,unroll_32,pipeline_1,unroll,1.25,0.9913087382538294,False
workload_5004.cpp,xcu200-fsgd2104-2-e,3.33,19.17934146,334,1,1,4,5,block_4_1,cyclic_4_1,cyclic_4_1,unroll_4,unroll_4,pipeline_1,unroll_4,pipeline,unroll_16,pipeline,pipeline,pipeline,2.75,0.7931601028514449,False
workload_5005.cpp,xcu200-fsgd2104-2-e,3.33,5.27776362,307,1,1,1,4,cyclic_8_1,block_4_1,cyclic_4_1,unroll_8,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_2,unroll,pipeline,1.75,0.9473231182813169,False
workload_5006.cpp,xcu200-fsgd2104-2-e,3.33,4.09502754,2087,1,1,3,18,cyclic_4_1,cyclic_128_1,cyclic_4_1,unroll,pipeline_1,pipeline,unroll_4,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline,5.75,0.7399011001088494,False
workload_5008.cpp,xcu200-fsgd2104-2-e,3.33,32.30737362,282,1,1,1,2,cyclic_8_1,block_2_1,cyclic_8_1,unroll_4,unroll_2,unroll_8,unroll,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline,1.25,0.6863389979732422,False
workload_5009.cpp,xcu200-fsgd2104-2-e,3.33,3.1792042800000004,1114,3,1,2,6,block_64_1,block_64_1,block_4_1,unroll_2,unroll_2,unroll_4,unroll,pipeline,pipeline,unroll_2,pipeline,pipeline,3.0,0.8888887917990642,False
workload_5010.cpp,xcu200-fsgd2104-2-e,3.33,2.375955,221,1,1,1,2,cyclic_8_1,block_2_1,block_4_1,unroll_4,unroll_2,unroll_8,unroll,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline,1.25,0.9899937231573052,False
workload_5011.cpp,xcu200-fsgd2104-2-e,3.33,32.88706002,607,1,1,1,8,cyclic_8_1,cyclic_128_1,cyclic_8_1,unroll_4,unroll_2,unroll_8,unroll,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,2.75,0.6697677723547801,False
workload_5012.cpp,xcu200-fsgd2104-2-e,3.33,25.85941803,268,1,1,2,3,block_8_1,block_16_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline,unroll_2,unroll_2,pipeline,unroll,1.75,0.7449570169867147,False
workload_5013.cpp,xcu200-fsgd2104-2-e,3.33,31.972908420000003,383,1,1,1,3,cyclic_8_1,cyclic_128_1,complete_1,unroll_4,unroll_4,unroll_2,unroll,unroll_2,unroll_16,pipeline,pipeline_1,unroll,1.5,0.6886245720942201,False
workload_5014.cpp,xcu200-fsgd2104-2-e,3.33,2.1962881800000003,570,2,1,1,5,cyclic_16_1,block_16_1,block_4_1,unroll_4,unroll_2,unroll_8,unroll,pipeline,pipeline_1,unroll_32,unroll,pipeline,2.25,0.9328631857520724,False
workload_5015.cpp,xcu200-fsgd2104-2-e,3.33,85.60479285000001,632,1,1,1,2,cyclic_8_1,block_16_1,block_4_1,unroll_4,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,unroll,pipeline_1,1.25,0.29647852160493715,False
workload_5016.cpp,xcu200-fsgd2104-2-e,3.33,2.5671969,251,1,1,1,2,cyclic_8_1,block_32_1,cyclic_4_1,unroll_4,unroll_2,unroll_2,unroll,pipeline_1,pipeline_1,unroll_8,unroll,pipeline_1,1.25,0.98861912951684,False
workload_5017.cpp,xcu200-fsgd2104-2-e,3.33,7.64227674,265,2,1,1,2,cyclic_4_1,cyclic_8_1,complete_1,unroll_4,pipeline,unroll_4,unroll,pipeline,unroll_32,pipeline,pipeline,unroll,1.5,0.9326775737340292,False
workload_5019.cpp,xcu200-fsgd2104-2-e,3.33,3.5110521,1198,2,1,3,16,cyclic_16_1,cyclic_2_1,block_4_1,unroll,unroll_2,pipeline_1,unroll_4,pipeline,pipeline,unroll_32,pipeline,unroll,5.5,0.7531691191623182,False
workload_5021.cpp,xcu200-fsgd2104-2-e,3.33,2.27435004,1200,2,1,6,11,block_64_1,block_2_1,block_4_1,unroll_4,unroll_2,unroll_8,unroll,pipeline,pipeline,unroll_8,unroll,pipeline,5.0,0.779779105848788,False
workload_5022.cpp,xcu200-fsgd2104-2-e,3.33,2.26237869,2183,1,1,1,9,cyclic_16_1,block_128_1,block_4_1,unroll_2,unroll_4,unroll_4,unroll,pipeline,pipeline,unroll_32,pipeline,unroll,3.0,0.8895671738752841,False
workload_5023.cpp,xcu200-fsgd2104-2-e,3.33,37.3844115,1717,1,1,1,13,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll,unroll_2,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,pipeline,4.0,0.6122924252539012,False
workload_5027.cpp,xcu200-fsgd2104-2-e,3.33,2.1701077200000003,271,2,1,1,3,cyclic_16_1,cyclic_2_1,block_4_1,unroll_4,unroll_2,unroll_4,unroll,pipeline,unroll_32,unroll_32,pipeline_1,unroll,1.75,0.9623542982597186,False
workload_5028.cpp,xcu200-fsgd2104-2-e,3.33,26.10397323,279,1,1,2,3,block_8_1,block_16_1,block_4_1,unroll_2,unroll_4,unroll_4,unroll_2,pipeline,unroll_2,unroll_2,pipeline,unroll,1.75,0.7426050307239548,False
workload_5029.cpp,xcu200-fsgd2104-2-e,3.33,2.48591826,336,1,1,1,3,cyclic_4_1,cyclic_4_1,complete_1,unroll_8,unroll_4,pipeline,unroll_4,pipeline,unroll_16,pipeline,pipeline,pipeline_1,1.5,0.976654339680068,False
workload_5030.cpp,xcu200-fsgd2104-2-e,3.33,2.3608701,286,2,1,1,2,cyclic_4_1,cyclic_32_1,cyclic_2_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll,1.5,0.976964346202035,False
workload_5031.cpp,xcu200-fsgd2104-2-e,3.33,5.830596900000001,218,1,1,1,2,cyclic_8_1,block_2_1,cyclic_4_1,unroll_4,unroll_2,unroll_8,unroll_4,pipeline,unroll_4,unroll_2,pipeline_1,pipeline,1.25,0.9558508831728988,False
workload_5032.cpp,xcu200-fsgd2104-2-e,3.33,3.5117181,330,1,1,1,3,cyclic_8_1,cyclic_64_1,block_4_1,unroll_4,unroll_2,pipeline,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll,pipeline_1,1.5,0.9713878635738223,False
workload_5034.cpp,xcu200-fsgd2104-2-e,3.33,2.10765357,652,2,1,1,4,cyclic_4_1,block_8_1,block_4_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll,2.0,0.9475678508006502,False
workload_5035.cpp,xcu200-fsgd2104-2-e,3.33,2.92458582,352,1,1,1,4,cyclic_4_1,cyclic_128_1,block_4_1,unroll_4,unroll_4,pipeline,unroll_2,pipeline_1,unroll_16,pipeline,pipeline_1,unroll,1.75,0.9610059168012677,False
workload_5036.cpp,xcu200-fsgd2104-2-e,3.33,32.464283220000006,280,1,1,1,2,cyclic_8_1,block_2_1,cyclic_8_1,unroll_4,unroll_4,unroll_8,unroll,unroll_2,unroll_8,unroll_8,pipeline_1,pipeline,1.25,0.6848868783646277,False
workload_5038.cpp,xcu200-fsgd2104-2-e,3.33,7.6418505,307,2,1,1,2,cyclic_4_1,cyclic_32_1,complete_1,unroll_2,pipeline,pipeline_1,unroll,pipeline_1,pipeline,pipeline,pipeline,unroll,1.5,0.9326819896703473,False
workload_5039.cpp,xcu200-fsgd2104-2-e,3.33,4.28120118,420,1,1,1,4,cyclic_4_1,cyclic_128_1,complete_1,unroll_4,unroll_4,unroll_2,unroll_2,pipeline,unroll_16,unroll_2,pipeline,unroll,1.75,0.9544453383436523,False
workload_5040.cpp,xcu200-fsgd2104-2-e,3.33,2.4325317,295,1,1,1,3,cyclic_8_1,cyclic_64_1,complete_1,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_32,pipeline,pipeline_1,pipeline_1,1.5,0.9767976422214113,False
workload_5041.cpp,xcu200-fsgd2104-2-e,3.33,62.77209174,339,1,1,1,2,cyclic_8_1,block_32_1,cyclic_4_1,unroll_4,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_8,unroll,pipeline_1,1.25,0.4380599316362296,False
workload_5042.cpp,xcu200-fsgd2104-2-e,3.33,19.96748586,359,3,1,4,5,block_4_1,cyclic_64_1,complete_1,unroll_4,unroll_2,pipeline_1,unroll,pipeline,unroll_16,unroll_2,pipeline,pipeline_1,3.25,0.7732838238896572,False
workload_5043.cpp,xcu200-fsgd2104-2-e,3.33,2.11151304,1212,2,1,3,15,cyclic_16_1,cyclic_2_1,complete_1,unroll,unroll_2,unroll_2,unroll,pipeline,pipeline,unroll_32,pipeline_1,unroll,5.25,0.7666436778250412,False
workload_5044.cpp,xcu200-fsgd2104-2-e,3.33,3.5117181,354,1,1,1,3,cyclic_8_1,block_2_1,cyclic_8_1,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline,pipeline_1,unroll_2,pipeline_1,unroll,1.5,0.9713878635738223,False
workload_5045.cpp,xcu200-fsgd2104-2-e,3.33,2.10816306,1274,1,1,1,6,cyclic_8_1,block_16_1,block_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline,pipeline_1,unroll_32,pipeline,unroll,2.25,0.9328825237223928,False
workload_5046.cpp,xcu200-fsgd2104-2-e,3.33,69.66673686,472,1,1,4,8,block_8_1,block_2_1,cyclic_8_1,unroll_8,unroll_2,unroll_8,unroll_2,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,3.5,0.3834006233108135,False
workload_5047.cpp,xcu200-fsgd2104-2-e,3.33,2.62486584,1878,3,1,1,3,cyclic_4_1,cyclic_64_1,complete_1,unroll_4,unroll_2,unroll_16,unroll,pipeline,unroll_4,unroll_64,pipeline,pipeline_1,2.0,0.94714721870414,False
workload_5048.cpp,xcu200-fsgd2104-2-e,3.33,30.45237714,237,2,1,1,1,cyclic_4_1,block_2_1,cyclic_4_1,unroll_4,unroll_2,unroll_8,unroll,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline,1.25,0.7036413334443465,False
workload_5050.cpp,xcu200-fsgd2104-2-e,3.33,2.10816306,346,1,1,1,3,cyclic_8_1,block_2_1,cyclic_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline,1.5,0.9773049092019563,False
workload_5051.cpp,xcu200-fsgd2104-2-e,3.33,2.21779998,315,1,1,1,4,cyclic_8_1,block_4_1,cyclic_4_1,unroll_8,unroll_2,unroll_8,unroll,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline,1.75,0.9623266196867062,False
workload_5052.cpp,xcu200-fsgd2104-2-e,3.33,2.6093147400000003,927,1,1,3,12,cyclic_8_1,block_2_1,cyclic_8_1,unroll,unroll_2,pipeline,unroll_4,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,4.25,0.8199047592492673,False
workload_5053.cpp,xcu200-fsgd2104-2-e,3.33,2.6088885,275,1,1,1,2,cyclic_8_1,cyclic_4_1,cyclic_4_1,unroll_4,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll,1.25,0.9883013774196007,False
workload_5054.cpp,xcu200-fsgd2104-2-e,3.33,37.237691700000006,224,1,1,1,1,cyclic_8_1,block_16_1,block_4_1,unroll_2,unroll_2,unroll,unroll_4,unroll_2,unroll_16,unroll_2,pipeline_1,unroll,1.0,0.6417882929138438,False
workload_5055.cpp,xcu200-fsgd2104-2-e,3.33,2.10816306,408,3,1,1,4,cyclic_16_1,cyclic_64_1,block_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline,pipeline_1,unroll_32,pipeline_1,unroll,2.25,0.9328825237223928,False
workload_5056.cpp,xcu200-fsgd2104-2-e,3.33,2.23044066,275,2,1,1,2,cyclic_4_1,cyclic_16_1,complete_1,unroll_4,unroll_4,pipeline,unroll,pipeline,unroll_16,pipeline,pipeline,unroll,1.5,0.9771893772256215,False
workload_5057.cpp,xcu200-fsgd2104-2-e,3.33,2.10816306,1260,1,1,1,6,cyclic_8_1,block_16_1,cyclic_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_8,pipeline,pipeline_1,2.25,0.9328825237223928,False
workload_5058.cpp,xcu200-fsgd2104-2-e,3.33,5.8644297000000005,228,1,1,1,2,cyclic_8_1,block_4_1,block_4_1,unroll_4,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_2,unroll,pipeline_1,1.25,0.9554838259196238,False
workload_5059.cpp,xcu200-fsgd2104-2-e,3.33,5.0138145,210,2,1,1,2,cyclic_4_1,block_16_1,block_4_1,unroll_4,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline,pipeline,1.5,0.9588879745871055,False
workload_5061.cpp,xcu200-fsgd2104-2-e,3.33,4.22251992,190,1,1,2,3,block_8_1,block_2_1,complete_1,unroll_2,unroll_4,unroll_8,unroll_2,pipeline,pipeline_1,unroll_2,pipeline_1,unroll,1.75,0.9548152743588235,False
workload_5064.cpp,xcu200-fsgd2104-2-e,3.33,2.10909546,216,1,1,1,2,cyclic_8_1,block_16_1,complete_1,unroll_4,unroll_2,unroll_2,unroll,pipeline_1,pipeline,pipeline,pipeline,unroll,1.25,0.9916639967896939,False
workload_5065.cpp,xcu200-fsgd2104-2-e,3.33,2.17303812,384,1,1,2,3,block_4_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,pipeline,unroll,pipeline,pipeline_1,unroll_2,pipeline,unroll,1.75,0.9623528282562985,False
workload_5067.cpp,xcu200-fsgd2104-2-e,3.33,3.2015952000000003,182,1,1,1,1,cyclic_8_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_16,unroll,pipeline,unroll_4,unroll_2,pipeline,unroll,1.0,0.9874864550839315,False
workload_5070.cpp,xcu200-fsgd2104-2-e,3.33,3.16056294,366,3,1,1,4,cyclic_16_1,cyclic_64_1,block_4_1,unroll_4,unroll_2,pipeline,unroll_2,pipeline,pipeline_1,unroll_32,pipeline_1,unroll,2.25,0.931710931145707,False
workload_5071.cpp,xcu200-fsgd2104-2-e,3.33,2.36327436,174,1,1,1,1,cyclic_8_1,block_16_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll,pipeline_1,unroll_8,pipeline,pipeline,unroll,1.0,0.9970721017388993,False
workload_5072.cpp,xcu200-fsgd2104-2-e,3.33,2.16624492,347,1,1,1,3,cyclic_8_1,cyclic_64_1,cyclic_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,unroll_32,pipeline,pipeline_1,pipeline_1,1.5,0.9772617551825387,False
workload_5073.cpp,xcu200-fsgd2104-2-e,3.33,2.10816306,350,1,1,1,3,cyclic_8_1,block_2_1,cyclic_8_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_2,unroll,pipeline_1,1.5,0.9773049092019563,False
workload_5074.cpp,xcu200-fsgd2104-2-e,3.33,2.10816306,339,1,1,1,3,cyclic_8_1,block_2_1,cyclic_2_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,pipeline,pipeline_1,pipeline,1.5,0.9773049092019563,False
workload_5075.cpp,xcu200-fsgd2104-2-e,3.33,2.10816306,321,2,1,1,3,cyclic_16_1,cyclic_2_1,block_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline,pipeline_1,unroll_2,pipeline,pipeline_1,1.75,0.9623782909588402,False
workload_5076.cpp,xcu200-fsgd2104-2-e,3.33,2.36188908,347,1,1,1,3,cyclic_8_1,block_2_1,block_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline,1.5,0.9769621859427612,False
workload_5077.cpp,xcu200-fsgd2104-2-e,3.33,2.10765357,652,1,1,1,4,cyclic_2_1,block_8_1,block_8_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,pipeline_1,unroll_8,pipeline,unroll,1.75,0.9623784321737066,False
workload_5078.cpp,xcu200-fsgd2104-2-e,3.33,28.26198306,341,1,1,1,3,cyclic_8_1,cyclic_32_1,block_4_1,unroll_4,unroll_4,pipeline_1,unroll,unroll_2,unroll_16,unroll_32,unroll,unroll,1.5,0.7234350981905656,False
workload_5079.cpp,xcu200-fsgd2104-2-e,3.33,2.92501206,237,2,1,1,2,cyclic_4_1,cyclic_32_1,complete_1,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline,unroll,1.5,0.9749193022614172,False
workload_5080.cpp,xcu200-fsgd2104-2-e,3.33,39.19313097,429,1,1,1,2,cyclic_8_1,block_16_1,complete_1,unroll_4,unroll_4,unroll_2,unroll_4,unroll_2,pipeline,unroll_2,pipeline_1,unroll,1.25,0.6242983846925878,False
workload_5082.cpp,xcu200-fsgd2104-2-e,3.33,2.10816306,1250,2,1,1,6,cyclic_4_1,block_16_1,cyclic_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_8,pipeline,pipeline_1,2.5,0.918324441128052,False
workload_5083.cpp,xcu200-fsgd2104-2-e,3.33,32.33503926,313,1,1,1,2,cyclic_8_1,block_32_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,unroll_2,unroll,unroll,1.25,0.6860828366694712,False
workload_5085.cpp,xcu200-fsgd2104-2-e,3.33,2.10765357,444,1,1,1,4,cyclic_4_1,cyclic_128_1,complete_1,unroll_4,unroll_4,pipeline,unroll,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll,1.75,0.9623784321737066,False
workload_5087.cpp,xcu200-fsgd2104-2-e,3.33,2.10759696,932,1,1,3,12,cyclic_8_1,cyclic_2_1,block_4_1,unroll,unroll_2,pipeline,unroll,pipeline,pipeline,unroll_32,pipeline_1,unroll,4.25,0.8200040713468304,False
workload_5088.cpp,xcu200-fsgd2104-2-e,3.33,2.26195578,389,2,1,1,4,cyclic_16_1,block_16_1,block_4_1,unroll_4,unroll_2,unroll_4,unroll,pipeline,pipeline_1,unroll_32,pipeline,unroll,2.0,0.9475104932639965,False
workload_5089.cpp,xcu200-fsgd2104-2-e,3.33,2.10816306,344,1,1,1,3,cyclic_8_1,cyclic_64_1,cyclic_4_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1.5,0.9773049092019563,False
workload_5090.cpp,xcu200-fsgd2104-2-e,3.33,3.1777024500000004,235,2,1,1,1,cyclic_4_1,block_16_1,block_4_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline,pipeline,pipeline_1,unroll,1.25,0.9834444243156322,False
workload_5091.cpp,xcu200-fsgd2104-2-e,3.33,3.21350994,301,1,1,1,3,cyclic_8_1,cyclic_64_1,block_4_1,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,1.5,0.9733260724990493,False
workload_5093.cpp,xcu200-fsgd2104-2-e,3.33,2.37493602,258,2,1,1,3,cyclic_4_1,cyclic_32_1,cyclic_4_1,unroll_4,unroll_4,unroll_8,unroll,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll,1.75,0.9621791100741638,False
workload_5095.cpp,xcu200-fsgd2104-2-e,3.33,2.23044066,275,2,1,1,2,cyclic_4_1,cyclic_16_1,complete_1,unroll_4,unroll_4,pipeline,unroll,pipeline,unroll_16,unroll_8,pipeline,unroll,1.5,0.9771893772256215,False
workload_5096.cpp,xcu200-fsgd2104-2-e,3.33,38.571856200000006,277,2,1,1,2,cyclic_16_1,cyclic_2_1,block_4_1,unroll_4,unroll_2,unroll_4,unroll,unroll_2,unroll_32,unroll_2,pipeline_1,unroll,1.5,0.6291205618381701,False
workload_5097.cpp,xcu200-fsgd2104-2-e,3.33,2.5671969,252,1,1,1,2,cyclic_8_1,block_32_1,cyclic_4_1,unroll_4,unroll_2,unroll_2,unroll,pipeline_1,pipeline_1,unroll_8,unroll,pipeline,1.25,0.98861912951684,False
workload_5098.cpp,xcu200-fsgd2104-2-e,3.33,20.363655960000003,430,3,1,4,8,block_4_1,cyclic_64_1,cyclic_4_1,unroll_4,unroll_2,unroll_4,unroll,pipeline,unroll_32,unroll_32,pipeline_1,unroll,4.0,0.7471757409519538,False
workload_5099.cpp,xcu200-fsgd2104-2-e,3.33,2.375955,221,1,1,1,2,cyclic_8_1,block_2_1,block_2_1,unroll_4,unroll_2,unroll_8,unroll,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,1.25,0.9899937231573052,False
workload_5100.cpp,xcu200-fsgd2104-2-e,3.33,28.13919597,334,1,1,1,3,cyclic_8_1,cyclic_32_1,cyclic_4_1,unroll_4,unroll_4,pipeline_1,unroll,unroll_2,pipeline_1,unroll_2,unroll,unroll,1.5,0.7246033674785365,False
workload_5102.cpp,xcu200-fsgd2104-2-e,3.33,32.66125938,1168,1,1,1,6,cyclic_8_1,block_16_1,cyclic_8_1,unroll_4,unroll_2,pipeline,unroll,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,2.25,0.6773683514238126,False
workload_5106.cpp,xcu200-fsgd2104-2-e,3.33,2.10810645,258,1,1,1,2,cyclic_8_1,cyclic_32_1,block_4_1,unroll_2,unroll_4,pipeline,unroll,pipeline,pipeline,unroll_8,pipeline_1,unroll,1.25,0.9916696238238834,False
workload_5107.cpp,xcu200-fsgd2104-2-e,3.33,2.62172898,267,2,1,1,2,cyclic_4_1,cyclic_16_1,complete_1,unroll_4,unroll_4,pipeline,unroll,pipeline,unroll_4,unroll_8,pipeline,unroll,1.5,0.976219535138856,False
workload_5108.cpp,xcu200-fsgd2104-2-e,3.33,3.17722293,305,2,1,1,2,cyclic_4_1,block_16_1,complete_1,unroll_4,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline,pipeline,pipeline,unroll,1.5,0.9735430386422246,False
workload_5109.cpp,xcu200-fsgd2104-2-e,3.33,2.10816306,346,1,1,1,3,cyclic_8_1,block_2_1,cyclic_2_1,unroll_4,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1.5,0.9773049092019563,False
workload_5110.cpp,xcu200-fsgd2104-2-e,3.33,38.01622572,386,1,1,1,3,cyclic_8_1,block_2_1,block_4_1,unroll_4,unroll_2,pipeline,unroll,unroll_2,unroll_8,unroll_4,pipeline_1,pipeline,1.5,0.6340112097195462,False
