Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,OuterLoop_1,InnerLoop_1_1,Area,Weight,is_pareto
Stencil2D_168.cpp,xczu7ev-ffvc1156-2-e,10.0,9.77988,142,1,1,6,22,cyclic_4_1,cyclic_32_1,unroll_64,pipeline_1,7.5,0.8304378919517582,False
Stencil2D_169.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12614,364,2,15,20,57,cyclic_64_1,cyclic_8_1,pipeline_1,unroll_64,23.5,0.46615049598476477,False
Stencil2D_170.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12567,398,5,3,14,47,cyclic_8_1,block_8_1,pipeline,pipeline_1,17.25,0.6160492363494963,False
Stencil2D_171.cpp,xczu7ev-ffvc1156-2-e,10.0,10.29595,38,1,1,1,1,cyclic_4_1,block_8_1,unroll_2,pipeline_1,1.0,0.9990133700903467,False
Stencil2D_172.cpp,xczu7ev-ffvc1156-2-e,10.0,10.16624,40,1,1,1,1,block_64_1,cyclic_8_1,unroll_2,pipeline_1,1.0,0.9998221794112675,False
Stencil2D_173.cpp,xczu7ev-ffvc1156-2-e,10.0,291.63137,175,3,7,8,18,cyclic_16_1,block_4_1,unroll_64,unroll_2,9.0,0.1000432387712081,False
Stencil2D_174.cpp,xczu7ev-ffvc1156-2-e,10.0,20.65733,53,2,1,1,6,block_128_1,cyclic_16_1,unroll_8,unroll_16,2.5,0.9135626702408942,False
Stencil2D_176.cpp,xczu7ev-ffvc1156-2-e,10.0,10.16514,38,1,1,1,3,cyclic_4_1,cyclic_64_1,unroll_2,pipeline_1,1.5,0.9863861600514773,False
Stencil2D_177.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09526,43,1,1,1,2,cyclic_2_1,cyclic_2_1,unroll_8,pipeline_1,1.25,0.9932871178006143,False
Stencil2D_178.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12556,370,1,30,28,72,cyclic_64_1,cyclic_128_1,pipeline_1,unroll_64,32.75,0.21771977664254594,False
Stencil2D_179.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12863,397,3,7,15,51,cyclic_32_1,cyclic_2_1,pipeline,unroll_64,19.0,0.5810650215545216,False
Stencil2D_180.cpp,xczu7ev-ffvc1156-2-e,10.0,9.77051,339,1,1,7,33,block_64_1,cyclic_64_1,unroll_64,pipeline_1,10.5,0.7543885683429269,False
Stencil2D_181.cpp,xczu7ev-ffvc1156-2-e,10.0,70.04996,40,1,1,1,1,cyclic_4_1,block_4_1,unroll_2,unroll_4,1.0,0.6650883147520702,False
Stencil2D_182.cpp,xczu7ev-ffvc1156-2-e,10.0,5.128,406,2,30,28,70,cyclic_8_1,cyclic_128_1,pipeline_1,pipeline_1,32.5,0.22262923018413905,False
Stencil2D_183.cpp,xczu7ev-ffvc1156-2-e,10.0,10.10825,106,9,1,2,13,cyclic_64_1,block_32_1,unroll_16,pipeline_1,6.25,0.8600811218719533,False
Stencil2D_184.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09609,55,1,1,3,7,cyclic_4_1,cyclic_8_1,unroll_32,pipeline_1,3.0,0.9425407137014669,False
Stencil2D_185.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13062,439,1,30,28,73,block_128_1,cyclic_128_1,pipeline_1,pipeline_1,33.0,0.21291076014295357,False
Stencil2D_186.cpp,xczu7ev-ffvc1156-2-e,10.0,10.75999,180,1,56,15,26,block_4_1,block_4_1,unroll_32,pipeline_1,24.5,0.4315374337716009,False
Stencil2D_187.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13051,421,1,15,21,58,cyclic_64_1,block_64_1,pipeline_1,pipeline_1,23.75,0.45763165564980146,False
Stencil2D_188.cpp,xczu7ev-ffvc1156-2-e,10.0,8.59263,128,1,1,3,25,cyclic_64_1,cyclic_64_1,unroll_8,unroll_64,7.5,0.8337206954925118,False
Stencil2D_189.cpp,xczu7ev-ffvc1156-2-e,10.0,10.76278,133,1,1,12,19,block_128_1,block_2_1,unroll_8,pipeline_1,8.25,0.8083146352877926,False
Stencil2D_190.cpp,xczu7ev-ffvc1156-2-e,10.0,10.1703,40,1,1,1,3,block_64_1,cyclic_64_1,unroll_2,pipeline_1,1.5,0.9863700775883274,False
Stencil2D_191.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12863,398,1,1,8,44,cyclic_4_1,cyclic_2_1,pipeline,pipeline_1,13.5,0.6951079246917929,False
Stencil2D_192.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13491,363,1,1,8,43,cyclic_2_1,block_64_1,pipeline,pipeline_1,13.25,0.7005632242327658,False
Stencil2D_193.cpp,xczu7ev-ffvc1156-2-e,10.0,9.77251,370,10,1,6,23,cyclic_2_1,block_32_1,unroll_64,pipeline,10.0,0.7667736424722291,False
Stencil2D_194.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13612,398,5,4,11,47,block_128_1,cyclic_16_1,pipeline_1,pipeline,16.75,0.6262434414317557,False
Stencil2D_195.cpp,xczu7ev-ffvc1156-2-e,10.0,21.79169,88,2,1,4,18,cyclic_2_1,cyclic_16_1,unroll_32,unroll_8,6.25,0.822829829499473,False
Stencil2D_196.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13502,372,1,30,28,73,block_64_1,cyclic_128_1,pipeline,pipeline_1,33.0,0.21291084771621266,False
Stencil2D_198.cpp,xczu7ev-ffvc1156-2-e,10.0,5.1275,357,6,4,11,48,cyclic_4_1,cyclic_16_1,pipeline,pipeline_1,17.25,0.6160450691856196,False
Stencil2D_199.cpp,xczu7ev-ffvc1156-2-e,10.0,286.3629,59,3,2,2,7,cyclic_16_1,block_8_1,unroll_16,unroll_2,3.5,0.1014641327137927,False
Stencil2D_200.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09888,41,1,1,1,2,cyclic_4_1,cyclic_4_1,unroll_8,pipeline_1,1.25,0.9932760837370451,False
Stencil2D_201.cpp,xczu7ev-ffvc1156-2-e,10.0,9.77613,100,3,1,6,16,cyclic_4_1,cyclic_16_1,unroll_64,pipeline,6.5,0.854862891902833,False
Stencil2D_202.cpp,xczu7ev-ffvc1156-2-e,10.0,10.75838,143,1,1,13,24,cyclic_64_1,block_2_1,unroll_8,pipeline_1,9.75,0.7703594126510597,False
Stencil2D_203.cpp,xczu7ev-ffvc1156-2-e,10.0,21.27777,48,1,1,1,4,cyclic_2_1,cyclic_2_1,unroll_8,unroll_8,1.75,0.9258989757577324,False
Stencil2D_204.cpp,xczu7ev-ffvc1156-2-e,10.0,37.48999,38,1,1,1,1,cyclic_4_1,block_128_1,unroll_2,unroll_4,1.0,0.8374747999860865,False
Stencil2D_205.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12297,368,3,2,9,45,cyclic_4_1,cyclic_8_1,pipeline_1,pipeline_1,14.75,0.668143570254215,False
Stencil2D_206.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13003,407,1,1,8,43,cyclic_2_1,block_64_1,pipeline,pipeline_1,13.25,0.7005750680265127,False
Stencil2D_207.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12863,361,1,1,8,44,cyclic_4_1,cyclic_2_1,pipeline,unroll_16,13.5,0.6951079246917929,False
Stencil2D_208.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12674,406,1,30,28,72,cyclic_4_1,cyclic_128_1,pipeline_1,pipeline_1,32.75,0.21771980093530763,False
Stencil2D_209.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13051,405,1,15,21,58,cyclic_64_1,block_64_1,pipeline_1,unroll_64,23.75,0.45763165564980146,False
Stencil2D_210.cpp,xczu7ev-ffvc1156-2-e,10.0,10.17001,40,1,1,1,1,cyclic_4_1,cyclic_32_1,unroll_2,pipeline_1,1.0,0.9997986663689175,False
Stencil2D_211.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09622,75,3,1,3,9,cyclic_4_1,cyclic_16_1,unroll_32,pipeline_1,4.0,0.9167117263259752,False
Stencil2D_212.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12861,401,3,7,16,51,cyclic_2_1,cyclic_32_1,pipeline,pipeline_1,19.25,0.57616816646437,False
Stencil2D_213.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12567,404,2,15,19,58,cyclic_64_1,cyclic_32_1,pipeline_1,unroll_64,23.5,0.46615047217691696,False
Stencil2D_214.cpp,xczu7ev-ffvc1156-2-e,10.0,5.1225,405,1,15,20,58,cyclic_4_1,cyclic_64_1,pipeline,pipeline_1,23.5,0.46615031078037905,False
Stencil2D_215.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12581,408,5,7,15,51,cyclic_8_1,cyclic_32_1,pipeline_1,pipeline_1,19.5,0.5713023716740485,False
Stencil2D_217.cpp,xczu7ev-ffvc1156-2-e,10.0,9.77491,90,1,1,6,12,block_64_1,block_4_1,unroll_64,pipeline_1,5.0,0.8922401456514885,False
Stencil2D_218.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12799,414,1,30,28,72,cyclic_2_1,cyclic_128_1,pipeline,pipeline_1,32.75,0.21771982664483674,False
Stencil2D_219.cpp,xczu7ev-ffvc1156-2-e,10.0,10.16561,39,1,1,1,1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,1.0,0.9998261086764193,False
Stencil2D_221.cpp,xczu7ev-ffvc1156-2-e,10.0,9.89611,95,1,1,6,13,block_64_1,block_4_1,unroll_64,pipeline_1,5.25,0.8855982659955574,False
Stencil2D_223.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12799,368,1,15,20,59,cyclic_2_1,cyclic_64_1,pipeline,pipeline_1,23.75,0.45763153171182047,False
Stencil2D_224.cpp,xczu7ev-ffvc1156-2-e,10.0,5.25237,395,2,2,12,45,cyclic_4_1,block_4_1,pipeline_1,pipeline_1,15.25,0.6572217401503975,False
Stencil2D_225.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09987,141,2,1,5,22,block_16_1,cyclic_64_1,unroll_32,pipeline_1,7.5,0.82954227674531,False
Stencil2D_226.cpp,xczu7ev-ffvc1156-2-e,10.0,9.77251,339,10,1,6,22,block_128_1,block_32_1,unroll_64,pipeline_1,9.75,0.7730123906778812,False
Stencil2D_227.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12627,393,3,8,17,52,block_4_1,cyclic_32_1,pipeline,pipeline_1,20.0,0.5616322995128127,False
Stencil2D_228.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12752,410,1,15,20,60,cyclic_2_1,cyclic_64_1,pipeline,unroll_64,24.0,0.44921269565369304,False
Stencil2D_229.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13491,398,1,1,8,43,cyclic_2_1,block_64_1,pipeline,pipeline_1,13.25,0.7005632242327658,False
Stencil2D_230.cpp,xczu7ev-ffvc1156-2-e,10.0,9.77491,84,1,1,5,10,cyclic_4_1,block_64_1,unroll_64,pipeline_1,4.25,0.911264517007525,False
Stencil2D_231.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13116,391,2,1,8,42,cyclic_4_1,cyclic_4_1,pipeline,unroll_2,13.25,0.7005723255492734,False
Stencil2D_232.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09987,61,1,1,3,8,block_8_1,cyclic_4_1,unroll_32,pipeline_1,3.25,0.9360258605098843,False
Stencil2D_233.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13613,394,2,2,12,45,cyclic_4_1,block_4_1,pipeline_1,pipeline_1,15.25,0.6574955532246664,False
Stencil2D_234.cpp,xczu7ev-ffvc1156-2-e,10.0,71.71137,127,1,15,12,24,cyclic_4_1,block_4_1,unroll_64,unroll_4,13.0,0.5114732198257484,False
Stencil2D_235.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12556,401,1,30,28,72,cyclic_64_1,cyclic_128_1,pipeline_1,pipeline_1,32.75,0.21771977664254594,False
Stencil2D_236.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12556,371,1,30,28,72,cyclic_64_1,cyclic_128_1,pipeline_1,pipeline_1,32.75,0.21771977664254594,False
Stencil2D_237.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13051,381,1,15,21,58,cyclic_64_1,block_64_1,pipeline_1,unroll_64,23.75,0.45763165564980146,False
Stencil2D_238.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13239,363,1,1,11,45,cyclic_2_1,block_4_1,pipeline_1,pipeline,14.5,0.6734670663486243,False
Stencil2D_239.cpp,xczu7ev-ffvc1156-2-e,10.0,10.16655,37,1,1,1,1,cyclic_4_1,cyclic_8_1,unroll_2,pipeline_1,1.0,0.9998202459664847,False
Stencil2D_240.cpp,xczu7ev-ffvc1156-2-e,10.0,10.17095,40,1,1,1,2,cyclic_64_1,cyclic_2_1,unroll_2,pipeline_1,1.25,0.9930524897682722,False
Stencil2D_241.cpp,xczu7ev-ffvc1156-2-e,10.0,9.77051,339,1,1,7,33,block_64_1,cyclic_64_1,unroll_64,pipeline_1,10.5,0.7543885683429269,False
Stencil2D_242.cpp,xczu7ev-ffvc1156-2-e,10.0,9.77738,326,11,1,6,27,block_8_1,block_32_1,unroll_64,pipeline_1,11.25,0.7360029417784937,False
Stencil2D_243.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13113,365,1,1,8,44,cyclic_4_1,block_128_1,pipeline,pipeline_1,13.5,0.6951018789988466,False
Stencil2D_244.cpp,xczu7ev-ffvc1156-2-e,10.0,10.17155,39,3,1,1,1,cyclic_8_1,cyclic_16_1,unroll_2,pipeline_1,1.5,0.9863661787870073,False
Stencil2D_245.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12752,410,1,15,20,60,cyclic_2_1,cyclic_64_1,pipeline,pipeline_1,24.0,0.44921269565369304,False
Stencil2D_246.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13985,407,1,15,21,58,cyclic_64_1,block_64_1,pipeline,pipeline_1,23.75,0.457632108134192,False
Stencil2D_247.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12861,397,5,4,11,48,cyclic_2_1,cyclic_16_1,pipeline,pipeline_1,17.0,0.6211391472184417,False
Stencil2D_248.cpp,xczu7ev-ffvc1156-2-e,10.0,87.17203,432,1,1,10,35,cyclic_64_1,cyclic_128_1,unroll_8,unroll_64,11.75,0.48100918680940197,False
Stencil2D_249.cpp,xczu7ev-ffvc1156-2-e,10.0,220.18791,69,1,4,4,8,block_4_1,cyclic_8_1,unroll_32,unroll_2,4.25,0.16392247979897528,False
Stencil2D_250.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12375,402,3,7,16,52,cyclic_2_1,cyclic_32_1,pipeline,pipeline_1,19.5,0.5713068747695389,False
Stencil2D_251.cpp,xczu7ev-ffvc1156-2-e,10.0,70.03264,41,1,1,1,2,cyclic_4_1,cyclic_2_1,unroll_8,unroll_2,1.25,0.6649998713059422,False
Stencil2D_252.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12674,407,1,30,28,72,cyclic_4_1,cyclic_128_1,pipeline,pipeline_1,32.75,0.21771980093530763,False
Stencil2D_253.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12674,372,11,8,17,52,cyclic_4_1,block_32_1,pipeline_1,pipeline_1,22.0,0.5193698556007263,False
Stencil2D_254.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12531,412,1,15,21,59,block_64_1,cyclic_64_1,pipeline_1,unroll_8,24.0,0.449212588501286,False
Stencil2D_255.cpp,xczu7ev-ffvc1156-2-e,10.0,9.77251,373,10,1,6,24,cyclic_4_1,block_32_1,unroll_64,pipeline_1,10.25,0.7605639417710561,False
Stencil2D_256.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12558,396,1,15,15,56,cyclic_64_1,cyclic_64_1,pipeline,unroll_64,21.75,0.5285789947817101,False
Stencil2D_257.cpp,xczu7ev-ffvc1156-2-e,10.0,10.14319,40,1,1,1,1,block_4_1,cyclic_8_1,unroll_4,pipeline_1,1.0,0.9999659099467031,False
Stencil2D_258.cpp,xczu7ev-ffvc1156-2-e,10.0,37.54013,39,1,1,1,1,cyclic_4_1,cyclic_2_1,unroll_4,unroll_4,1.0,0.8371917206253362,False
Stencil2D_260.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09012,82,2,1,3,9,block_128_1,cyclic_16_1,unroll_32,pipeline_1,3.75,0.9231464749019959,False
Stencil2D_261.cpp,xczu7ev-ffvc1156-2-e,10.0,8.90221,139,1,1,2,24,cyclic_2_1,cyclic_4_1,unroll_8,unroll_64,7.0,0.8450450432114752,False
Stencil2D_262.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13018,409,1,1,8,43,block_128_1,cyclic_2_1,pipeline_1,pipeline_1,13.25,0.7005747039822691,False
Stencil2D_263.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12282,401,1,1,7,43,cyclic_2_1,cyclic_2_1,pipeline,pipeline_1,13.0,0.706089494388185,False
Stencil2D_264.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12627,397,3,8,17,52,block_4_1,cyclic_32_1,pipeline,pipeline_1,20.0,0.5616322995128127,False
Stencil2D_265.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13125,401,3,2,9,45,cyclic_8_1,cyclic_4_1,pipeline,pipeline_1,14.75,0.6681239199970911,False
Stencil2D_266.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12558,402,1,15,15,56,cyclic_64_1,cyclic_64_1,pipeline_1,pipeline_1,21.75,0.5285789947817101,False
Stencil2D_267.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12799,398,3,7,17,51,cyclic_2_1,cyclic_32_1,pipeline,pipeline_1,19.5,0.5712976062203031,False
Stencil2D_268.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12628,392,2,1,8,43,cyclic_4_1,cyclic_4_1,pipeline,unroll_2,13.5,0.6951136075374191,False
Stencil2D_269.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12187,399,1,15,20,58,cyclic_4_1,cyclic_64_1,pipeline_1,pipeline_1,23.5,0.4661502785345556,False
Stencil2D_270.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12863,397,1,1,8,44,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_16,13.5,0.6951079246917929,False
Stencil2D_271.cpp,xczu7ev-ffvc1156-2-e,10.0,8.59635,74,1,1,3,14,cyclic_64_1,cyclic_64_1,unroll_4,unroll_64,4.75,0.901920698004126,False
Stencil2D_272.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13005,388,2,15,19,58,cyclic_32_1,cyclic_64_1,pipeline_1,unroll_64,23.5,0.4661506928284559,False
Stencil2D_273.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12558,382,1,15,15,56,cyclic_64_1,cyclic_64_1,pipeline,pipeline_1,21.75,0.5285789947817101,False
Stencil2D_274.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12674,385,1,15,21,58,cyclic_4_1,cyclic_64_1,pipeline,unroll_2,23.75,0.45763146994225334,False
Stencil2D_275.cpp,xczu7ev-ffvc1156-2-e,10.0,10.10077,61,1,1,2,9,cyclic_64_1,block_64_1,unroll_16,pipeline_1,3.25,0.9360231604128835,False
Stencil2D_277.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13491,377,1,1,8,43,cyclic_2_1,block_64_1,pipeline_1,pipeline_1,13.25,0.7005632242327658,False
Stencil2D_278.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12738,363,2,1,8,42,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,13.25,0.700581499403768,False
Stencil2D_279.cpp,xczu7ev-ffvc1156-2-e,10.0,10.16985,39,1,1,1,1,block_128_1,cyclic_2_1,unroll_2,pipeline_1,1.0,0.9997996642636766,False
Stencil2D_280.cpp,xczu7ev-ffvc1156-2-e,10.0,10.16733,42,1,1,1,3,cyclic_4_1,cyclic_64_1,unroll_2,pipeline_1,1.5,0.9863793366731833,False
Stencil2D_281.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09987,54,1,1,3,6,cyclic_4_1,cyclic_8_1,unroll_32,pipeline_1,2.75,0.9495097939430269,False
Stencil2D_282.cpp,xczu7ev-ffvc1156-2-e,10.0,9.76673,87,1,1,5,12,block_128_1,cyclic_8_1,unroll_64,pipeline_1,4.75,0.8985805406095376,False
Stencil2D_283.cpp,xczu7ev-ffvc1156-2-e,10.0,10.10386,50,1,1,1,6,cyclic_4_1,cyclic_64_1,unroll_8,pipeline_1,2.25,0.9631286159665202,False
Stencil2D_284.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09059,126,1,1,4,18,cyclic_4_1,cyclic_64_1,unroll_32,pipeline_1,6.0,0.8663196249820954,False
Stencil2D_285.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13052,356,2,16,21,60,block_8_1,cyclic_64_1,pipeline,unroll_64,24.75,0.42455787888035534,False
Stencil2D_286.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13023,355,5,15,20,57,cyclic_64_1,cyclic_16_1,pipeline,pipeline_1,24.25,0.4408942571229093,False
Stencil2D_287.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13018,374,2,7,17,52,block_64_1,cyclic_32_1,pipeline_1,pipeline_1,19.5,0.5712928188632557,False
Stencil2D_288.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09499,82,2,1,3,14,block_8_1,cyclic_32_1,unroll_32,pipeline_1,5.0,0.8913093353319264,False
Stencil2D_289.cpp,xczu7ev-ffvc1156-2-e,10.0,10.17233,37,10,1,1,2,cyclic_4_1,block_32_1,unroll_2,pipeline_1,3.5,0.9293421672689093,False
Stencil2D_290.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09028,68,3,1,3,9,cyclic_4_1,cyclic_16_1,unroll_32,pipeline_1,4.0,0.9167293436667245,False
Stencil2D_291.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12539,359,1,15,15,56,cyclic_64_1,cyclic_64_1,pipeline_1,unroll_64,21.75,0.5285793922369044,False
Stencil2D_292.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12863,405,1,15,21,57,cyclic_64_1,cyclic_4_1,pipeline,pipeline_1,23.5,0.46615062159179843,False
Stencil2D_293.cpp,xczu7ev-ffvc1156-2-e,10.0,9.76751,81,1,1,5,12,cyclic_2_1,cyclic_4_1,unroll_64,pipeline_1,4.75,0.8985782753982853,False
Stencil2D_295.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13126,366,1,15,20,59,cyclic_64_1,cyclic_4_1,pipeline,unroll_64,23.75,0.4576316923839361,False
Stencil2D_297.cpp,xczu7ev-ffvc1156-2-e,10.0,10.80504,54,1,14,4,9,block_4_1,cyclic_64_1,unroll_4,pipeline_1,7.0,0.8396848685576382,False
Stencil2D_298.cpp,xczu7ev-ffvc1156-2-e,10.0,21.45772,52,1,1,1,6,block_64_1,cyclic_4_1,unroll_16,unroll_8,2.25,0.9148845117939352,False
Stencil2D_299.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09059,248,1,1,5,30,cyclic_64_1,cyclic_64_1,unroll_32,pipeline_1,9.25,0.784716515833046,False
Stencil2D_300.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13241,383,10,8,18,52,block_32_1,cyclic_2_1,pipeline,pipeline_1,22.0,0.5193701371780998,False
Stencil2D_301.cpp,xczu7ev-ffvc1156-2-e,10.0,8.90606,77,1,1,2,13,cyclic_4_1,cyclic_64_1,unroll_4,unroll_64,4.25,0.9137659512497738,False
Stencil2D_302.cpp,xczu7ev-ffvc1156-2-e,10.0,10.14225,38,1,1,1,1,cyclic_4_1,cyclic_2_1,unroll_4,pipeline_1,1.0,0.9999717645459749,False
Stencil2D_303.cpp,xczu7ev-ffvc1156-2-e,10.0,10.80285,50,1,14,3,7,block_4_1,cyclic_8_1,unroll_4,pipeline_1,6.25,0.8580776542516062,False
Stencil2D_304.cpp,xczu7ev-ffvc1156-2-e,10.0,10.17002,34,1,1,1,1,block_64_1,cyclic_4_1,unroll_2,pipeline_1,1.0,0.9997986040005135,False
Stencil2D_305.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09637,63,1,1,2,9,cyclic_64_1,block_64_1,unroll_16,pipeline_1,3.25,0.9360363597347627,False
Stencil2D_307.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12627,365,1,15,21,59,block_4_1,cyclic_64_1,pipeline_1,pipeline_1,24.0,0.4492126351131226,False
Stencil2D_308.cpp,xczu7ev-ffvc1156-2-e,10.0,9.77491,204,5,1,6,25,block_32_1,block_4_1,unroll_64,pipeline_1,9.25,0.7855705477724719,False
Stencil2D_309.cpp,xczu7ev-ffvc1156-2-e,10.0,9.77004,79,1,1,5,9,block_128_1,block_64_1,unroll_64,pipeline_1,4.0,0.917673413469195,False
Stencil2D_310.cpp,xczu7ev-ffvc1156-2-e,10.0,9.77738,275,10,1,6,23,cyclic_4_1,block_32_1,unroll_64,pipeline_1,10.0,0.7667606686588488,False
Stencil2D_311.cpp,xczu7ev-ffvc1156-2-e,10.0,8.91285,54,1,1,1,6,cyclic_4_1,cyclic_8_1,unroll_2,unroll_64,2.25,0.9664982950444851,False
Stencil2D_312.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12188,384,5,7,15,51,cyclic_8_1,cyclic_32_1,pipeline,pipeline_1,19.5,0.571310962497098,False
Stencil2D_313.cpp,xczu7ev-ffvc1156-2-e,10.0,8.60787,52,1,1,2,8,cyclic_64_1,cyclic_64_1,unroll_2,unroll_64,3.0,0.9468211105040854,False
Stencil2D_314.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12304,387,1,30,28,71,cyclic_64_1,cyclic_128_1,pipeline_1,pipeline_1,32.5,0.22262912509122565,False
Stencil2D_315.cpp,xczu7ev-ffvc1156-2-e,10.0,5.1262,369,1,30,28,71,cyclic_128_1,cyclic_64_1,pipeline_1,pipeline_1,32.5,0.2226291920929778,False
Stencil2D_317.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09499,55,1,1,3,8,block_4_1,cyclic_4_1,unroll_32,pipeline_1,3.25,0.9360404989252181,False
Stencil2D_318.cpp,xczu7ev-ffvc1156-2-e,10.0,10.16545,41,1,1,1,2,cyclic_4_1,cyclic_64_1,unroll_2,pipeline_1,1.25,0.9930698162728508,False
Stencil2D_319.cpp,xczu7ev-ffvc1156-2-e,10.0,9.77113,76,1,1,5,9,block_128_1,block_64_1,unroll_64,pipeline_1,4.0,0.917670219215141,False
Stencil2D_320.cpp,xczu7ev-ffvc1156-2-e,10.0,10.17033,38,1,1,1,2,cyclic_4_1,cyclic_64_1,unroll_2,pipeline_1,1.25,0.9930544451104666,False
Stencil2D_321.cpp,xczu7ev-ffvc1156-2-e,10.0,10.09499,59,1,1,3,7,cyclic_4_1,cyclic_8_1,unroll_32,pipeline_1,3.0,0.9425440164178663,False
Stencil2D_322.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12987,355,1,1,8,43,cyclic_4_1,cyclic_2_1,pipeline,unroll_2,13.25,0.7005754563398978,False
Stencil2D_323.cpp,xczu7ev-ffvc1156-2-e,10.0,5.12375,360,1,15,20,59,cyclic_2_1,cyclic_64_1,pipeline,pipeline_1,23.75,0.45763132140284757,False
Stencil2D_324.cpp,xczu7ev-ffvc1156-2-e,10.0,5.13491,392,1,1,8,44,cyclic_4_1,block_128_1,pipeline_1,unroll_4,13.5,0.6950927376908763,False
Stencil2D_325.cpp,xczu7ev-ffvc1156-2-e,10.0,10.10294,49,1,1,1,6,cyclic_4_1,cyclic_64_1,unroll_8,pipeline_1,2.25,0.9631313710572489,False
