Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
workload_4058.cpp,xcu200-fsgd2104-2-e,5.0,7.19471,1193,1,1,4,13,block_2_1,block_2_1,block_4_1,unroll_2,pipeline,unroll_4,4.75,0.952620782480509,False
workload_4059.cpp,xcu200-fsgd2104-2-e,5.0,7.193985,1219,1,1,4,14,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_4,5.0,1.0,True
workload_4060.cpp,xcu200-fsgd2104-2-e,5.0,7.19403,1277,1,1,4,13,block_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline,unroll_32,4.75,1.0,True
workload_4061.cpp,xcu200-fsgd2104-2-e,5.0,7.19539,1337,1,1,7,17,block_2_1,block_4_1,cyclic_4_1,unroll_2,pipeline,unroll_16,6.5,0.8973684121739862,False
workload_4062.cpp,xcu200-fsgd2104-2-e,5.0,7.19403,1510,1,1,4,14,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline,unroll_32,5.0,0.9491113452088756,False
workload_4063.cpp,xcu200-fsgd2104-2-e,5.0,149.78007,43,1,1,1,1,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_2,1.0,0.8029179248667176,False
workload_4064.cpp,xcu200-fsgd2104-2-e,5.0,146.11927,56,1,1,1,1,block_2_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,1.0,0.813277381086857,False
workload_4065.cpp,xcu200-fsgd2104-2-e,5.0,165.754425,59,1,1,1,1,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_16,1.0,0.7585388712826547,False
workload_4066.cpp,xcu200-fsgd2104-2-e,5.0,145.282155,62,1,1,1,1,cyclic_16_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1.0,0.8156560303742093,False
workload_4067.cpp,xcu200-fsgd2104-2-e,5.0,217.31943,77,1,1,1,3,block_2_1,block_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_4,1.5,0.625341006417344,False
workload_4068.cpp,xcu200-fsgd2104-2-e,5.0,143.872825,80,1,1,1,2,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_16,1.25,1.0,True
workload_4069.cpp,xcu200-fsgd2104-2-e,5.0,144.03411,92,3,1,1,2,cyclic_32_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_16,1.75,0.8201619287909105,False
workload_4070.cpp,xcu200-fsgd2104-2-e,5.0,251.280345,48,1,1,1,1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_4,unroll_2,1.0,0.5448007656470883,False
workload_4071.cpp,xcu200-fsgd2104-2-e,5.0,147.778155,51,3,1,1,1,cyclic_8_1,block_2_1,block_4_1,unroll_2,unroll_2,unroll_4,1.5,0.8090243776798229,False
workload_4072.cpp,xcu200-fsgd2104-2-e,5.0,143.165625,136,1,2,1,3,cyclic_2_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_32,1.75,1.0,True
workload_4073.cpp,xcu200-fsgd2104-2-e,5.0,190.63131,60,3,1,1,1,cyclic_8_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_8,1.5,0.692861995841653,False
workload_4074.cpp,xcu200-fsgd2104-2-e,5.0,164.58451,162,1,1,1,3,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_64,1.5,0.7625065438414428,False
workload_4075.cpp,xcu200-fsgd2104-2-e,5.0,158.703265,43,1,1,1,1,cyclic_4_1,block_4_1,complete_1,unroll_2,unroll_2,pipeline,1.0,0.7779608943384447,False
workload_4076.cpp,xcu200-fsgd2104-2-e,5.0,143.13971,272,3,1,3,5,cyclic_32_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_64,3.0,0.8197259975632101,False
workload_4077.cpp,xcu200-fsgd2104-2-e,5.0,142.81207,280,2,1,3,5,cyclic_4_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_64,2.75,0.8245523721086375,False
workload_4078.cpp,xcu200-fsgd2104-2-e,5.0,142.91607,294,1,1,6,9,block_2_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_32,4.25,0.7969258412605252,False
workload_4079.cpp,xcu200-fsgd2104-2-e,5.0,142.916025,284,1,1,5,7,block_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_32,3.5,0.8111109105104266,False
workload_4080.cpp,xcu200-fsgd2104-2-e,5.0,28.06691,501,1,1,2,8,cyclic_2_1,block_2_1,block_4_1,unroll_2,pipeline,unroll_16,3.0,0.9999988753407847,False
workload_4081.cpp,xcu200-fsgd2104-2-e,5.0,28.066865,501,2,1,2,8,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,3.25,0.9916924981637809,False
workload_4082.cpp,xcu200-fsgd2104-2-e,5.0,28.066865,504,1,1,2,8,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,3.0,0.9999989497667404,False
workload_4083.cpp,xcu200-fsgd2104-2-e,5.0,28.39455,437,1,1,2,8,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline,unroll_2,3.0,0.9994570698048068,False
workload_4084.cpp,xcu200-fsgd2104-2-e,5.0,28.076505,576,1,1,2,9,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,pipeline_1,3.25,0.9916814345880223,False
workload_4085.cpp,xcu200-fsgd2104-2-e,5.0,28.393915,443,3,1,2,8,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,pipeline,unroll_8,3.5,0.9830375248343497,False
workload_4086.cpp,xcu200-fsgd2104-2-e,5.0,7.193985,1269,1,1,4,14,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_8,5.0,1.0,True
workload_4087.cpp,xcu200-fsgd2104-2-e,5.0,7.19403,1288,1,1,4,13,block_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_16,4.75,1.0,True
workload_4088.cpp,xcu200-fsgd2104-2-e,5.0,7.194665,1278,1,1,4,13,block_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_8,4.75,0.9526207834311771,False
workload_4089.cpp,xcu200-fsgd2104-2-e,5.0,7.19471,1346,1,1,4,13,block_2_1,block_2_1,cyclic_4_1,unroll_2,pipeline,unroll_16,4.75,0.952620782480509,False
workload_4090.cpp,xcu200-fsgd2104-2-e,5.0,7.194665,1293,1,1,4,13,block_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,4.75,0.9526207834311771,False
workload_4091.cpp,xcu200-fsgd2104-2-e,5.0,7.195345,1404,1,1,7,17,block_2_1,block_4_1,complete_1,unroll_2,pipeline,pipeline_1,6.5,0.8973683821226929,False
workload_4092.cpp,xcu200-fsgd2104-2-e,5.0,7.193985,1389,1,1,4,14,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_64,5.0,1.0,True
workload_4093.cpp,xcu200-fsgd2104-2-e,5.0,7.193985,1412,1,1,4,14,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_8,5.0,1.0,True
workload_4095.cpp,xcu200-fsgd2104-2-e,5.0,158.536945,41,1,1,1,1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline,1.0,0.7784222195174275,False
workload_4096.cpp,xcu200-fsgd2104-2-e,5.0,145.28727,55,1,1,1,1,cyclic_4_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1.0,0.815641485204084,False
workload_4097.cpp,xcu200-fsgd2104-2-e,5.0,144.288825,79,2,1,1,3,block_4_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_8,1.75,0.8194309727759713,False
workload_4098.cpp,xcu200-fsgd2104-2-e,5.0,167.751225,49,1,1,1,1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_8,1.0,0.7530872993318585,False
workload_4099.cpp,xcu200-fsgd2104-2-e,5.0,143.49331,139,3,2,1,3,cyclic_8_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_32,2.25,0.8226086053919434,False
workload_4100.cpp,xcu200-fsgd2104-2-e,5.0,143.37367,139,1,1,3,6,block_4_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_16,2.75,0.8229344322593435,False
workload_4101.cpp,xcu200-fsgd2104-2-e,5.0,153.21223,42,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1.0,0.7932689756515088,False
workload_4102.cpp,xcu200-fsgd2104-2-e,5.0,142.916025,304,1,1,6,9,block_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_32,4.25,0.7969259062025937,False
workload_4103.cpp,xcu200-fsgd2104-2-e,5.0,143.139755,297,1,3,3,5,cyclic_16_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_64,3.0,0.8197259257724386,False
workload_4104.cpp,xcu200-fsgd2104-2-e,5.0,142.916025,300,1,2,6,9,block_2_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_32,4.5,0.7920066430178733,False
workload_4105.cpp,xcu200-fsgd2104-2-e,5.0,28.39455,461,3,1,2,8,cyclic_8_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_16,3.5,0.9830367468125023,False
workload_4106.cpp,xcu200-fsgd2104-2-e,5.0,28.066865,489,1,1,2,8,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,3.0,0.9999989497667404,False
workload_4107.cpp,xcu200-fsgd2104-2-e,5.0,28.39455,506,3,1,2,8,cyclic_8_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,3.5,0.9830367468125023,False
workload_4108.cpp,xcu200-fsgd2104-2-e,5.0,28.066865,526,1,1,2,8,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_32,3.0,0.9999989497667404,False
workload_4109.cpp,xcu200-fsgd2104-2-e,5.0,28.06623,533,1,1,2,8,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline,unroll_2,3.0,1.0,True
workload_4110.cpp,xcu200-fsgd2104-2-e,5.0,28.40419,550,3,1,2,9,cyclic_32_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,pipeline,3.75,0.9748020082023677,False
workload_4111.cpp,xcu200-fsgd2104-2-e,5.0,143.373625,124,1,1,3,4,block_2_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_16,2.25,0.8229537006692321,False
workload_4112.cpp,xcu200-fsgd2104-2-e,5.0,28.07723,617,1,1,5,12,cyclic_2_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll_8,4.75,0.942649096401723,False
workload_4113.cpp,xcu200-fsgd2104-2-e,5.0,142.81207,283,1,3,3,5,cyclic_2_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_64,3.0,0.8202250864197724,False
workload_4114.cpp,xcu200-fsgd2104-2-e,5.0,28.076505,620,1,1,2,9,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,pipeline,3.25,0.9916814345880223,False
workload_4115.cpp,xcu200-fsgd2104-2-e,5.0,28.39455,464,3,1,2,8,cyclic_64_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,3.5,0.9830367468125023,False
workload_4116.cpp,xcu200-fsgd2104-2-e,5.0,28.58099,642,3,1,7,13,cyclic_32_1,block_8_1,complete_1,unroll_2,pipeline,unroll_64,6.0,0.9042865086941398,False
workload_4117.cpp,xcu200-fsgd2104-2-e,5.0,142.687225,977,1,1,10,14,block_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_64,6.5,0.7498971428377122,False
workload_4118.cpp,xcu200-fsgd2104-2-e,5.0,142.68727,980,1,1,12,17,block_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_64,7.75,0.7210995527996307,False
workload_4119.cpp,xcu200-fsgd2104-2-e,5.0,28.06623,510,2,1,2,8,cyclic_4_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_64,3.25,0.9916932252174575,False
workload_4120.cpp,xcu200-fsgd2104-2-e,5.0,7.194665,1217,1,1,4,13,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_8,4.75,0.9526207834311771,False
workload_4121.cpp,xcu200-fsgd2104-2-e,5.0,7.194665,1263,1,1,4,13,block_2_1,block_2_1,complete_1,unroll_2,pipeline,pipeline_1,4.75,0.9526207834311771,False
workload_4122.cpp,xcu200-fsgd2104-2-e,5.0,7.19471,1474,1,1,7,17,block_2_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll_4,6.5,0.8973679580420868,False
workload_4123.cpp,xcu200-fsgd2104-2-e,5.0,7.193985,1553,1,1,4,14,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,pipeline,5.0,1.0,True
workload_4124.cpp,xcu200-fsgd2104-2-e,5.0,7.19403,1591,1,1,4,14,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline,pipeline_1,5.0,0.9491113452088756,False
workload_4125.cpp,xcu200-fsgd2104-2-e,5.0,7.193985,1351,1,1,4,14,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_16,5.0,1.0,True
workload_4128.cpp,xcu200-fsgd2104-2-e,5.0,158.536945,40,1,1,1,1,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline,1.0,0.7784222195174275,False
workload_4129.cpp,xcu200-fsgd2104-2-e,5.0,153.212145,40,1,1,1,1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline_1,1.0,0.7932692138496492,False
workload_4130.cpp,xcu200-fsgd2104-2-e,5.0,145.287225,56,1,1,1,1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_8,1.0,0.8156416131668697,False
workload_4131.cpp,xcu200-fsgd2104-2-e,5.0,146.119225,56,1,1,1,2,block_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_4,1.25,0.813877138357203,False
workload_4132.cpp,xcu200-fsgd2104-2-e,5.0,165.754425,66,1,1,1,1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_16,1.0,0.7585388712826547,False
workload_4133.cpp,xcu200-fsgd2104-2-e,5.0,144.28887,76,1,1,1,2,block_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1.25,0.8190938121021583,False
workload_4134.cpp,xcu200-fsgd2104-2-e,5.0,221.205465,57,1,1,1,1,block_2_1,block_4_1,complete_1,unroll_2,unroll_4,unroll_2,1.0,0.6152942658836821,False
workload_4135.cpp,xcu200-fsgd2104-2-e,5.0,143.373625,127,1,1,2,4,block_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_16,2.0,0.8225631339247442,False
workload_4136.cpp,xcu200-fsgd2104-2-e,5.0,143.165625,142,1,2,1,3,cyclic_4_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_32,1.75,1.0,True
workload_4137.cpp,xcu200-fsgd2104-2-e,5.0,189.638025,79,1,1,1,2,block_2_1,cyclic_8_1,complete_1,unroll_2,unroll_2,unroll_8,1.25,0.6951848643249392,False
workload_4138.cpp,xcu200-fsgd2104-2-e,5.0,149.78007,43,1,1,1,1,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,1.0,0.8029179248667176,False
workload_4139.cpp,xcu200-fsgd2104-2-e,5.0,143.139755,266,1,1,3,5,cyclic_16_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_64,2.5,0.823905052869777,False
workload_4140.cpp,xcu200-fsgd2104-2-e,5.0,235.567065,285,1,1,1,6,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll_4,unroll_64,2.25,0.5813870434170002,False
workload_4141.cpp,xcu200-fsgd2104-2-e,5.0,142.91607,305,1,1,6,9,block_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_32,4.25,0.7969258412605252,False
workload_4142.cpp,xcu200-fsgd2104-2-e,5.0,28.393915,461,3,1,2,8,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,pipeline,unroll_2,3.5,0.9830375248343497,False
workload_4143.cpp,xcu200-fsgd2104-2-e,5.0,28.06623,559,1,1,2,8,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline,unroll_64,3.0,1.0,True
workload_4144.cpp,xcu200-fsgd2104-2-e,5.0,28.076505,579,1,1,2,9,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_8,3.25,0.9916814345880223,False
workload_4145.cpp,xcu200-fsgd2104-2-e,5.0,28.06623,531,1,1,2,8,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline,unroll_16,3.0,1.0,True
workload_4146.cpp,xcu200-fsgd2104-2-e,5.0,28.066865,514,1,1,2,8,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_16,3.0,0.9999989497667404,False
workload_4147.cpp,xcu200-fsgd2104-2-e,5.0,142.936765,1013,1,3,12,17,block_2_1,block_4_1,complete_1,unroll_4,unroll_2,unroll_32,8.25,0.7089158459763085,False
workload_4148.cpp,xcu200-fsgd2104-2-e,5.0,7.195345,1359,1,1,7,17,block_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_64,6.5,0.8973683821226929,False
workload_4149.cpp,xcu200-fsgd2104-2-e,5.0,7.194665,1306,1,1,4,13,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,4.75,0.9526207834311771,False
workload_4150.cpp,xcu200-fsgd2104-2-e,5.0,7.195345,1370,1,1,7,17,block_2_1,block_4_1,complete_1,unroll_2,pipeline,unroll_32,6.5,0.8973683821226929,False
workload_4151.cpp,xcu200-fsgd2104-2-e,5.0,7.19403,1485,1,1,4,13,block_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_64,4.75,1.0,True
workload_4152.cpp,xcu200-fsgd2104-2-e,5.0,7.195345,1518,1,1,7,17,block_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_8,6.5,0.8973683821226929,False
workload_4153.cpp,xcu200-fsgd2104-2-e,5.0,7.193985,1541,1,1,4,14,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_32,5.0,1.0,True
workload_4154.cpp,xcu200-fsgd2104-2-e,5.0,7.19403,1489,1,1,4,14,block_2_1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline,pipeline,5.0,0.9491113452088756,False
workload_4155.cpp,xcu200-fsgd2104-2-e,5.0,7.379745,2146,1,1,6,23,block_2_1,cyclic_8_1,complete_1,unroll_2,pipeline,unroll_8,7.75,0.8537849263831343,False
workload_4156.cpp,xcu200-fsgd2104-2-e,5.0,256.05923,2839,1,1,12,21,cyclic_16_1,block_2_1,complete_1,unroll_2,unroll_8,unroll_64,8.75,0.4991536439084243,False
workload_4160.cpp,xcu200-fsgd2104-2-e,3.33,116.91491139,66,6,1,1,3,block_64_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,pipeline,2.75,0.7124022959715541,False
workload_4161.cpp,xcu200-fsgd2104-2-e,3.33,126.41084262,144,2,1,1,4,block_2_1,cyclic_64_1,block_2_1,unroll_2,unroll_2,unroll_8,2.0,0.6751228609558861,False
workload_4162.cpp,xcu200-fsgd2104-2-e,3.33,319.4717751,548,1,1,25,45,block_2_1,cyclic_32_1,cyclic_2_1,unroll_2,unroll_32,pipeline,18.0,0.14975644267269964,False
workload_4163.cpp,xcu200-fsgd2104-2-e,3.33,306.37787877,1683,2,1,51,95,block_4_1,cyclic_32_1,complete_1,unroll_4,unroll_32,pipeline_1,37.25,0.10000000000000002,False
workload_4164.cpp,xcu200-fsgd2104-2-e,3.33,199.17637092,1726,4,1,1,14,cyclic_32_1,cyclic_64_1,complete_1,unroll,unroll_4,pipeline_1,5.0,0.4386552319915261,False
workload_4181.cpp,xcu200-fsgd2104-2-e,3.33,105.59001429,55,2,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline_1,1.25,0.7516726366015756,False
workload_4183.cpp,xcu200-fsgd2104-2-e,3.33,151.67494323,94,3,1,1,2,cyclic_8_1,cyclic_16_1,block_2_1,unroll_2,unroll_2,unroll_16,1.75,0.5870019433762751,False
workload_4185.cpp,xcu200-fsgd2104-2-e,3.33,29.25065673,771,2,1,2,8,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,pipeline_1,3.25,0.9318569438230292,False
workload_4186.cpp,xcu200-fsgd2104-2-e,3.33,95.78927151,1581,1,30,9,14,block_32_1,block_4_1,cyclic_4_1,unroll_4,unroll_2,unroll_16,13.5,0.5805833317815444,False
workload_4200.cpp,xcu200-fsgd2104-2-e,3.33,126.96154803,83,3,1,1,2,cyclic_32_1,block_8_1,block_2_1,unroll_2,unroll_2,unroll_8,1.75,0.6731899367286179,False
workload_4201.cpp,xcu200-fsgd2104-2-e,3.33,29.468525310000004,969,3,1,2,8,cyclic_32_1,cyclic_2_1,block_4_1,unroll_2,pipeline,unroll_64,3.5,0.9299029959786926,False
workload_4202.cpp,xcu200-fsgd2104-2-e,3.33,126.60474852,1813,2,1,11,21,block_4_1,cyclic_8_1,cyclic_4_1,unroll,unroll_2,unroll_8,8.75,0.6198200018381878,False
workload_4220.cpp,xcu200-fsgd2104-2-e,3.33,248.0488695,92,1,1,6,11,block_2_1,cyclic_32_1,cyclic_2_1,unroll_2,unroll_8,pipeline,4.75,0.3148860216164877,False
workload_4222.cpp,xcu200-fsgd2104-2-e,3.33,319.69033299,691,6,1,26,46,block_16_1,cyclic_32_1,cyclic_2_1,unroll_2,unroll_32,pipeline,19.75,0.14253069860246304,False
workload_4225.cpp,xcu200-fsgd2104-2-e,3.33,98.14422753,1923,1,30,10,15,block_32_1,block_4_1,cyclic_4_1,unroll,unroll_2,unroll_4,14.0,0.5655120518662777,False
workload_4226.cpp,xcu200-fsgd2104-2-e,3.33,247.78147716,2899,3,1,2,22,cyclic_64_1,cyclic_16_1,complete_1,unroll,unroll_8,pipeline,7.0,0.3111466471632248,False
workload_4240.cpp,xcu200-fsgd2104-2-e,3.33,116.91491139,63,6,1,1,3,block_64_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,pipeline,2.75,0.7124022959715541,False
workload_4241.cpp,xcu200-fsgd2104-2-e,3.33,126.96146478,83,3,1,1,2,cyclic_32_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_8,1.75,0.6731902366244773,False
workload_4242.cpp,xcu200-fsgd2104-2-e,3.33,181.23173685,101,1,1,1,3,cyclic_4_1,cyclic_4_1,complete_1,unroll_4,unroll_8,pipeline_1,1.5,0.4920729279222603,False
workload_4243.cpp,xcu200-fsgd2104-2-e,3.33,126.41084262,104,1,1,1,3,block_2_1,cyclic_32_1,block_2_1,unroll_2,unroll_2,unroll_8,1.5,0.6748881206822462,False
workload_4244.cpp,xcu200-fsgd2104-2-e,3.33,193.06652355,87,5,1,6,11,block_16_1,cyclic_4_1,block_2_1,unroll_2,unroll_8,pipeline,5.75,0.45388187312954464,False
workload_4245.cpp,xcu200-fsgd2104-2-e,3.33,131.06196351,243,7,3,1,4,block_64_1,cyclic_64_1,block_2_1,unroll_4,unroll_2,unroll_2,3.75,0.660199377775368,False
workload_4246.cpp,xcu200-fsgd2104-2-e,3.33,136.47849489,741,7,1,13,27,block_64_1,cyclic_64_1,cyclic_2_1,unroll,unroll_2,pipeline_1,12.0,0.5386035998072242,False
workload_4247.cpp,xcu200-fsgd2104-2-e,3.33,29.46943107,1129,3,1,6,11,cyclic_32_1,block_4_1,block_4_1,unroll_2,pipeline_1,unroll_64,5.25,0.9120160808416611,False
workload_4248.cpp,xcu200-fsgd2104-2-e,3.33,319.4717751,1210,2,1,25,49,block_2_1,cyclic_64_1,cyclic_2_1,unroll_2,unroll_32,pipeline,19.25,0.14474397396687377,False
workload_4249.cpp,xcu200-fsgd2104-2-e,3.33,29.25110961,1106,1,1,6,12,cyclic_4_1,block_4_1,complete_1,unroll_2,pipeline,pipeline_1,5.0,0.9164648957459036,False
workload_4250.cpp,xcu200-fsgd2104-2-e,3.33,306.02506527,2438,3,1,3,22,cyclic_32_1,cyclic_32_1,cyclic_4_1,unroll_4,unroll_32,pipeline_1,7.25,0.20125325175722947,False
workload_4251.cpp,xcu200-fsgd2104-2-e,3.33,319.69024974,412,6,1,26,44,block_16_1,cyclic_16_1,complete_1,unroll_2,unroll_32,pipeline,19.25,0.14454376574767114,False
workload_4252.cpp,xcu200-fsgd2104-2-e,3.33,247.78158705,3565,3,1,2,26,cyclic_64_1,cyclic_32_1,cyclic_2_1,unroll,unroll_8,pipeline,8.0,0.30783592202093146,False
workload_4266.cpp,xcu200-fsgd2104-2-e,3.33,136.26025668,150,2,1,13,22,block_4_1,cyclic_8_1,cyclic_4_1,unroll,unroll_2,pipeline_1,9.5,0.5822355250090951,False
workload_4269.cpp,xcu200-fsgd2104-2-e,3.33,29.46889494,869,3,1,2,8,cyclic_8_1,block_2_1,complete_1,unroll_2,pipeline,unroll_8,3.5,0.9299018193583649,False
workload_4273.cpp,xcu200-fsgd2104-2-e,3.33,126.62908083,1534,7,7,2,8,block_128_1,cyclic_64_1,block_2_1,unroll_2,unroll_2,unroll_8,6.0,0.6594883807894533,False
workload_4274.cpp,xcu200-fsgd2104-2-e,3.33,98.14422753,1746,1,28,10,15,block_32_1,block_2_1,cyclic_4_1,unroll,unroll_2,unroll_4,13.5,0.5773097100941587,False
workload_4280.cpp,xcu200-fsgd2104-2-e,3.33,146.8957239,51,1,1,1,3,block_2_1,cyclic_32_1,cyclic_2_1,unroll_2,unroll_2,pipeline,1.5,0.6027803786666102,False
workload_4281.cpp,xcu200-fsgd2104-2-e,3.33,147.11747859,66,6,1,1,3,block_64_1,block_8_1,cyclic_4_1,unroll_2,unroll_2,pipeline,2.75,0.6031550149664405,False
workload_4282.cpp,xcu200-fsgd2104-2-e,3.33,248.04982854,78,2,1,6,11,block_4_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_8,pipeline,5.0,0.3146223273211135,False
workload_4283.cpp,xcu200-fsgd2104-2-e,3.33,126.01947438,109,3,1,1,2,cyclic_32_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_16,1.75,0.6765870488706801,False
workload_4284.cpp,xcu200-fsgd2104-2-e,3.33,126.01955763,109,3,1,1,2,cyclic_32_1,block_8_1,block_2_1,unroll_2,unroll_2,unroll_16,1.75,0.6765867483724298,False
workload_4285.cpp,xcu200-fsgd2104-2-e,3.33,153.00821862,112,3,1,1,3,cyclic_4_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,2.0,0.5827519224486166,False
workload_4286.cpp,xcu200-fsgd2104-2-e,3.33,105.71466951,112,1,1,2,4,cyclic_2_1,block_4_1,complete_1,unroll,unroll_2,pipeline_1,2.0,0.7527105537127875,False
workload_4287.cpp,xcu200-fsgd2104-2-e,3.33,247.78162035,232,4,1,1,4,cyclic_64_1,cyclic_64_1,block_2_1,unroll_2,unroll_8,pipeline,2.5,0.3164783434618358,False
workload_4288.cpp,xcu200-fsgd2104-2-e,3.33,106.27592769,152,5,1,13,21,block_16_1,cyclic_4_1,block_2_1,unroll,unroll_2,pipeline_1,10.0,0.6428705171877945,False
workload_4289.cpp,xcu200-fsgd2104-2-e,3.33,95.07234582,391,1,3,3,5,cyclic_4_1,block_4_1,block_4_1,unroll_2,unroll_2,unroll_64,3.0,0.7942972095076362,False
