Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Area,Weight,is_pareto
workload_2822.cpp,xczu7ev-ffvc1156-2-e,3.33,2.92148892,218,22,6,14,17,cyclic_8_1,block_4_1,cyclic_4_1,block_4_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_32,pipeline_1,14.75,0.8189967094061217,False
workload_2823.cpp,xczu7ev-ffvc1156-2-e,3.33,2.37344085,218,17,1,11,16,cyclic_2_1,block_64_1,block_2_1,block_16_1,block_128_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_2,pipeline_1,11.25,0.9173997849444037,False
workload_2824.cpp,xczu7ev-ffvc1156-2-e,3.33,2.30561541,218,20,3,12,19,cyclic_4_1,block_4_1,cyclic_128_1,block_32_1,block_8_1,cyclic_32_1,block_2_1,block_2_1,cyclic_2_1,complete_1,pipeline_1,pipeline,unroll_2,unroll_64,13.5,0.8570273621966089,False
workload_2825.cpp,xczu7ev-ffvc1156-2-e,3.33,2.9667636,223,18,1,10,39,cyclic_2_1,block_4_1,cyclic_4_1,block_32_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,block_8_1,complete_1,unroll_64,pipeline_1,unroll_8,pipeline_1,17.0,0.7545147817061082,False
workload_2826.cpp,xczu7ev-ffvc1156-2-e,3.33,2.37360069,224,18,1,9,14,cyclic_2_1,cyclic_8_1,block_4_1,block_64_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_16,10.5,0.9299628101568935,False
workload_2827.cpp,xczu7ev-ffvc1156-2-e,3.33,2.3683892400000004,228,18,1,11,18,cyclic_2_1,block_4_1,cyclic_128_1,block_4_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_32,pipeline_1,12.0,0.9028385246079959,False
workload_2828.cpp,xczu7ev-ffvc1156-2-e,3.33,2.28170601,231,18,3,12,15,cyclic_4_1,block_2_1,block_2_1,block_16_1,cyclic_16_1,cyclic_2_1,block_2_1,block_128_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_64,12.0,0.902939627233085,False
workload_2829.cpp,xczu7ev-ffvc1156-2-e,3.33,2.28520917,239,18,3,13,17,cyclic_4_1,block_2_1,block_2_1,cyclic_16_1,block_32_1,block_128_1,block_2_1,block_2_1,cyclic_16_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,12.75,0.8798113348332488,False
workload_2830.cpp,xczu7ev-ffvc1156-2-e,3.33,2.36660769,246,18,1,12,19,cyclic_2_1,block_2_1,cyclic_128_1,cyclic_4_1,block_32_1,cyclic_2_1,block_2_1,block_128_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,12.5,0.8875475174427093,False
workload_2831.cpp,xczu7ev-ffvc1156-2-e,3.33,2.3736140100000003,246,16,1,12,18,cyclic_2_1,block_2_1,block_2_1,block_64_1,cyclic_16_1,cyclic_128_1,cyclic_64_1,cyclic_16_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,11.75,0.9093267566032466,False
workload_2832.cpp,xczu7ev-ffvc1156-2-e,3.33,2.3718790800000003,263,16,1,11,18,cyclic_2_1,block_2_1,block_2_1,block_64_1,block_128_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,block_8_1,complete_1,pipeline,pipeline_1,unroll_8,unroll_16,11.5,0.9132488813031323,False
workload_2833.cpp,xczu7ev-ffvc1156-2-e,3.33,2.37019077,267,17,1,14,18,cyclic_2_1,block_4_1,block_2_1,block_64_1,block_32_1,cyclic_128_1,block_2_1,complete_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,12.5,0.8875460822473109,False
workload_2834.cpp,xczu7ev-ffvc1156-2-e,3.33,2.96507529,349,17,1,12,43,cyclic_2_1,block_4_1,cyclic_128_1,block_4_1,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_64,pipeline_1,unroll_2,pipeline_1,18.25,0.7199339607683549,False
workload_2835.cpp,xczu7ev-ffvc1156-2-e,3.33,2.54174904,1817,17,1,38,59,block_2_1,block_2_1,cyclic_4_1,block_32_1,cyclic_16_1,cyclic_2_1,cyclic_64_1,block_2_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_32,unroll_2,28.75,0.46597312013737957,False
workload_2836.cpp,xczu7ev-ffvc1156-2-e,3.33,2.53495917,2537,18,1,37,56,block_2_1,cyclic_4_1,block_2_1,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_2,unroll_16,28.0,0.48193029861631476,False
workload_2838.cpp,xczu7ev-ffvc1156-2-e,3.33,2.9711758500000003,96,18,1,2,6,cyclic_4_1,block_2_1,block_2_1,block_16_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,block_32_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,6.75,0.9902434209284001,False
workload_2839.cpp,xczu7ev-ffvc1156-2-e,3.33,2.98893141,96,18,1,2,5,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_16_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,6.5,0.9947204228425506,False
workload_2840.cpp,xczu7ev-ffvc1156-2-e,3.33,2.96691012,97,19,1,2,6,cyclic_4_1,block_2_1,block_2_1,block_16_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_4,pipeline_1,7.0,0.9855204222576005,False
workload_2841.cpp,xczu7ev-ffvc1156-2-e,3.33,2.96436933,105,19,1,3,7,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_4_1,block_32_1,cyclic_2_1,block_2_1,block_128_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,7.5,0.9760064412582323,False
workload_2842.cpp,xczu7ev-ffvc1156-2-e,3.33,3.04191504,109,17,1,3,9,block_2_1,block_2_1,cyclic_4_1,block_16_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,7.5,0.9746130647786504,False
workload_2843.cpp,xczu7ev-ffvc1156-2-e,3.33,2.97458577,110,17,1,4,8,cyclic_2_1,block_128_1,cyclic_4_1,block_16_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,7.5,0.9758280550375105,False
workload_2844.cpp,xczu7ev-ffvc1156-2-e,3.33,2.9684152800000003,113,18,1,4,10,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_4_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,unroll_32,pipeline_1,8.25,0.9616961473512692,False
workload_2845.cpp,xczu7ev-ffvc1156-2-e,3.33,3.0400236,120,17,1,3,9,block_2_1,block_2_1,cyclic_4_1,block_32_1,cyclic_16_1,cyclic_2_1,cyclic_64_1,block_2_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,unroll_32,pipeline_1,7.5,0.9746481272378236,False
workload_2846.cpp,xczu7ev-ffvc1156-2-e,3.33,3.04346349,132,16,1,6,11,block_2_1,block_64_1,block_2_1,cyclic_4_1,cyclic_16_1,cyclic_128_1,cyclic_64_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,8.5,0.9556594225598515,False
workload_2847.cpp,xczu7ev-ffvc1156-2-e,3.33,35.59795641,140,18,1,8,15,block_2_1,cyclic_4_1,block_4_1,block_32_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_16,10.5,0.20833003451036317,False
workload_2848.cpp,xczu7ev-ffvc1156-2-e,3.33,10.17018297,153,17,1,2,8,cyclic_2_1,block_2_1,cyclic_4_1,block_32_1,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_64,7.0,0.7597232199549941,False
workload_2849.cpp,xczu7ev-ffvc1156-2-e,3.33,2.97525177,185,16,1,9,15,cyclic_2_1,block_64_1,cyclic_128_1,block_64_1,block_32_1,cyclic_32_1,block_2_1,complete_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,10.25,0.9246416593566436,False
workload_2850.cpp,xczu7ev-ffvc1156-2-e,3.33,10.18899081,199,17,1,6,11,cyclic_2_1,block_4_1,cyclic_64_1,cyclic_16_1,block_2_1,cyclic_2_1,cyclic_16_1,complete_1,cyclic_16_1,complete_1,unroll_2,pipeline,unroll_2,unroll_64,8.75,0.7502841467727932,False
workload_2851.cpp,xczu7ev-ffvc1156-2-e,3.33,2.2801442400000003,200,20,3,11,14,cyclic_4_1,block_4_1,block_4_1,block_4_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_8_1,complete_1,pipeline,pipeline_1,unroll_32,unroll_2,12.0,0.9029363677974092,False
workload_2852.cpp,xczu7ev-ffvc1156-2-e,3.33,2.36490273,202,19,1,9,12,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_4_1,block_2_1,cyclic_32_1,block_2_1,block_2_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_2,pipeline_1,10.25,0.9342887120537445,False
workload_2853.cpp,xczu7ev-ffvc1156-2-e,3.33,2.36660769,204,18,1,9,12,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_32_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_2,pipeline_1,10.0,0.9382469760528295,False
workload_2854.cpp,xczu7ev-ffvc1156-2-e,3.33,2.97015021,205,16,1,8,14,cyclic_2_1,block_4_1,block_2_1,block_64_1,block_32_1,cyclic_128_1,cyclic_64_1,complete_1,block_8_1,complete_1,unroll_4,pipeline_1,unroll_2,pipeline_1,9.75,0.9335370396622885,False
workload_2855.cpp,xczu7ev-ffvc1156-2-e,3.33,10.45661625,206,17,1,6,19,cyclic_2_1,block_2_1,cyclic_4_1,block_32_1,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_32_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_64,10.75,0.7267689716565859,False
workload_2856.cpp,xczu7ev-ffvc1156-2-e,3.33,2.37352077,209,18,1,9,13,cyclic_2_1,block_4_1,block_8_1,block_32_1,block_32_1,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_2,unroll_64,10.25,0.9341639671205417,False
workload_2857.cpp,xczu7ev-ffvc1156-2-e,3.33,2.28868569,211,18,3,11,15,cyclic_4_1,block_2_1,block_8_1,block_32_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,cyclic_16_1,block_8_1,complete_1,pipeline,pipeline_1,unroll_2,unroll_64,11.75,0.910589182767007,False
workload_2858.cpp,xczu7ev-ffvc1156-2-e,3.33,2.37012417,212,17,1,10,13,cyclic_2_1,block_64_1,block_2_1,block_32_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_2,pipeline_1,10.25,0.9342131711051059,False
workload_2859.cpp,xczu7ev-ffvc1156-2-e,3.33,2.3667009300000004,215,17,1,9,13,cyclic_2_1,block_4_1,cyclic_4_1,block_32_1,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_16_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_2,pipeline_1,10.0,0.9382456643195064,False
workload_2860.cpp,xczu7ev-ffvc1156-2-e,3.33,2.28008097,218,19,3,10,14,cyclic_4_1,block_2_1,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_2,unroll_16,11.5,0.9146022212495254,False
workload_2861.cpp,xczu7ev-ffvc1156-2-e,3.33,2.28688416,219,18,3,12,17,cyclic_4_1,block_2_1,cyclic_4_1,block_32_1,cyclic_16_1,cyclic_2_1,cyclic_64_1,block_2_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_32,unroll_2,12.5,0.8874907818579431,False
workload_2862.cpp,xczu7ev-ffvc1156-2-e,3.33,2.37179916,219,16,1,10,15,cyclic_2_1,block_2_1,block_2_1,block_64_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_8,unroll_16,10.5,0.9299890566178687,False
workload_2863.cpp,xczu7ev-ffvc1156-2-e,3.33,2.36157273,220,18,1,12,13,cyclic_2_1,block_2_1,cyclic_4_1,block_4_1,block_2_1,cyclic_2_1,block_2_1,complete_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_2,unroll_64,11.0,0.9217564051930389,False
workload_2864.cpp,xczu7ev-ffvc1156-2-e,3.33,2.28006432,224,19,3,11,14,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_2,11.75,0.91071607561264,False
workload_2865.cpp,xczu7ev-ffvc1156-2-e,3.33,2.28869901,227,19,3,11,15,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_16_1,block_32_1,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,12.0,0.902951940810172,False
workload_2866.cpp,xczu7ev-ffvc1156-2-e,3.33,2.37011085,234,18,1,11,17,cyclic_2_1,block_4_1,cyclic_128_1,block_4_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_16_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_64,11.75,0.9093792761173897,False
workload_2867.cpp,xczu7ev-ffvc1156-2-e,3.33,2.37352077,235,18,1,13,19,cyclic_2_1,block_4_1,cyclic_128_1,cyclic_8_1,cyclic_16_1,cyclic_32_1,block_2_1,cyclic_128_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_2,pipeline_1,12.75,0.8798875749531077,False
workload_2868.cpp,xczu7ev-ffvc1156-2-e,3.33,2.36668761,251,18,1,14,18,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,complete_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_2,pipeline_1,12.75,0.8798874181836946,False
workload_2869.cpp,xczu7ev-ffvc1156-2-e,3.33,2.90676033,274,24,11,17,23,cyclic_16_1,block_4_1,cyclic_8_1,block_32_1,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_16_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_2,unroll_64,18.75,0.7064339744483411,False
workload_2870.cpp,xczu7ev-ffvc1156-2-e,3.33,2.37181248,313,17,1,13,22,cyclic_2_1,block_64_1,block_2_1,block_4_1,block_128_1,cyclic_128_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_8,pipeline_1,13.25,0.8646556691059725,False
workload_2871.cpp,xczu7ev-ffvc1156-2-e,3.33,2.54347065,2253,16,1,38,58,block_2_1,block_64_1,block_2_1,block_16_1,cyclic_16_1,cyclic_32_1,block_2_1,cyclic_16_1,cyclic_16_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,28.25,0.47657370968825175,False
workload_2872.cpp,xczu7ev-ffvc1156-2-e,3.33,2.5348492800000004,2381,18,1,37,56,block_2_1,block_4_1,block_2_1,cyclic_16_1,block_2_1,cyclic_2_1,block_2_1,cyclic_32_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_8,unroll_64,28.0,0.48193029299415646,False
workload_2873.cpp,xczu7ev-ffvc1156-2-e,3.33,2.5418422800000005,2873,17,1,37,58,block_2_1,block_2_1,block_2_1,block_64_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_8_1,complete_1,pipeline,pipeline_1,unroll_8,unroll_16,28.25,0.4765736434581762,False
workload_2874.cpp,xczu7ev-ffvc1156-2-e,3.33,2.55716361,2906,17,1,37,57,block_2_1,block_2_1,cyclic_4_1,block_32_1,block_32_1,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_16_1,complete_1,pipeline,pipeline,unroll_2,pipeline_1,28.0,0.4819310987112483,False
workload_2875.cpp,xczu7ev-ffvc1156-2-e,3.33,2.54688057,2939,16,1,39,58,block_2_1,block_64_1,cyclic_4_1,block_32_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,block_2_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll_2,pipeline_1,28.5,0.4712546719480005,False
workload_2879.cpp,xcu200-fsgd2104-2-e,10.0,8.60948,262,3,5,3,6,cyclic_32_1,block_64_1,block_16_1,cyclic_32_1,block_16_1,cyclic_2_1,block_4_1,block_4_1,block_32_1,complete_1,pipeline,pipeline,unroll_64,pipeline_1,4.25,0.6019915169072333,False
workload_2881.cpp,xcu200-fsgd2104-2-e,10.0,8.71,319,1,2,2,7,cyclic_16_1,block_128_1,block_32_1,cyclic_4_1,block_32_1,block_64_1,block_128_1,block_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_8,pipeline_1,3.0,0.7466038198492965,False
workload_2883.cpp,xcu200-fsgd2104-2-e,10.0,41.38272,257,1,1,2,5,block_16_1,block_16_1,block_2_1,cyclic_4_1,block_2_1,block_16_1,cyclic_64_1,block_8_1,block_32_1,complete_1,unroll_64,unroll_4,unroll_4,unroll_2,2.25,0.4856526633282704,False
workload_2892.cpp,xcu200-fsgd2104-2-e,10.0,19.80236,215,1,1,1,3,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_4_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_2,1.5,0.7970594399258083,False
workload_2894.cpp,xcu200-fsgd2104-2-e,10.0,8.64868,601,3,10,4,11,cyclic_64_1,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_16_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,complete_1,pipeline,unroll_2,unroll_64,unroll_64,7.0,0.3476473855716721,False
workload_2895.cpp,xcu200-fsgd2104-2-e,10.0,15.57356,709,3,1,1,7,cyclic_8_1,block_64_1,block_16_1,block_4_1,cyclic_128_1,block_32_1,cyclic_2_1,block_64_1,cyclic_2_1,complete_1,unroll_32,pipeline,unroll_64,unroll_32,3.0,0.7171990575253911,False
workload_2896.cpp,xcu200-fsgd2104-2-e,10.0,16.43344,159,3,1,1,3,cyclic_8_1,cyclic_32_1,cyclic_32_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_32,unroll_16,2.0,0.8080930676754505,False
workload_2898.cpp,xcu200-fsgd2104-2-e,10.0,39.32197,334,1,1,2,6,block_2_1,cyclic_4_1,block_2_1,block_128_1,block_32_1,cyclic_4_1,block_2_1,cyclic_32_1,block_4_1,complete_1,unroll_64,unroll_4,unroll_2,unroll_2,2.5,0.5010665815892954,False
workload_2899.cpp,xcu200-fsgd2104-2-e,10.0,41.39384,369,1,1,2,6,block_16_1,block_2_1,cyclic_128_1,cyclic_32_1,block_64_1,block_8_1,block_8_1,cyclic_2_1,block_4_1,complete_1,unroll_32,unroll_4,unroll_16,unroll_2,2.5,0.47796537943207584,False
workload_2901.cpp,xcu200-fsgd2104-2-e,10.0,29.06132,482,3,1,1,5,cyclic_32_1,cyclic_4_1,cyclic_64_1,cyclic_16_1,block_16_1,block_8_1,cyclic_16_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_32,pipeline,unroll_4,unroll_2,2.5,0.6209041436255075,False
workload_2903.cpp,xcu200-fsgd2104-2-e,10.0,18.7388,386,3,1,1,7,cyclic_32_1,cyclic_64_1,block_128_1,cyclic_16_1,block_4_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_128_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_32,3.0,0.6921746289845129,False
workload_2905.cpp,xcu200-fsgd2104-2-e,10.0,8.58553,968,3,20,6,15,cyclic_128_1,cyclic_4_1,block_4_1,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,block_16_1,complete_1,pipeline_1,unroll_32,unroll_2,unroll_8,11.0,0.13639304509462075,False
workload_2906.cpp,xcu200-fsgd2104-2-e,10.0,8.585,1174,3,20,6,16,cyclic_128_1,cyclic_8_1,block_4_1,block_4_1,block_64_1,block_64_1,cyclic_32_1,cyclic_128_1,cyclic_32_1,complete_1,pipeline,pipeline,unroll_32,unroll_16,11.25,0.12944223150112485,False
workload_2908.cpp,xcu200-fsgd2104-2-e,10.0,17.0634,432,3,1,3,10,cyclic_8_1,block_2_1,cyclic_4_1,block_2_1,cyclic_128_1,cyclic_4_1,block_64_1,block_128_1,block_8_1,complete_1,unroll_8,unroll_16,unroll_8,unroll_32,4.25,0.579262729633899,False
workload_2912.cpp,xcu200-fsgd2104-2-e,10.0,17.36152,244,1,1,1,5,cyclic_2_1,block_128_1,block_32_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,cyclic_8_1,block_32_1,block_8_1,complete_1,unroll_4,unroll_2,unroll_32,unroll_8,2.0,0.7973221545753157,False
workload_2915.cpp,xcu200-fsgd2104-2-e,10.0,10.76392,639,3,1,2,13,cyclic_64_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,block_64_1,block_16_1,block_2_1,cyclic_32_1,block_64_1,complete_1,unroll_64,unroll_8,unroll_64,pipeline_1,4.75,0.5472096820113246,False
workload_2919.cpp,xcu200-fsgd2104-2-e,10.0,16.4232,142,3,1,1,3,cyclic_8_1,block_8_1,cyclic_32_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_32,unroll_16,2.0,0.8082106303249095,False
workload_2920.cpp,xcu200-fsgd2104-2-e,10.0,6.83313,142,1,1,1,4,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_64_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,complete_1,pipeline,unroll_2,unroll_2,unroll_64,1.75,0.9091187260251735,False
workload_2922.cpp,xcu200-fsgd2104-2-e,10.0,39.33728,383,1,1,2,7,block_2_1,cyclic_4_1,cyclic_64_1,block_128_1,block_32_1,cyclic_4_1,block_2_1,cyclic_32_1,block_4_1,complete_1,unroll_64,unroll_4,unroll_64,unroll_2,2.75,0.4914611423882008,False
workload_2924.cpp,xcu200-fsgd2104-2-e,10.0,10.75013,980,1,1,1,11,cyclic_16_1,cyclic_64_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_128_1,block_8_1,block_16_1,block_64_1,complete_1,unroll_2,unroll_64,unroll_2,pipeline_1,3.5,0.6833002106576732,False
workload_2926.cpp,xcu200-fsgd2104-2-e,10.0,8.58996,842,3,20,6,14,cyclic_128_1,cyclic_4_1,block_4_1,block_8_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_16_1,complete_1,pipeline_1,unroll_4,unroll_16,unroll_8,10.75,0.1440795213441236,False
workload_2931.cpp,xcu200-fsgd2104-2-e,10.0,17.0634,413,3,1,3,10,cyclic_8_1,block_2_1,cyclic_4_1,block_2_1,cyclic_128_1,cyclic_4_1,block_64_1,block_128_1,block_8_1,complete_1,unroll_8,unroll_16,unroll_64,unroll_32,4.25,0.579262729633899,False
workload_2932.cpp,xcu200-fsgd2104-2-e,10.0,18.7388,357,3,1,1,7,cyclic_32_1,cyclic_64_1,block_128_1,block_8_1,cyclic_4_1,cyclic_64_1,block_4_1,block_32_1,cyclic_128_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_32,3.0,0.6921746289845129,False
workload_2935.cpp,xcu200-fsgd2104-2-e,10.0,8.62248,911,3,20,7,15,cyclic_128_1,block_16_1,block_4_1,cyclic_4_1,block_2_1,block_64_1,cyclic_32_1,block_8_1,block_32_1,complete_1,pipeline,unroll_4,unroll_4,unroll_2,11.25,0.1294407732196658,False
workload_2937.cpp,xcu200-fsgd2104-2-e,10.0,10.74861,489,3,1,1,13,cyclic_64_1,cyclic_128_1,block_2_1,cyclic_32_1,block_64_1,block_16_1,block_2_1,cyclic_32_1,block_64_1,complete_1,unroll_64,unroll_8,unroll_2,pipeline_1,4.5,0.5730782521355468,False
workload_2940.cpp,xcu200-fsgd2104-2-e,10.0,29.06116,461,3,1,1,6,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,block_16_1,block_8_1,cyclic_16_1,block_32_1,cyclic_8_1,complete_1,unroll_64,pipeline,unroll_4,unroll_2,2.75,0.606133351368954,False
workload_2942.cpp,xcu200-fsgd2104-2-e,10.0,14.53144,244,1,1,1,5,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_4_1,cyclic_64_1,cyclic_128_1,cyclic_8_1,block_32_1,cyclic_16_1,complete_1,unroll_16,unroll_2,unroll_32,unroll_8,2.0,0.8293402655127643,False
workload_2945.cpp,xcu200-fsgd2104-2-e,10.0,13.48428,770,1,1,1,7,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_128_1,block_4_1,cyclic_128_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_32,2.5,0.7867432584189556,False
workload_2948.cpp,xcu200-fsgd2104-2-e,10.0,10.95024,246,1,1,2,8,block_16_1,block_64_1,cyclic_128_1,cyclic_32_1,block_2_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,complete_1,unroll_32,unroll_4,unroll_8,pipeline,3.0,0.7415729144284168,False
workload_2949.cpp,xcu200-fsgd2104-2-e,10.0,60.72408,280,1,1,1,5,block_2_1,cyclic_128_1,block_2_1,cyclic_4_1,cyclic_128_1,cyclic_64_1,block_2_1,block_8_1,cyclic_32_1,complete_1,unroll_16,unroll_4,unroll_32,unroll_2,2.0,0.29774097183043735,False
workload_2954.cpp,xcu200-fsgd2104-2-e,10.0,8.60948,232,3,5,3,6,cyclic_32_1,block_64_1,block_16_1,cyclic_16_1,block_16_1,cyclic_2_1,block_4_1,block_4_1,block_32_1,complete_1,pipeline,pipeline,unroll_8,pipeline_1,4.25,0.6019915169072333,False
workload_2960.cpp,xcu200-fsgd2104-2-e,10.0,10.71336,281,3,1,1,5,cyclic_64_1,block_2_1,cyclic_32_1,block_2_1,block_64_1,cyclic_4_1,block_64_1,cyclic_32_1,block_8_1,complete_1,unroll_8,unroll_16,unroll_64,pipeline_1,2.5,0.8032591691623079,False
