Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,Area,Weight,is_pareto
workload_4203.cpp,xcu200-fsgd2104-2-e,5.0,45.99149,159,11,17,5,9,cyclic_32_1,block_8_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll,pipeline_1,unroll,10.5,0.6743169786577234,False
workload_4204.cpp,xcu200-fsgd2104-2-e,5.0,77.033355,100,1,3,2,3,cyclic_4_1,block_4_1,cyclic_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_16,unroll_16,unroll_16,unroll,unroll,2.25,0.96654928679863,False
workload_4205.cpp,xcu200-fsgd2104-2-e,5.0,85.176135,131,1,1,1,4,cyclic_2_1,cyclic_128_1,block_32_1,pipeline_1,pipeline,pipeline,pipeline,unroll_8,unroll_8,unroll,pipeline_1,unroll_8,1.75,0.9815263354375292,False
workload_4206.cpp,xcu200-fsgd2104-2-e,5.0,85.161705,91,1,1,1,2,cyclic_2_1,cyclic_64_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_64,unroll_8,unroll_4,unroll_16,pipeline,unroll,1.25,0.9959501905626735,False
workload_4207.cpp,xcu200-fsgd2104-2-e,5.0,493.066185,91,6,1,1,2,cyclic_16_1,block_2_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_16,unroll_8,unroll_8,unroll_4,pipeline,pipeline,2.5,0.9096302975019266,False
workload_4208.cpp,xcu200-fsgd2104-2-e,5.0,70.054185,225,12,17,5,11,cyclic_32_1,block_4_1,block_32_1,pipeline,unroll_32,pipeline,unroll_16,unroll_8,unroll_2,unroll,pipeline,unroll_2,11.25,0.6371888243837559,False
workload_4209.cpp,xcu200-fsgd2104-2-e,5.0,48.63693,108,3,5,2,4,cyclic_8_1,block_4_1,block_32_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll,pipeline_1,unroll,3.5,0.9305429160624872,False
workload_4210.cpp,xcu200-fsgd2104-2-e,5.0,493.066185,80,3,1,1,2,cyclic_8_1,block_2_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_16,unroll_8,unroll_4,unroll_16,pipeline,pipeline,1.75,0.9240293379367113,False
workload_4211.cpp,xcu200-fsgd2104-2-e,5.0,85.15779,377,1,1,4,10,cyclic_2_1,block_128_1,block_4_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_8,unroll_16,unroll_16,unroll,unroll,4.0,0.9124393563964822,False
workload_4212.cpp,xcu200-fsgd2104-2-e,5.0,582.09582,94,1,1,1,1,cyclic_2_1,block_16_1,block_64_1,pipeline,pipeline,unroll_2,unroll_64,unroll_32,unroll_4,unroll_16,pipeline,pipeline,1.0,0.9198963464355377,False
workload_4213.cpp,xcu200-fsgd2104-2-e,5.0,85.155975,102,1,1,1,3,cyclic_2_1,cyclic_64_1,cyclic_2_1,pipeline,pipeline,pipeline,pipeline,unroll_8,unroll_8,unroll_4,pipeline,unroll_8,1.5,0.9892998955042448,False
workload_4214.cpp,xcu200-fsgd2104-2-e,5.0,56.47917,97,1,1,1,2,cyclic_2_1,cyclic_16_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll,unroll,unroll,1.25,0.9999998190756554,False
workload_4215.cpp,xcu200-fsgd2104-2-e,5.0,47.30925,167,5,8,3,7,cyclic_16_1,block_64_1,cyclic_4_1,pipeline,pipeline,pipeline_1,unroll_16,unroll_64,unroll_8,unroll_4,pipeline,unroll,5.75,0.8638716255612636,False
workload_4216.cpp,xcu200-fsgd2104-2-e,5.0,325.10764,295,1,1,6,10,cyclic_64_1,block_64_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_8,4.5,0.8757324580332776,False
workload_4217.cpp,xcu200-fsgd2104-2-e,5.0,56.48589,93,1,1,1,2,cyclic_2_1,cyclic_16_1,cyclic_2_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_8,pipeline,unroll,1.25,0.9999988692231452,False
workload_4218.cpp,xcu200-fsgd2104-2-e,5.0,85.161705,91,1,1,1,2,cyclic_2_1,cyclic_64_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_8,unroll,unroll_8,pipeline,pipeline_1,1.25,0.9959501905626735,False
workload_4219.cpp,xcu200-fsgd2104-2-e,5.0,509.715975,107,3,1,1,2,cyclic_8_1,cyclic_64_1,cyclic_2_1,pipeline_1,pipeline,unroll_2,pipeline,unroll_8,unroll_8,unroll_16,pipeline_1,unroll,1.75,0.9216906697817924,False
workload_4220.cpp,xcu200-fsgd2104-2-e,5.0,464.50822,180,1,1,6,6,cyclic_2_1,block_64_1,block_128_1,unroll,pipeline,unroll_2,unroll_64,unroll_8,unroll_16,unroll_16,pipeline_1,unroll,3.5,0.8885940706702226,False
workload_4221.cpp,xcu200-fsgd2104-2-e,5.0,46.75981,243,5,17,5,10,cyclic_16_1,cyclic_128_1,cyclic_16_1,pipeline,unroll_16,pipeline,unroll_16,unroll_64,unroll_4,unroll,pipeline,unroll,9.25,0.7389207156850998,False
workload_4222.cpp,xcu200-fsgd2104-2-e,5.0,298.237155,297,1,3,1,11,cyclic_64_1,block_32_1,cyclic_2_1,unroll,pipeline,unroll_2,pipeline,unroll_64,pipeline,unroll_8,pipeline_1,pipeline,4.0,0.8927343112106898,False
workload_4223.cpp,xcu200-fsgd2104-2-e,5.0,48.63564,226,3,5,3,7,cyclic_8_1,block_32_1,block_32_1,pipeline,pipeline,pipeline,pipeline,unroll_64,unroll_2,unroll,pipeline_1,unroll,4.5,0.9005251579304813,False
workload_4224.cpp,xcu200-fsgd2104-2-e,5.0,500.5035,82,1,1,1,2,cyclic_2_1,block_2_1,cyclic_4_1,pipeline,pipeline,unroll_2,unroll_64,unroll_32,unroll_4,unroll_16,pipeline,unroll,1.25,0.9330489670715022,False
workload_4225.cpp,xcu200-fsgd2104-2-e,5.0,331.66157,105,1,1,1,2,cyclic_2_1,block_16_1,cyclic_4_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_2,unroll,pipeline,unroll_8,1.25,0.9604095605114521,False
workload_4226.cpp,xcu200-fsgd2104-2-e,5.0,71.431285,139,5,8,3,6,cyclic_16_1,cyclic_128_1,block_32_1,unroll,pipeline,pipeline,unroll_64,unroll_8,unroll,unroll_16,pipeline_1,unroll_8,5.5,0.8692180773673642,False
workload_4227.cpp,xcu200-fsgd2104-2-e,5.0,379.58125,152,6,1,1,4,cyclic_16_1,cyclic_16_1,block_32_1,pipeline,unroll_16,unroll_4,unroll_64,unroll_64,unroll_2,unroll,pipeline,unroll_8,3.0,0.9119737109911071,False
workload_4228.cpp,xcu200-fsgd2104-2-e,5.0,45.99277,282,1,17,5,12,cyclic_64_1,block_64_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_32,unroll_64,unroll_4,unroll,pipeline_1,pipeline,8.75,0.7657259099768643,False
workload_4229.cpp,xcu200-fsgd2104-2-e,5.0,582.214905,95,1,1,1,2,cyclic_2_1,block_32_1,block_32_1,pipeline_1,pipeline,unroll_2,pipeline,unroll_16,unroll_8,unroll_16,pipeline,pipeline,1.25,0.9197081654756935,False
workload_4230.cpp,xcu200-fsgd2104-2-e,5.0,45.991535,261,1,17,5,12,cyclic_64_1,block_32_1,block_4_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,pipeline,unroll_8,unroll,pipeline,8.75,0.7657259096285939,False
workload_4231.cpp,xcu200-fsgd2104-2-e,5.0,84.907755,88,1,1,1,2,cyclic_2_1,block_4_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_16,unroll_4,unroll_16,pipeline,pipeline_1,1.25,0.9959860051783909,False
workload_4232.cpp,xcu200-fsgd2104-2-e,5.0,69.430185,287,11,17,5,12,cyclic_128_1,cyclic_64_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_64,unroll_8,unroll_8,unroll,pipeline,pipeline,11.25,0.6371898816881211,False
workload_4233.cpp,xcu200-fsgd2104-2-e,5.0,48.61549,106,3,5,2,4,cyclic_8_1,block_4_1,cyclic_16_1,pipeline,pipeline,pipeline_1,unroll_16,unroll_64,unroll_16,unroll_16,pipeline_1,pipeline,3.5,1.0,True
workload_4234.cpp,xcu200-fsgd2104-2-e,5.0,47.301005,241,5,8,3,9,cyclic_16_1,block_32_1,block_8_1,unroll,pipeline,pipeline,pipeline,unroll_64,pipeline,unroll_8,pipeline,unroll_8,6.25,0.8494182661475875,False
workload_4235.cpp,xcu200-fsgd2104-2-e,5.0,46.74541,221,1,17,5,10,cyclic_4_1,cyclic_128_1,block_32_1,pipeline,unroll_16,pipeline,unroll_64,unroll_64,unroll_16,unroll,unroll,unroll,8.25,0.7930245094396607,False
workload_4236.cpp,xcu200-fsgd2104-2-e,5.0,47.302805,155,5,8,4,7,cyclic_16_1,block_8_1,cyclic_128_1,unroll,pipeline,pipeline_1,unroll_16,unroll_64,unroll_16,unroll_16,pipeline,pipeline,6.0,0.8566278784388913,False
workload_4237.cpp,xcu200-fsgd2104-2-e,5.0,69.176235,174,11,17,5,11,cyclic_32_1,block_32_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_16,unroll_4,unroll,pipeline_1,unroll,11.0,0.6494208151936205,False
workload_4238.cpp,xcu200-fsgd2104-2-e,5.0,71.401065,106,5,8,3,6,cyclic_16_1,cyclic_64_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_64,unroll_8,unroll_8,unroll_4,pipeline,pipeline,5.5,0.8692205154232389,False
workload_4239.cpp,xcu200-fsgd2104-2-e,5.0,51.23436,228,1,3,3,6,cyclic_4_1,block_64_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_16,unroll,unroll,3.25,0.9379505906992787,False
workload_4240.cpp,xcu200-fsgd2104-2-e,5.0,500.884425,79,1,1,1,1,cyclic_2_1,block_2_1,cyclic_4_1,pipeline,pipeline,unroll_2,unroll_64,unroll_8,unroll_2,unroll,pipeline,unroll_8,1.0,0.9332335836260899,False
workload_4241.cpp,xcu200-fsgd2104-2-e,5.0,497.935305,84,1,1,1,2,cyclic_2_1,cyclic_64_1,cyclic_4_1,pipeline,pipeline,unroll_2,unroll_64,unroll_8,unroll_8,unroll_16,pipeline,unroll_8,1.25,0.9334685316193264,False
workload_4242.cpp,xcu200-fsgd2104-2-e,5.0,73.00878,94,3,5,2,4,cyclic_8_1,block_4_1,cyclic_2_1,pipeline,pipeline,pipeline_1,unroll_16,unroll_32,unroll_16,unroll_16,pipeline_1,pipeline,3.5,0.9285098698558043,False
workload_4243.cpp,xcu200-fsgd2104-2-e,5.0,497.55438,125,1,1,1,3,cyclic_2_1,block_32_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_32,unroll,unroll,pipeline,pipeline,1.5,0.9298859229913451,False
workload_4244.cpp,xcu200-fsgd2104-2-e,5.0,497.981385,81,1,1,1,1,cyclic_2_1,block_16_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_16,unroll_8,unroll_4,unroll_16,pipeline,pipeline,1.0,0.9337115655064704,False
workload_4245.cpp,xcu200-fsgd2104-2-e,5.0,493.004295,87,3,1,1,2,cyclic_8_1,block_2_1,cyclic_4_1,pipeline,pipeline,unroll_2,pipeline,unroll_8,unroll_8,unroll_16,pipeline,unroll_8,1.75,0.9240379840646807,False
workload_4246.cpp,xcu200-fsgd2104-2-e,5.0,47.302805,153,6,8,4,7,cyclic_16_1,block_4_1,cyclic_128_1,unroll,pipeline,pipeline_1,unroll_16,unroll_64,unroll_16,unroll_16,pipeline,unroll_8,6.25,0.8494181248954712,False
workload_4247.cpp,xcu200-fsgd2104-2-e,5.0,45.99116,303,11,17,6,12,cyclic_32_1,block_64_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll,pipeline_1,unroll,11.5,0.6251126771314679,False
workload_4248.cpp,xcu200-fsgd2104-2-e,5.0,71.03166,148,5,8,3,7,cyclic_16_1,block_64_1,cyclic_4_1,pipeline_1,pipeline,pipeline_1,unroll_16,unroll_32,unroll_16,unroll_16,pipeline,unroll_8,5.75,0.8619807309573034,False
workload_4249.cpp,xcu200-fsgd2104-2-e,5.0,550.020615,119,5,1,1,3,cyclic_16_1,cyclic_64_1,cyclic_4_1,pipeline,pipeline,unroll_2,pipeline,unroll_8,unroll_4,unroll_4,pipeline,unroll,2.5,0.9016466227109513,False
workload_4250.cpp,xcu200-fsgd2104-2-e,5.0,45.991205,364,1,17,6,14,cyclic_64_1,block_64_1,block_4_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,pipeline,unroll_8,unroll,pipeline,9.5,0.7257244644284975,False
workload_4251.cpp,xcu200-fsgd2104-2-e,5.0,56.49933,158,1,1,1,3,cyclic_2_1,cyclic_128_1,block_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll,unroll,unroll,1.5,0.9921430180562828,False
workload_4252.cpp,xcu200-fsgd2104-2-e,5.0,47.30541,176,5,8,3,8,cyclic_16_1,block_32_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll,pipeline_1,unroll,6.0,0.856627673090096,False
workload_4253.cpp,xcu200-fsgd2104-2-e,5.0,46.00205,255,1,17,5,11,cyclic_64_1,block_64_1,cyclic_2_1,pipeline,pipeline,pipeline_1,unroll_16,unroll_64,unroll_8,unroll_4,pipeline,pipeline,8.5,0.7793351222491123,False
workload_4254.cpp,xcu200-fsgd2104-2-e,5.0,331.66157,106,1,1,1,2,cyclic_2_1,block_16_1,cyclic_4_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_16,pipeline,unroll_8,1.25,0.9604095605114521,False
workload_4255.cpp,xcu200-fsgd2104-2-e,5.0,167.179875,255,1,1,1,5,cyclic_2_1,block_64_1,cyclic_2_1,unroll,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_16,unroll,unroll,2.0,0.9649977470833501,False
workload_4256.cpp,xcu200-fsgd2104-2-e,5.0,48.62733,101,3,5,2,4,cyclic_8_1,block_4_1,cyclic_2_1,pipeline_1,pipeline,pipeline_1,unroll_16,unroll_64,unroll_8,unroll_4,pipeline,pipeline,3.5,0.9305437055103066,False
workload_4257.cpp,xcu200-fsgd2104-2-e,5.0,458.79789,137,12,1,1,3,cyclic_32_1,cyclic_16_1,block_32_1,pipeline,unroll_16,unroll_2,unroll_64,unroll_64,unroll_2,unroll_2,pipeline,unroll_8,4.25,0.8690038269186445,False
workload_4258.cpp,xcu200-fsgd2104-2-e,5.0,577.18062,82,3,1,1,1,cyclic_8_1,block_2_1,block_64_1,pipeline,pipeline,unroll_2,unroll_64,unroll_32,unroll_4,unroll_16,pipeline,pipeline,1.5,0.9175153666366207,False
workload_4259.cpp,xcu200-fsgd2104-2-e,5.0,47.32557,121,5,8,3,6,cyclic_16_1,cyclic_16_1,block_32_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll,unroll,pipeline,5.5,0.8711490852144118,False
workload_4260.cpp,xcu200-fsgd2104-2-e,5.0,481.269705,98,3,1,1,3,cyclic_8_1,block_2_1,cyclic_16_1,pipeline_1,pipeline,unroll_2,unroll_16,unroll_8,unroll_8,unroll_16,pipeline_1,unroll,2.0,0.9211411082662855,False
workload_4261.cpp,xcu200-fsgd2104-2-e,5.0,47.30925,169,5,8,3,7,cyclic_16_1,block_64_1,cyclic_4_1,pipeline,pipeline,pipeline_1,unroll_16,unroll_64,unroll_2,unroll_4,pipeline,unroll,5.75,0.8638716255612636,False
workload_4262.cpp,xcu200-fsgd2104-2-e,5.0,47.304365,120,6,8,3,6,cyclic_16_1,block_4_1,cyclic_16_1,unroll,pipeline,pipeline_1,unroll_16,unroll_64,unroll_16,unroll_16,pipeline,unroll_8,5.75,0.8638720123554813,False
workload_4263.cpp,xcu200-fsgd2104-2-e,5.0,274.3255,242,1,1,1,6,cyclic_4_1,block_64_1,block_32_1,unroll,unroll_16,unroll_2,unroll_64,unroll_8,unroll_16,unroll_16,unroll,unroll,2.25,0.9449030783726949,False
workload_4264.cpp,xcu200-fsgd2104-2-e,5.0,464.132005,102,1,1,1,2,cyclic_2_1,block_16_1,block_128_1,unroll,pipeline,unroll_2,unroll_64,unroll_32,unroll_2,unroll_16,pipeline,unroll,1.25,0.9389892438192626,False
workload_4265.cpp,xcu200-fsgd2104-2-e,5.0,500.5035,81,1,1,1,2,cyclic_2_1,block_2_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_32,unroll_8,unroll_16,pipeline,pipeline,1.25,0.9330489670715022,False
workload_4266.cpp,xcu200-fsgd2104-2-e,5.0,45.991535,421,11,17,5,14,cyclic_128_1,block_32_1,block_4_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,pipeline,unroll_8,pipeline_1,pipeline,11.75,0.6131558506467621,False
workload_4267.cpp,xcu200-fsgd2104-2-e,5.0,69.426225,292,1,17,6,13,cyclic_64_1,block_64_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_8,unroll_4,unroll,pipeline_1,pipeline,9.25,0.7388649923328686,False
workload_4268.cpp,xcu200-fsgd2104-2-e,5.0,517.580295,96,1,1,1,2,cyclic_2_1,cyclic_64_1,cyclic_2_1,pipeline_1,pipeline,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_4,pipeline,pipeline,1.25,0.9302591359704481,False
workload_4269.cpp,xcu200-fsgd2104-2-e,5.0,48.61677,162,3,5,2,6,cyclic_8_1,block_32_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_16,unroll,unroll,4.0,0.9154741103017442,False
workload_4270.cpp,xcu200-fsgd2104-2-e,5.0,47.298025,122,6,8,3,6,cyclic_16_1,block_4_1,cyclic_4_1,unroll,pipeline,pipeline,unroll_64,unroll_64,unroll,unroll_16,pipeline_1,unroll,5.75,0.8638725143535622,False
workload_4271.cpp,xcu200-fsgd2104-2-e,5.0,1553.720265,112,1,1,1,2,cyclic_2_1,block_32_1,block_32_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_8,unroll_16,unroll_16,unroll,pipeline,1.25,0.7677823039403598,False
workload_4272.cpp,xcu200-fsgd2104-2-e,5.0,492.63918,87,3,1,1,2,cyclic_8_1,block_2_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_32,unroll_4,unroll_16,pipeline,pipeline,1.75,0.9240889838279245,False
workload_4273.cpp,xcu200-fsgd2104-2-e,5.0,298.897685,264,6,3,2,7,cyclic_16_1,block_4_1,cyclic_128_1,unroll,pipeline,unroll_2,unroll_16,unroll_64,unroll_16,unroll_16,pipeline,pipeline,4.5,0.8782813960462155,False
workload_4274.cpp,xcu200-fsgd2104-2-e,5.0,497.981385,82,1,1,1,1,cyclic_2_1,block_16_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_16,unroll_8,unroll_2,unroll,pipeline,pipeline,1.0,0.9337115655064704,False
workload_4275.cpp,xcu200-fsgd2104-2-e,5.0,379.58125,155,6,1,1,4,cyclic_16_1,cyclic_16_1,block_32_1,pipeline,unroll_16,unroll_4,unroll_64,unroll_64,unroll_2,unroll,pipeline_1,unroll_8,3.0,0.9119737109911071,False
workload_4276.cpp,xcu200-fsgd2104-2-e,5.0,45.99116,348,1,17,6,13,cyclic_64_1,block_64_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll,pipeline_1,unroll,9.25,0.7389205817876211,False
workload_4277.cpp,xcu200-fsgd2104-2-e,5.0,56.474405,289,1,1,2,8,cyclic_2_1,block_64_1,block_8_1,pipeline_1,pipeline,pipeline,pipeline,unroll_64,pipeline,unroll_8,pipeline_1,unroll_8,3.0,0.9451698218108934,False
workload_4279.cpp,xcu200-fsgd2104-2-e,5.0,51.23469,97,1,3,2,4,cyclic_4_1,block_8_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_16,unroll,unroll,2.5,0.9610238596819363,False
workload_4280.cpp,xcu200-fsgd2104-2-e,5.0,500.5035,78,1,1,1,2,cyclic_2_1,block_2_1,cyclic_4_1,pipeline,pipeline,unroll_2,unroll_64,unroll_32,unroll_4,unroll_16,pipeline,unroll_8,1.25,0.9330489670715022,False
workload_4281.cpp,xcu200-fsgd2104-2-e,5.0,51.23853,91,1,3,2,3,cyclic_4_1,block_4_1,cyclic_4_1,pipeline,pipeline,pipeline_1,unroll_16,unroll_64,unroll_16,unroll_16,pipeline_1,pipeline,2.25,0.96878395423652,False
workload_4282.cpp,xcu200-fsgd2104-2-e,5.0,45.99821,181,11,17,5,11,cyclic_32_1,block_32_1,cyclic_2_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll,pipeline_1,unroll,11.0,0.6494394304924885,False
workload_4283.cpp,xcu200-fsgd2104-2-e,5.0,47.301005,213,5,8,3,9,cyclic_16_1,block_32_1,block_8_1,unroll,pipeline,pipeline,pipeline,unroll_64,pipeline,unroll,pipeline,unroll_8,6.25,0.8494182661475875,False
workload_4284.cpp,xcu200-fsgd2104-2-e,5.0,45.991855,225,1,17,5,11,cyclic_64_1,block_32_1,block_8_1,pipeline,pipeline,pipeline_1,unroll_16,unroll_64,unroll_8,unroll_8,pipeline_1,unroll_8,8.5,0.7793351193191337,False
workload_4285.cpp,xcu200-fsgd2104-2-e,5.0,71.401065,108,5,8,3,6,cyclic_16_1,cyclic_16_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_8,unroll_2,unroll,unroll,unroll_8,5.5,0.8692205154232389,False
workload_4286.cpp,xcu200-fsgd2104-2-e,5.0,47.309485,119,5,8,3,6,cyclic_16_1,block_8_1,cyclic_4_1,unroll,pipeline,pipeline_1,unroll_16,unroll_64,unroll_16,unroll_16,pipeline,pipeline,5.5,0.8711503644999248,False
workload_4287.cpp,xcu200-fsgd2104-2-e,5.0,497.931345,179,1,1,6,5,cyclic_2_1,block_64_1,cyclic_4_1,pipeline,pipeline,unroll_2,unroll_64,unroll_8,unroll_2,unroll,pipeline,unroll_8,3.25,0.8910891059772742,False
workload_4288.cpp,xcu200-fsgd2104-2-e,5.0,45.991695,355,1,17,6,13,cyclic_64_1,block_64_1,cyclic_4_1,unroll,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,pipeline_1,unroll,9.25,0.7389205819270255,False
workload_4289.cpp,xcu200-fsgd2104-2-e,5.0,490.117065,115,5,1,1,3,cyclic_16_1,block_64_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_16,unroll_8,unroll_16,unroll_16,pipeline,pipeline,2.5,0.9100391282654013,False
workload_4290.cpp,xcu200-fsgd2104-2-e,5.0,2684.216265,85,1,1,1,1,cyclic_4_1,cyclic_64_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_8,unroll_2,unroll_16,unroll,unroll_8,1.0,0.6101485300399946,False
workload_4291.cpp,xcu200-fsgd2104-2-e,5.0,92.17566,126,1,17,5,9,cyclic_2_1,block_2_1,block_32_1,pipeline_1,unroll_16,pipeline,unroll_64,unroll_32,unroll_16,unroll_16,pipeline,pipeline,8.0,0.7964815727939781,False
workload_4292.cpp,xcu200-fsgd2104-2-e,5.0,167.179875,254,1,1,1,5,cyclic_4_1,block_64_1,cyclic_2_1,unroll,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll,unroll,unroll,2.0,0.9649977470833501,False
workload_4293.cpp,xcu200-fsgd2104-2-e,5.0,582.460935,117,1,1,1,3,cyclic_2_1,block_128_1,block_64_1,pipeline,pipeline,unroll_2,pipeline,unroll_8,unroll_8,unroll_16,pipeline,pipeline,1.5,0.9166891142419823,False
workload_4294.cpp,xcu200-fsgd2104-2-e,5.0,500.884425,80,1,1,1,1,cyclic_2_1,block_2_1,cyclic_4_1,pipeline,pipeline,unroll_2,unroll_64,unroll_8,unroll_4,unroll_16,pipeline,unroll,1.0,0.9332335836260899,False
workload_4295.cpp,xcu200-fsgd2104-2-e,5.0,48.61677,110,3,5,2,4,cyclic_8_1,cyclic_16_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_8,unroll,unroll,3.5,0.9305445738925601,False
workload_4296.cpp,xcu200-fsgd2104-2-e,5.0,45.99149,153,11,17,5,9,cyclic_32_1,block_4_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll,unroll,pipeline_1,unroll,10.5,0.6743169786577234,False
workload_4297.cpp,xcu200-fsgd2104-2-e,5.0,48.6222,307,3,5,3,10,cyclic_8_1,block_64_1,cyclic_2_1,pipeline,pipeline,pipeline,pipeline,unroll_64,pipeline,unroll_4,pipeline,pipeline,5.25,0.878364175818902,False
workload_4298.cpp,xcu200-fsgd2104-2-e,5.0,48.61165,121,3,5,2,5,cyclic_8_1,block_8_1,cyclic_16_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_16,unroll,unroll,3.75,0.9230000318121591,False
workload_4299.cpp,xcu200-fsgd2104-2-e,5.0,45.984105,192,1,17,5,10,cyclic_64_1,block_2_1,cyclic_4_1,unroll,pipeline,pipeline,unroll_64,unroll_64,unroll,unroll_16,pipeline_1,unroll,8.25,1.0,True
workload_4300.cpp,xcu200-fsgd2104-2-e,5.0,331.66157,105,1,1,1,2,cyclic_2_1,block_16_1,cyclic_4_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_2,unroll_16,pipeline,unroll_8,1.25,0.9604095605114521,False
workload_4301.cpp,xcu200-fsgd2104-2-e,5.0,388.02637,84,1,1,1,1,cyclic_2_1,block_16_1,block_64_1,pipeline,pipeline,unroll_2,unroll_16,unroll_64,unroll_16,unroll,pipeline,pipeline,1.0,0.9518548107731916,False
workload_4302.cpp,xcu200-fsgd2104-2-e,5.0,56.47884,234,1,1,3,6,cyclic_2_1,block_64_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_16,pipeline,unroll,2.75,0.9528588817735425,False
workload_4303.cpp,xcu200-fsgd2104-2-e,5.0,456.266705,264,1,3,1,7,cyclic_2_1,block_32_1,cyclic_128_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_32,unroll,unroll,pipeline,pipeline,3.0,0.9026035821231617,False
workload_4304.cpp,xcu200-fsgd2104-2-e,5.0,47.30957,122,6,8,3,6,cyclic_16_1,block_2_1,cyclic_4_1,pipeline,pipeline,pipeline_1,unroll_16,unroll_64,unroll_8,unroll_4,pipeline,unroll,5.75,0.8638716002236017,False
workload_4305.cpp,xcu200-fsgd2104-2-e,5.0,389.98861,79,1,1,1,1,cyclic_2_1,block_2_1,block_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_2,unroll,pipeline,unroll_8,1.0,0.9515306979842063,False
workload_4306.cpp,xcu200-fsgd2104-2-e,5.0,167.17997,169,1,1,1,2,cyclic_4_1,cyclic_128_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_8,unroll,unroll,unroll,1.25,0.9844205879827767,False
