Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
workload_3885.cpp,xcu200-fsgd2104-2-e,5.0,72.096735,178,3,2,5,5,cyclic_16_1,block_8_2,block_2_2,block_2_1,block_4_1,complete_1,unroll_32,unroll_8,pipeline_1,unroll_2,3.75,0.8342203821343577,False
workload_3886.cpp,xcu200-fsgd2104-2-e,5.0,83.72743,118,1,1,1,3,cyclic_16_1,block_2_2,block_2_2,complete_1,block_8_1,block_4_1,unroll_4,unroll_2,unroll_8,pipeline,1.5,0.8714223198610754,False
workload_3887.cpp,xcu200-fsgd2104-2-e,5.0,69.14606,185,2,1,3,4,cyclic_2_1,block_2_2,block_2_1,complete_1,block_2_1,block_4_1,unroll_32,pipeline,pipeline,pipeline,2.5,0.9223723786449062,False
workload_3888.cpp,xcu200-fsgd2104-2-e,5.0,69.146425,188,2,1,3,4,block_2_1,block_2_2,block_2_1,complete_1,block_8_1,complete_1,unroll_32,pipeline,pipeline_1,unroll_2,2.5,0.9223713378407974,False
workload_3889.cpp,xcu200-fsgd2104-2-e,5.0,69.14697,64,2,1,1,1,cyclic_2_1,block_2_2,block_2_1,complete_1,block_8_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline,1.25,0.9842988779278374,False
workload_3890.cpp,xcu200-fsgd2104-2-e,5.0,67.50694,93,3,4,1,2,cyclic_2_1,cyclic_2_1,block_4_2,complete_1,cyclic_4_1,block_8_1,unroll_2,pipeline,unroll_4,unroll,2.5,0.9260105306156098,False
workload_3891.cpp,xcu200-fsgd2104-2-e,5.0,78.02248,153,3,1,2,3,cyclic_2_1,block_2_1,cyclic_4_1,complete_1,block_4_1,complete_1,unroll_2,pipeline,unroll_32,pipeline_1,2.25,0.8886542023453059,False
workload_3892.cpp,xcu200-fsgd2104-2-e,5.0,74.717515,67,3,1,1,1,cyclic_32_1,complete_2,block_2_1,complete_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline,pipeline_1,pipeline_1,1.5,0.9382809261158657,False
workload_3893.cpp,xcu200-fsgd2104-2-e,5.0,71.193305,54,3,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline,1.5,0.9613097183653001,False
workload_3894.cpp,xcu200-fsgd2104-2-e,5.0,74.39016,60,1,1,1,1,block_2_1,complete_2,block_2_1,complete_1,block_8_1,complete_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1.0,0.94740532159922,False
workload_3895.cpp,xcu200-fsgd2104-2-e,5.0,73.15833,239,4,2,1,2,block_4_1,cyclic_4_1,cyclic_4_1,complete_1,block_4_1,complete_1,unroll_8,pipeline,unroll_4,unroll,2.25,0.9185605569195041,False
workload_3896.cpp,xcu200-fsgd2104-2-e,5.0,74.718855,64,1,1,1,1,cyclic_16_1,complete_2,block_2_1,block_4_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline_1,1.0,0.9447922798667265,False
workload_3897.cpp,xcu200-fsgd2104-2-e,5.0,107.93463,126,1,1,1,4,cyclic_2_1,complete_2,cyclic_16_1,complete_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll_2,unroll_8,pipeline_1,1.75,0.6954476510340779,False
workload_3898.cpp,xcu200-fsgd2104-2-e,5.0,69.146815,181,3,1,3,4,cyclic_2_1,block_4_2,block_2_1,block_2_1,cyclic_4_1,cyclic_2_1,unroll_32,pipeline,pipeline,pipeline,2.75,0.905924001240048,False
workload_3899.cpp,xcu200-fsgd2104-2-e,5.0,102.302425,115,1,1,1,4,cyclic_2_1,complete_2,block_2_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_16,pipeline_1,1.75,0.7339017415055725,False
workload_3900.cpp,xcu200-fsgd2104-2-e,5.0,78.23838,184,2,1,3,4,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,block_4_1,complete_1,unroll_32,unroll_8,unroll_4,pipeline_1,2.5,0.8772188119335923,False
workload_3901.cpp,xcu200-fsgd2104-2-e,5.0,78.02236,328,3,1,6,9,block_2_1,block_4_1,cyclic_4_1,complete_1,block_4_1,complete_1,unroll_4,pipeline,unroll_32,pipeline,4.75,0.7583042424169649,False
workload_3902.cpp,xcu200-fsgd2104-2-e,5.0,118.686245,719,3,1,6,18,cyclic_32_1,complete_2,block_2_1,cyclic_4_1,cyclic_4_1,block_2_1,unroll_8,pipeline,unroll_16,pipeline,7.0,0.5004049454846445,False
workload_3903.cpp,xcu200-fsgd2104-2-e,5.0,192.065955,2663,2,1,23,59,cyclic_2_1,block_2_2,block_2_2,complete_1,cyclic_2_1,complete_1,unroll_32,pipeline,unroll_8,unroll_4,21.25,0.10000000000000002,False
workload_3906.cpp,xcu200-fsgd2104-2-e,5.0,71.43854,54,4,1,1,1,block_4_1,cyclic_4_1,cyclic_4_1,complete_1,block_8_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,1.75,0.9515278122826134,False
workload_3907.cpp,xcu200-fsgd2104-2-e,5.0,83.153625,57,2,1,1,1,cyclic_2_1,cyclic_2_1,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline,unroll_4,pipeline_1,1.25,0.8783405820131249,False
workload_3908.cpp,xcu200-fsgd2104-2-e,5.0,69.14751,63,2,1,1,1,cyclic_2_1,block_2_2,block_2_1,complete_1,block_2_1,block_4_1,unroll_2,unroll_2,pipeline,pipeline,1.25,0.9842951981293098,False
workload_3909.cpp,xcu200-fsgd2104-2-e,5.0,74.390215,63,1,1,1,1,block_2_1,complete_2,block_2_1,block_4_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline,1.0,0.9474048843806705,False
workload_3910.cpp,xcu200-fsgd2104-2-e,5.0,69.14643,66,3,1,1,1,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,block_2_1,complete_1,unroll_2,pipeline,pipeline,pipeline,1.5,0.9760093636260381,False
workload_3911.cpp,xcu200-fsgd2104-2-e,5.0,118.95297,70,1,1,1,1,cyclic_16_1,complete_2,block_2_1,complete_1,block_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,pipeline,1.0,0.6252850159417707,False
workload_3912.cpp,xcu200-fsgd2104-2-e,5.0,72.09602,76,1,2,1,2,cyclic_16_1,complete_2,block_2_2,cyclic_2_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,1.5,0.9555895546728014,False
workload_3913.cpp,xcu200-fsgd2104-2-e,5.0,69.474695,103,1,2,1,1,block_16_1,cyclic_2_1,block_2_2,complete_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline_1,unroll_4,1.25,0.982067022700473,False
workload_3914.cpp,xcu200-fsgd2104-2-e,5.0,66.853725,103,5,2,3,3,block_8_1,block_2_2,block_4_2,complete_1,complete_1,block_8_1,unroll_8,unroll_2,pipeline_1,pipeline_1,3.25,0.8749551081601348,False
workload_3915.cpp,xcu200-fsgd2104-2-e,5.0,72.09676,110,1,2,2,3,cyclic_16_1,complete_2,block_2_2,cyclic_2_1,cyclic_4_1,complete_1,unroll_8,unroll_2,pipeline_1,unroll_2,2.0,0.9363778015339422,False
workload_3916.cpp,xcu200-fsgd2104-2-e,5.0,71.76735,61,1,2,1,1,cyclic_2_1,complete_2,block_2_2,complete_1,cyclic_2_1,complete_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1.25,0.9664623365562747,False
workload_3917.cpp,xcu200-fsgd2104-2-e,5.0,207.794905,126,1,1,1,2,cyclic_2_1,complete_2,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline,unroll_8,unroll_4,1.25,0.21110720981874642,False
workload_3918.cpp,xcu200-fsgd2104-2-e,5.0,91.67202,133,5,1,2,4,block_2_1,block_8_2,block_4_2,complete_1,cyclic_2_1,complete_1,unroll_8,unroll_8,unroll_4,pipeline_1,3.0,0.7752464570894689,False
workload_3919.cpp,xcu200-fsgd2104-2-e,5.0,66.526,70,2,2,1,2,cyclic_2_1,block_2_2,block_2_2,complete_1,block_4_1,complete_1,unroll_4,unroll_4,pipeline_1,unroll_2,1.75,0.9769116320052617,False
workload_3920.cpp,xcu200-fsgd2104-2-e,5.0,69.474765,73,2,1,1,1,cyclic_16_1,block_4_1,block_2_1,complete_1,block_4_1,block_4_1,unroll_2,pipeline,pipeline_1,pipeline_1,1.25,0.9820665462914584,False
workload_3921.cpp,xcu200-fsgd2104-2-e,5.0,66.52447,136,3,6,2,3,cyclic_2_1,block_4_2,block_2_2,complete_1,block_8_1,block_8_1,unroll_2,unroll_2,unroll_8,unroll,3.5,0.8580746367709675,False
workload_3922.cpp,xcu200-fsgd2104-2-e,5.0,263.62371,67,1,1,1,1,cyclic_2_1,complete_2,cyclic_16_1,complete_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_2,1.0,0.10762419512436816,False
workload_3923.cpp,xcu200-fsgd2104-2-e,5.0,118.54183,88,1,2,1,3,block_2_1,complete_2,cyclic_2_1,complete_1,cyclic_4_1,cyclic_4_1,unroll_4,unroll_8,unroll_4,pipeline,1.75,0.6260360213121522,False
workload_3924.cpp,xcu200-fsgd2104-2-e,5.0,66.853545,166,1,2,5,5,block_16_1,block_2_2,block_2_2,complete_1,block_4_1,block_4_1,unroll_32,unroll_8,pipeline_1,unroll_2,3.25,0.8749551939093916,False
workload_3925.cpp,xcu200-fsgd2104-2-e,5.0,70.78583,65,1,2,1,1,block_16_1,complete_2,block_4_2,block_8_1,complete_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline_1,1.25,0.9731662106649139,False
workload_3926.cpp,xcu200-fsgd2104-2-e,5.0,65.214915,72,3,2,2,2,cyclic_2_1,block_4_2,block_4_2,complete_1,cyclic_2_1,cyclic_2_1,unroll_4,pipeline,pipeline,unroll_4,2.25,0.9448301759410629,False
workload_3927.cpp,xcu200-fsgd2104-2-e,5.0,69.147415,62,2,1,1,1,block_2_1,block_2_2,block_2_1,complete_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline_1,1.25,0.9842958455007179,False
workload_3928.cpp,xcu200-fsgd2104-2-e,5.0,74.388765,211,1,1,3,4,cyclic_2_1,complete_2,block_2_1,complete_1,block_2_1,complete_1,unroll_32,pipeline,pipeline,pipeline_1,2.25,0.9113358791866197,False
workload_3929.cpp,xcu200-fsgd2104-2-e,5.0,83.64553,157,3,1,2,5,cyclic_16_1,cyclic_128_1,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_2,unroll_4,unroll_16,pipeline_1,2.75,0.8339088462486227,False
workload_3930.cpp,xcu200-fsgd2104-2-e,5.0,83.808235,214,6,1,3,5,block_32_1,cyclic_8_1,block_2_1,cyclic_2_1,block_4_1,complete_1,unroll_32,pipeline,unroll_4,pipeline_1,3.75,0.790230344485305,False
workload_3931.cpp,xcu200-fsgd2104-2-e,5.0,69.47454,227,1,1,4,5,cyclic_16_1,block_2_2,block_2_1,complete_1,block_2_1,block_4_1,unroll_32,pipeline,pipeline_1,pipeline,2.75,0.9051425910048538,False
workload_3932.cpp,xcu200-fsgd2104-2-e,5.0,74.718895,94,1,1,1,2,cyclic_16_1,complete_2,block_2_1,block_4_1,cyclic_2_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline_1,1.25,0.9442171126459219,False
workload_3933.cpp,xcu200-fsgd2104-2-e,5.0,107.93463,130,1,1,1,4,cyclic_2_1,complete_2,cyclic_16_1,complete_1,cyclic_4_1,cyclic_2_1,unroll_4,unroll_2,unroll_8,pipeline_1,1.75,0.6954476510340779,False
workload_3934.cpp,xcu200-fsgd2104-2-e,5.0,71.112215,113,3,2,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline,1.75,0.9536708891446165,False
workload_3935.cpp,xcu200-fsgd2104-2-e,5.0,69.14722,110,2,1,2,2,cyclic_2_1,block_2_2,block_2_1,complete_1,block_4_1,complete_1,unroll_8,unroll_4,pipeline,pipeline_1,1.75,0.9653861048406205,False
workload_3936.cpp,xcu200-fsgd2104-2-e,5.0,207.79511,260,1,1,1,3,cyclic_2_1,complete_2,cyclic_16_1,complete_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll_2,unroll_8,unroll_4,1.5,0.21100348912244193,False
workload_3937.cpp,xcu200-fsgd2104-2-e,5.0,66.525855,155,2,2,5,5,cyclic_2_1,block_2_2,block_2_2,complete_1,block_4_1,complete_1,unroll_64,unroll_8,pipeline,unroll_2,3.5,0.8580742754268652,False
workload_3938.cpp,xcu200-fsgd2104-2-e,5.0,66.853535,149,1,2,5,5,block_16_1,block_2_2,block_2_2,complete_1,block_4_1,complete_1,unroll_32,unroll_8,pipeline_1,unroll_2,3.25,0.8749551986727588,False
workload_3939.cpp,xcu200-fsgd2104-2-e,5.0,66.85327,165,4,2,5,5,cyclic_32_1,block_2_2,block_2_2,complete_1,cyclic_2_1,complete_1,unroll_32,pipeline,pipeline_1,pipeline,4.0,0.8245145167735161,False
workload_3940.cpp,xcu200-fsgd2104-2-e,5.0,70.97782,138,3,1,2,3,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_8_1,complete_1,unroll_2,pipeline,unroll_32,pipeline,2.25,0.9302757641214289,False
workload_3941.cpp,xcu200-fsgd2104-2-e,5.0,72.68744,319,5,1,5,7,cyclic_2_1,cyclic_128_1,cyclic_4_1,complete_1,block_4_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,4.5,0.7857416470949246,False
workload_3942.cpp,xcu200-fsgd2104-2-e,5.0,82.94831,350,1,1,5,9,cyclic_16_1,cyclic_2_1,block_2_2,cyclic_2_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_32,pipeline_1,4.0,0.7818770410125442,False
workload_3943.cpp,xcu200-fsgd2104-2-e,5.0,69.47335,281,4,2,1,2,block_128_1,cyclic_2_1,block_2_2,complete_1,cyclic_2_1,complete_1,unroll_2,unroll_8,pipeline_1,pipeline,2.25,0.9369561666980935,False
workload_3944.cpp,xcu200-fsgd2104-2-e,5.0,78.350315,2229,3,1,22,27,block_4_1,block_2_2,cyclic_4_1,complete_1,block_8_1,block_4_1,unroll_32,pipeline,unroll_32,pipeline,13.25,0.3380500506804883,False
workload_3945.cpp,xcu200-fsgd2104-2-e,5.0,78.02225,2403,3,1,23,31,block_2_1,block_4_1,cyclic_4_1,complete_1,block_4_1,complete_1,unroll_16,pipeline,unroll_32,pipeline,14.5,0.2933279235997837,False
workload_3946.cpp,xcu200-fsgd2104-2-e,5.0,118.215385,59,1,1,1,1,cyclic_2_1,complete_2,block_2_1,block_4_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline,1.0,0.6300048898334322,False
workload_3947.cpp,xcu200-fsgd2104-2-e,5.0,78.2386,59,2,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,block_4_1,complete_1,unroll_2,unroll_8,unroll_4,pipeline_1,1.25,0.9166408066845703,False
workload_3948.cpp,xcu200-fsgd2104-2-e,5.0,207.916885,59,3,1,1,1,block_4_1,complete_2,cyclic_4_1,complete_1,block_4_1,block_4_1,unroll_2,pipeline,unroll_2,unroll_2,1.5,0.21064631029940464,False
workload_3949.cpp,xcu200-fsgd2104-2-e,5.0,69.474765,66,1,1,1,1,cyclic_16_1,block_2_2,block_2_1,complete_1,block_2_1,block_4_1,unroll_2,pipeline,pipeline_1,pipeline_1,1.0,0.9857225575393513,False
workload_3950.cpp,xcu200-fsgd2104-2-e,5.0,98.964105,66,4,1,1,1,cyclic_16_1,block_8_2,block_4_2,complete_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline,unroll_4,pipeline,1.75,0.7571808202362222,False
workload_3951.cpp,xcu200-fsgd2104-2-e,5.0,74.71886,69,1,1,1,1,cyclic_16_1,complete_2,block_2_1,complete_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1.0,0.9447922401177039,False
workload_3952.cpp,xcu200-fsgd2104-2-e,5.0,259.93731,77,1,1,1,1,cyclic_2_1,complete_2,cyclic_16_1,complete_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,unroll_2,1.0,0.1107248972190815,False
workload_3953.cpp,xcu200-fsgd2104-2-e,5.0,66.525655,95,2,2,3,3,cyclic_2_1,block_2_2,block_2_2,complete_1,cyclic_2_1,cyclic_2_1,unroll_8,pipeline,pipeline,pipeline,2.5,0.9270978072445273,False
workload_3954.cpp,xcu200-fsgd2104-2-e,5.0,84.54657,98,3,1,1,3,cyclic_16_1,cyclic_128_1,block_2_1,complete_1,block_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,pipeline,2.0,0.8543905200002673,False
workload_3955.cpp,xcu200-fsgd2104-2-e,5.0,69.474695,101,1,2,1,1,block_16_1,cyclic_2_1,block_2_2,complete_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline,1.25,0.982067022700473,False
workload_3956.cpp,xcu200-fsgd2104-2-e,5.0,71.11177,115,3,2,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline,1.75,0.9536737789825063,False
workload_3957.cpp,xcu200-fsgd2104-2-e,5.0,118.031065,116,1,1,1,4,block_2_1,complete_2,block_2_1,block_4_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_16,pipeline,1.75,0.6292851301163398,False
workload_3958.cpp,xcu200-fsgd2104-2-e,5.0,69.14591,59,3,2,1,1,block_2_1,block_4_2,block_2_1,complete_1,cyclic_2_1,complete_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1.75,0.9653931972881025,False
workload_3959.cpp,xcu200-fsgd2104-2-e,5.0,207.835785,74,1,1,1,1,block_2_1,complete_2,cyclic_2_1,complete_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline,unroll_4,unroll_4,1.0,0.2109876352958253,False
workload_3960.cpp,xcu200-fsgd2104-2-e,5.0,70.457795,74,5,2,2,2,cyclic_2_1,block_4_2,cyclic_8_2,complete_1,cyclic_2_1,cyclic_2_1,unroll_4,pipeline,pipeline,unroll_4,2.75,0.9024167156946898,False
workload_3961.cpp,xcu200-fsgd2104-2-e,5.0,72.095665,74,1,2,1,2,cyclic_16_1,complete_2,block_2_2,cyclic_2_1,block_4_1,block_4_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1.5,0.9555918206664575,False
workload_3962.cpp,xcu200-fsgd2104-2-e,5.0,195.87565,85,2,1,1,1,cyclic_2_1,block_2_2,block_2_2,complete_1,cyclic_2_1,complete_1,unroll_4,unroll_4,unroll_4,unroll_2,1.25,0.24887924867200548,False
workload_3963.cpp,xcu200-fsgd2104-2-e,5.0,72.7083,151,3,1,2,4,block_4_1,cyclic_4_1,cyclic_16_1,complete_1,block_8_1,complete_1,unroll_2,pipeline,unroll_32,pipeline_1,2.5,0.9083707365146679,False
workload_3964.cpp,xcu200-fsgd2104-2-e,5.0,67.75214,59,4,1,1,1,block_4_1,cyclic_4_1,cyclic_4_1,complete_1,block_8_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,1.75,0.9722427630492805,False
workload_3965.cpp,xcu200-fsgd2104-2-e,5.0,66.853535,165,1,2,5,5,block_16_1,block_2_2,block_2_2,complete_1,block_4_1,complete_1,unroll_32,unroll_8,pipeline_1,pipeline,3.25,0.8749551986727588,False
workload_3966.cpp,xcu200-fsgd2104-2-e,5.0,66.525535,165,3,2,5,5,cyclic_2_1,block_4_2,block_2_2,complete_1,block_4_1,complete_1,unroll_32,unroll_8,pipeline_1,unroll_2,3.75,0.8412442888250488,False
workload_3967.cpp,xcu200-fsgd2104-2-e,5.0,74.71892,70,1,1,1,1,cyclic_16_1,complete_2,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1.0,0.944791763129435,False
workload_3968.cpp,xcu200-fsgd2104-2-e,5.0,66.52628,55,3,2,1,1,cyclic_4_1,block_2_2,block_2_2,cyclic_2_1,block_4_1,complete_1,unroll_2,unroll_4,pipeline_1,unroll_2,1.75,0.9769107236045765,False
workload_3969.cpp,xcu200-fsgd2104-2-e,5.0,82.93819,194,4,1,2,5,cyclic_32_1,cyclic_2_1,block_2_2,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_32,pipeline_1,3.0,0.8284692784172719,False
workload_3970.cpp,xcu200-fsgd2104-2-e,5.0,83.72595,60,1,2,1,1,cyclic_2_1,block_2_2,cyclic_16_1,complete_1,cyclic_4_1,complete_1,unroll_2,unroll_8,unroll_2,pipeline_1,1.25,0.8739240609625912,False
workload_3971.cpp,xcu200-fsgd2104-2-e,5.0,66.52527,152,3,2,5,5,block_2_1,block_4_2,block_2_2,complete_1,cyclic_2_1,complete_1,unroll_16,pipeline,pipeline,pipeline,3.75,0.8412443483174337,False
workload_3972.cpp,xcu200-fsgd2104-2-e,5.0,69.474795,63,4,1,1,1,block_8_1,block_2_2,block_2_1,complete_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline,pipeline_1,pipeline_1,1.75,0.9635796487903221,False
workload_3973.cpp,xcu200-fsgd2104-2-e,5.0,78.40265,99,1,1,1,3,cyclic_16_1,block_2_2,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_2,unroll_4,unroll_16,pipeline_1,1.5,0.9114849518989899,False
workload_3974.cpp,xcu200-fsgd2104-2-e,5.0,70.9777,270,3,1,4,6,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_8_1,complete_1,unroll_4,pipeline,unroll_32,pipeline,3.5,0.8526957643441678,False
workload_3975.cpp,xcu200-fsgd2104-2-e,5.0,69.1459,177,3,1,3,4,cyclic_2_1,block_4_2,block_2_1,complete_1,block_2_1,block_4_1,unroll_32,pipeline,pipeline,unroll_4,2.75,0.9059260900780691,False
workload_3976.cpp,xcu200-fsgd2104-2-e,5.0,74.389945,191,1,1,3,4,block_2_1,complete_2,block_2_1,complete_1,block_8_1,complete_1,unroll_32,unroll_4,pipeline_1,pipeline,2.25,0.9113288119106054,False
workload_3977.cpp,xcu200-fsgd2104-2-e,5.0,78.23859,182,2,1,3,4,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_2_1,block_4_1,complete_1,unroll_32,unroll_4,unroll_4,pipeline_1,2.5,0.8772175247738994,False
workload_3978.cpp,xcu200-fsgd2104-2-e,5.0,71.112275,303,3,2,3,4,block_2_1,cyclic_2_1,cyclic_4_1,complete_1,cyclic_2_1,complete_1,unroll_8,pipeline,pipeline_1,pipeline_1,3.0,0.8845560163702632,False
workload_3979.cpp,xcu200-fsgd2104-2-e,5.0,198.66093,189,2,1,1,2,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,block_4_1,cyclic_2_1,unroll_32,unroll_2,unroll_4,unroll_2,1.5,0.23943509216240091,False
workload_3980.cpp,xcu200-fsgd2104-2-e,5.0,74.38878,204,1,1,3,4,cyclic_2_1,complete_2,block_2_1,complete_1,block_4_1,block_4_1,unroll_32,pipeline,pipeline_1,unroll_2,2.25,0.911335789349901,False
workload_3981.cpp,xcu200-fsgd2104-2-e,5.0,69.473055,332,1,2,5,5,block_16_1,cyclic_2_1,block_2_2,complete_1,cyclic_2_1,complete_1,unroll_16,unroll_8,pipeline_1,pipeline,3.25,0.8720112725052961,False
workload_3982.cpp,xcu200-fsgd2104-2-e,5.0,69.473535,531,2,2,4,7,cyclic_16_1,cyclic_4_1,block_2_1,complete_1,block_8_1,complete_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,3.75,0.8389320340717183,False
workload_3983.cpp,xcu200-fsgd2104-2-e,5.0,79.640225,1489,3,1,12,18,block_16_1,block_4_1,cyclic_4_1,complete_1,block_4_1,cyclic_2_1,unroll_8,pipeline,unroll_32,pipeline,8.5,0.5482681740297627,False
workload_3984.cpp,xcu200-fsgd2104-2-e,5.0,199.244325,1651,1,1,2,7,cyclic_16_1,block_2_2,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_8,pipeline,unroll_32,unroll_2,2.75,0.23510412595024793,False
workload_3986.cpp,xcu200-fsgd2104-2-e,5.0,70.45679,58,5,2,1,1,cyclic_2_1,block_8_2,block_4_2,complete_1,cyclic_2_1,complete_1,unroll_2,unroll_8,pipeline_1,pipeline_1,2.25,0.9327465920148603,False
workload_3987.cpp,xcu200-fsgd2104-2-e,5.0,69.146285,58,2,1,1,1,cyclic_2_1,block_2_2,block_2_1,complete_1,block_2_1,block_4_1,unroll_2,pipeline,pipeline_1,pipeline,1.25,0.98430354583143,False
workload_3988.cpp,xcu200-fsgd2104-2-e,5.0,82.82542,58,3,1,1,1,block_4_1,cyclic_2_1,block_2_2,complete_1,block_8_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,1.5,0.8782220810222889,False
workload_3989.cpp,xcu200-fsgd2104-2-e,5.0,74.38931,61,1,1,1,1,block_2_1,complete_2,block_2_1,complete_1,block_4_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline,1.0,0.9474120786117931,False
workload_3990.cpp,xcu200-fsgd2104-2-e,5.0,72.99502,77,6,1,1,2,block_4_1,cyclic_4_1,cyclic_64_1,complete_1,block_8_1,complete_1,unroll_2,pipeline,unroll_4,pipeline,2.5,0.9069712438799028,False
workload_3991.cpp,xcu200-fsgd2104-2-e,5.0,118.215265,81,1,1,1,2,cyclic_2_1,complete_2,block_2_1,block_4_1,cyclic_2_1,complete_1,unroll_4,pipeline,unroll_4,pipeline,1.25,0.629997474528978,False
workload_3992.cpp,xcu200-fsgd2104-2-e,5.0,84.218065,106,4,1,1,3,cyclic_16_1,cyclic_128_1,cyclic_4_1,complete_1,block_8_1,cyclic_2_1,unroll_2,pipeline,unroll_4,pipeline,2.25,0.8485044942371756,False
workload_3993.cpp,xcu200-fsgd2104-2-e,5.0,84.382345,50,1,1,1,1,block_16_1,cyclic_2_1,block_2_2,complete_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_2,pipeline,1.0,0.8689649985050586,False
workload_3994.cpp,xcu200-fsgd2104-2-e,5.0,83.72593,123,4,1,2,3,block_8_1,block_2_1,block_2_2,complete_1,block_4_1,complete_1,unroll_32,pipeline,unroll_2,pipeline,2.5,0.8424232199134915,False
workload_3995.cpp,xcu200-fsgd2104-2-e,5.0,84.23796,126,1,1,2,3,block_16_1,cyclic_2_1,block_2_2,complete_1,cyclic_2_1,complete_1,unroll_2,unroll_8,unroll_16,pipeline,1.75,0.8630080898380196,False
workload_3996.cpp,xcu200-fsgd2104-2-e,5.0,118.37961,130,1,1,1,4,cyclic_16_1,complete_2,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_2,unroll_4,unroll_16,pipeline,1.75,0.6270669068262705,False
workload_3997.cpp,xcu200-fsgd2104-2-e,5.0,118.215125,130,2,1,1,4,cyclic_2_1,complete_2,cyclic_4_1,complete_1,cyclic_2_1,complete_1,unroll_8,pipeline,unroll_4,pipeline,2.0,0.6262504940679376,False
workload_3998.cpp,xcu200-fsgd2104-2-e,5.0,71.768595,75,4,2,1,1,cyclic_2_1,block_2_2,block_8_2,complete_1,cyclic_2_1,cyclic_2_1,unroll_4,pipeline,pipeline,pipeline_1,2.0,0.9383207171914723,False
