Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,Area,Weight,is_pareto
workload_4349.cpp,xcu200-fsgd2104-2-e,3.33,10.61366571,153,1,1,1,2,cyclic_2_1,block_4_1,cyclic_16_1,cyclic_64_1,unroll_2,unroll,pipeline_1,unroll_64,1.25,0.9630834496755765,False
workload_4350.cpp,xcu200-fsgd2104-2-e,3.33,10.58015259,63,1,1,1,1,block_4_1,block_4_1,cyclic_2_1,block_16_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9992364253919535,False
workload_4351.cpp,xcu200-fsgd2104-2-e,3.33,10.61196075,269,1,1,1,3,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_128_1,unroll_2,unroll,pipeline_1,unroll_64,1.5,0.9299471393890157,False
workload_4352.cpp,xcu200-fsgd2104-2-e,3.33,10.61322615,93,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_16_1,unroll_4,unroll,pipeline,unroll_32,1.0,0.9950476125531289,False
workload_4353.cpp,xcu200-fsgd2104-2-e,3.33,10.61798139,308,1,1,1,4,block_4_1,cyclic_4_1,cyclic_128_1,cyclic_4_1,unroll_2,unroll,pipeline_1,unroll_64,1.75,0.8969559041356202,False
workload_4354.cpp,xcu200-fsgd2104-2-e,3.33,10.61153451,378,1,1,1,4,block_2_1,cyclic_4_1,cyclic_64_1,cyclic_128_1,unroll_2,unroll,pipeline_1,unroll_64,1.75,0.8973503616995882,False
workload_4355.cpp,xcu200-fsgd2104-2-e,3.33,10.63471131,85,1,1,1,1,block_4_1,block_32_1,block_4_1,cyclic_16_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9923317265037193,False
workload_4356.cpp,xcu200-fsgd2104-2-e,3.33,10.73359899,242,1,1,3,6,block_2_1,block_4_1,cyclic_2_1,block_8_1,unroll_2,unroll_4,pipeline_1,unroll_64,2.75,0.7665110914995288,False
workload_4357.cpp,xcu200-fsgd2104-2-e,3.33,10.68921675,72,1,1,1,1,cyclic_32_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9854603423074825,False
workload_4358.cpp,xcu200-fsgd2104-2-e,3.33,10.69257339,262,1,1,1,3,cyclic_32_1,cyclic_16_1,cyclic_16_1,cyclic_128_1,unroll_2,unroll,pipeline_1,pipeline_1,1.5,0.9246922433207437,False
workload_4359.cpp,xcu200-fsgd2104-2-e,3.33,10.62089847,82,1,1,1,1,block_2_1,block_16_1,cyclic_4_1,cyclic_4_1,unroll_4,unroll,unroll_4,pipeline_1,1.0,0.9940772998112556,False
workload_4360.cpp,xcu200-fsgd2104-2-e,3.33,10.61281323,224,1,1,1,3,block_4_1,block_8_1,cyclic_16_1,cyclic_128_1,unroll_2,unroll,pipeline_1,unroll_64,1.5,0.9298933833479931,False
workload_4361.cpp,xcu200-fsgd2104-2-e,3.33,10.63801467,83,1,1,1,1,block_4_1,block_2_1,cyclic_16_1,cyclic_16_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9919145229398749,False
workload_4362.cpp,xcu200-fsgd2104-2-e,3.33,10.63471131,65,1,1,1,1,block_2_1,cyclic_8_1,block_4_1,cyclic_4_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9923317265037193,False
workload_4363.cpp,xcu200-fsgd2104-2-e,3.33,11.9916963,168,1,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_4_1,unroll_2,unroll,pipeline,unroll_2,1.25,0.8231393694898148,False
workload_4364.cpp,xcu200-fsgd2104-2-e,3.33,10.63805463,374,1,1,1,6,block_2_1,block_8_1,cyclic_128_1,block_2_1,unroll_4,unroll,pipeline,pipeline_1,2.25,0.8325045071697584,False
workload_4365.cpp,xcu200-fsgd2104-2-e,3.33,10.63801467,83,1,1,1,1,cyclic_2_1,block_32_1,block_4_1,cyclic_8_1,unroll_2,unroll,pipeline_1,unroll_8,1.0,0.9919145229398749,False
workload_4366.cpp,xcu200-fsgd2104-2-e,3.33,10.58019255,79,1,1,1,1,block_2_1,block_8_1,cyclic_2_1,cyclic_16_1,unroll_4,unroll,pipeline,pipeline_1,1.0,0.9992313585014228,False
workload_4367.cpp,xcu200-fsgd2104-2-e,3.33,10.68916347,73,1,1,1,1,cyclic_16_1,block_8_1,block_2_1,block_8_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9854670462349081,False
workload_4368.cpp,xcu200-fsgd2104-2-e,3.33,10.61279991,293,1,1,1,4,block_4_1,cyclic_4_1,cyclic_64_1,cyclic_16_1,unroll_4,unroll,pipeline_1,unroll_64,1.75,0.8972730499107268,False
workload_4370.cpp,xcu200-fsgd2104-2-e,3.33,10.63838763,136,1,1,1,2,cyclic_4_1,cyclic_4_1,cyclic_64_1,block_2_1,unroll_2,unroll,pipeline_1,unroll_64,1.25,0.9614023003476018,False
workload_4371.cpp,xcu200-fsgd2104-2-e,3.33,10.61281323,145,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_128_1,unroll_2,unroll,pipeline_1,unroll_64,1.0,0.9950998491689067,False
workload_4372.cpp,xcu200-fsgd2104-2-e,3.33,10.63880055,137,1,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_16_1,block_2_1,unroll_4,unroll,pipeline,unroll_32,1.25,0.9613736493120018,False
workload_4373.cpp,xcu200-fsgd2104-2-e,3.33,10.63801467,152,1,1,1,2,cyclic_2_1,block_4_1,cyclic_64_1,cyclic_16_1,unroll_2,unroll,pipeline_1,pipeline_1,1.25,0.9614281626577614,False
workload_4374.cpp,xcu200-fsgd2104-2-e,3.33,10.61153451,200,1,1,1,2,block_4_1,block_4_1,cyclic_64_1,cyclic_128_1,unroll_2,unroll,pipeline_1,unroll_64,1.25,0.9632252062074734,False
workload_4375.cpp,xcu200-fsgd2104-2-e,3.33,10.634644710000002,74,1,1,1,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_8_1,unroll_4,unroll,pipeline_1,pipeline_1,1.0,0.9923401388691184,False
workload_4376.cpp,xcu200-fsgd2104-2-e,3.33,10.63503099,266,1,1,1,4,cyclic_4_1,cyclic_16_1,block_4_1,cyclic_128_1,unroll_2,unroll,pipeline_1,unroll_64,1.75,0.8959058317797819,False
workload_4377.cpp,xcu200-fsgd2104-2-e,3.33,10.63801467,226,1,1,1,2,block_2_1,block_4_1,cyclic_16_1,cyclic_128_1,unroll_2,unroll,pipeline_1,pipeline,1.25,0.9614281626577614,False
workload_4378.cpp,xcu200-fsgd2104-2-e,3.33,10.79837415,170,1,1,1,2,block_8_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_4,pipeline_1,unroll_64,1.25,0.94898779052111,False
workload_4379.cpp,xcu200-fsgd2104-2-e,3.33,10.6788771,74,1,1,1,1,block_4_1,cyclic_4_1,cyclic_16_1,block_4_1,unroll_2,unroll,pipeline,unroll_2,1.0,0.9867617986325475,False
workload_4381.cpp,xcu200-fsgd2104-2-e,3.33,10.63471131,61,1,1,1,1,block_4_1,block_2_1,block_4_1,cyclic_4_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9923317265037193,False
workload_4382.cpp,xcu200-fsgd2104-2-e,3.33,10.63465803,64,1,1,1,1,cyclic_4_1,block_8_1,block_2_1,cyclic_4_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9923384563928663,False
workload_4383.cpp,xcu200-fsgd2104-2-e,3.33,10.61322615,119,1,1,1,2,block_4_1,cyclic_4_1,cyclic_16_1,cyclic_16_1,unroll_4,unroll,pipeline,unroll_32,1.25,0.9631127283532644,False
workload_4384.cpp,xcu200-fsgd2104-2-e,3.33,10.63801467,135,1,1,1,3,cyclic_2_1,block_4_1,block_4_1,cyclic_8_1,unroll_2,unroll,pipeline_1,unroll_64,1.5,0.928286603626634,False
workload_4385.cpp,xcu200-fsgd2104-2-e,3.33,10.63801467,145,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_128_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9919145229398749,False
workload_4386.cpp,xcu200-fsgd2104-2-e,3.33,12.80133918,108,1,1,1,2,cyclic_4_1,block_16_1,cyclic_2_1,block_2_1,unroll,unroll,unroll_2,pipeline_1,1.25,0.735873084163947,False
workload_4387.cpp,xcu200-fsgd2104-2-e,3.33,10.64807127,81,1,1,1,1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll,unroll_4,unroll_8,1.0,0.9906450078106689,False
workload_4388.cpp,xcu200-fsgd2104-2-e,3.33,10.61322615,123,1,1,1,2,cyclic_4_1,cyclic_8_1,cyclic_16_1,cyclic_16_1,unroll_4,unroll,pipeline,unroll_32,1.25,0.9631127283532644,False
workload_4389.cpp,xcu200-fsgd2104-2-e,3.33,10.63460475,68,1,1,1,1,block_2_1,cyclic_16_1,block_2_1,cyclic_8_1,unroll_2,unroll,pipeline,pipeline,1.0,0.9923451863073919,False
workload_4390.cpp,xcu200-fsgd2104-2-e,3.33,10.69257339,248,1,1,1,3,block_128_1,cyclic_4_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll,pipeline_1,pipeline_1,1.5,0.9246922433207437,False
workload_4391.cpp,xcu200-fsgd2104-2-e,3.33,10.57882059,87,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll,pipeline_1,unroll_64,1.0,0.9994053299115326,False
workload_4392.cpp,xcu200-fsgd2104-2-e,3.33,10.63210059,87,1,1,1,1,block_8_1,block_4_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll,pipeline_1,unroll_32,1.0,0.9926615209164953,False
workload_4393.cpp,xcu200-fsgd2104-2-e,3.33,10.63459143,72,1,1,1,1,block_2_1,block_4_1,block_2_1,block_8_1,unroll_4,unroll,pipeline,pipeline,1.0,0.9923468687899885,False
workload_4394.cpp,xcu200-fsgd2104-2-e,3.33,10.63800135,339,1,1,1,3,block_2_1,block_4_1,cyclic_8_1,cyclic_128_1,unroll_4,unroll,pipeline_1,pipeline_1,1.5,0.9282874618576599,False
workload_4395.cpp,xcu200-fsgd2104-2-e,3.33,10.638067950000002,307,1,1,1,3,cyclic_4_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,unroll_2,unroll,pipeline_1,pipeline_1,1.5,0.9282831706077562,False
workload_4396.cpp,xcu200-fsgd2104-2-e,3.33,14.89950558,513,1,1,1,6,cyclic_2_1,cyclic_32_1,cyclic_32_1,cyclic_128_1,unroll_4,unroll,unroll_4,unroll_64,2.25,0.5011148395677741,False
workload_4397.cpp,xcu200-fsgd2104-2-e,3.33,10.57668939,416,1,1,6,9,block_4_1,cyclic_4_1,cyclic_2_1,block_16_1,unroll_2,unroll,pipeline_1,unroll_64,4.25,0.608669700323899,False
workload_4398.cpp,xcu200-fsgd2104-2-e,3.33,10.61323947,236,1,1,1,4,block_4_1,block_8_1,cyclic_16_1,cyclic_128_1,unroll_2,unroll,pipeline_1,unroll_32,1.75,0.8972461813477001,False
workload_4399.cpp,xcu200-fsgd2104-2-e,3.33,10.61366571,155,1,1,1,2,cyclic_2_1,block_2_1,cyclic_16_1,cyclic_64_1,unroll_2,unroll,pipeline_1,unroll_64,1.25,0.9630834496755765,False
workload_4400.cpp,xcu200-fsgd2104-2-e,3.33,10.64142459,140,1,1,1,3,block_2_1,cyclic_8_1,block_4_1,cyclic_4_1,unroll_2,unroll,pipeline_1,unroll_64,1.5,0.9280665848177214,False
workload_4401.cpp,xcu200-fsgd2104-2-e,3.33,10.79794791,99,1,1,1,1,block_8_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,unroll_64,1.0,0.9718321737424275,False
workload_4402.cpp,xcu200-fsgd2104-2-e,3.33,10.70274654,357,1,1,1,3,cyclic_4_1,block_4_1,block_2_1,cyclic_128_1,unroll_2,unroll,pipeline_1,unroll_64,1.5,0.9240046882554768,False
workload_4403.cpp,xcu200-fsgd2104-2-e,3.33,10.61755515,80,1,1,1,1,cyclic_2_1,block_32_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll,pipeline_1,unroll_8,1.0,0.9945000623709508,False
workload_4404.cpp,xcu200-fsgd2104-2-e,3.33,10.58020587,200,1,1,1,2,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_128_1,unroll_2,unroll,pipeline_1,pipeline_1,1.25,0.9652503934804,False
workload_4405.cpp,xcu200-fsgd2104-2-e,3.33,10.63800135,133,1,1,1,2,block_4_1,block_4_1,cyclic_64_1,cyclic_16_1,unroll_4,unroll,pipeline_1,pipeline_1,1.25,0.9614290860299824,False
workload_4406.cpp,xcu200-fsgd2104-2-e,3.33,10.58012262,82,1,1,1,1,block_2_1,block_2_1,cyclic_2_1,cyclic_8_1,unroll,unroll,pipeline_1,pipeline_1,1.0,0.9992402255692198,False
workload_4407.cpp,xcu200-fsgd2104-2-e,3.33,10.61754183,87,1,1,1,1,cyclic_2_1,block_32_1,cyclic_4_1,cyclic_4_1,unroll_4,unroll,pipeline_1,unroll_8,1.0,0.9945017468837893,False
workload_4408.cpp,xcu200-fsgd2104-2-e,3.33,10.58095179,122,1,1,1,1,cyclic_2_1,block_8_1,cyclic_2_1,block_2_1,unroll_2,unroll,pipeline,unroll_64,1.0,0.9991350902936142,False
workload_4409.cpp,xcu200-fsgd2104-2-e,3.33,10.58019255,77,1,1,1,1,cyclic_2_1,block_8_1,cyclic_2_1,cyclic_16_1,unroll_4,unroll,pipeline,pipeline_1,1.0,0.9992313585014228,False
workload_4410.cpp,xcu200-fsgd2104-2-e,3.33,10.70818443,172,1,1,1,2,block_8_1,block_8_1,cyclic_16_1,cyclic_128_1,unroll_2,unroll,unroll_4,unroll_64,1.25,0.9563001437481907,False
workload_4411.cpp,xcu200-fsgd2104-2-e,3.33,10.61194743,366,1,1,1,4,cyclic_4_1,block_4_1,cyclic_32_1,cyclic_128_1,unroll_4,unroll,pipeline_1,unroll_64,1.75,0.8973251396965362,False
workload_4412.cpp,xcu200-fsgd2104-2-e,3.33,10.63800135,267,1,1,1,5,block_2_1,block_4_1,block_4_1,cyclic_8_1,unroll_4,unroll,pipeline_1,unroll_64,2.0,0.8637914218505753,False
workload_4413.cpp,xcu200-fsgd2104-2-e,3.33,10.70274654,376,1,1,1,3,cyclic_4_1,block_4_1,block_2_1,cyclic_128_1,unroll_2,unroll,pipeline,unroll_64,1.5,0.9240046882554768,False
workload_4414.cpp,xcu200-fsgd2104-2-e,3.33,10.63801467,225,1,1,1,2,block_4_1,block_4_1,cyclic_64_1,cyclic_128_1,unroll_2,unroll,pipeline,pipeline,1.25,0.9614281626577614,False
workload_4415.cpp,xcu200-fsgd2104-2-e,3.33,10.61279991,294,1,1,1,4,block_2_1,cyclic_4_1,cyclic_64_1,cyclic_16_1,unroll_4,unroll,pipeline_1,unroll_64,1.75,0.8972730499107268,False
workload_4416.cpp,xcu200-fsgd2104-2-e,3.33,10.77738183,106,1,1,1,2,block_2_1,block_4_1,cyclic_16_1,cyclic_64_1,unroll_2,unroll_2,pipeline_1,unroll_64,1.25,0.950756793266793,False
workload_4417.cpp,xcu200-fsgd2104-2-e,3.33,10.61152119,513,1,1,1,6,block_4_1,cyclic_4_1,cyclic_64_1,cyclic_128_1,unroll_4,unroll,pipeline_1,unroll_64,2.25,0.8340520085388856,False
workload_4418.cpp,xcu200-fsgd2104-2-e,3.33,10.63805463,355,1,1,1,6,block_2_1,cyclic_4_1,cyclic_128_1,cyclic_4_1,unroll_4,unroll,pipeline_1,pipeline,2.25,0.8325045071697584,False
workload_4421.cpp,xcu200-fsgd2104-2-e,3.33,10.63471131,66,1,1,1,1,cyclic_4_1,block_16_1,block_4_1,cyclic_4_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9923317265037193,False
workload_4422.cpp,xcu200-fsgd2104-2-e,3.33,10.58020587,67,1,1,1,1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9992296695410847,False
workload_4423.cpp,xcu200-fsgd2104-2-e,3.33,10.63469799,69,1,1,1,1,block_2_1,block_4_1,block_4_1,cyclic_4_1,unroll_4,unroll,pipeline,pipeline_1,1.0,0.9923334089736269,False
workload_4424.cpp,xcu200-fsgd2104-2-e,3.33,11.64676158,89,1,1,1,1,block_2_1,block_8_1,block_2_1,cyclic_4_1,unroll_4,unroll,unroll_4,unroll_8,1.0,0.8690764369306072,False
workload_4425.cpp,xcu200-fsgd2104-2-e,3.33,10.58020587,63,1,1,1,1,block_2_1,block_8_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9992296695410847,False
workload_4426.cpp,xcu200-fsgd2104-2-e,3.33,10.63801467,69,1,1,1,1,cyclic_2_1,block_4_1,block_8_1,cyclic_8_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9919145229398749,False
workload_4427.cpp,xcu200-fsgd2104-2-e,3.33,10.80173079,89,1,1,1,2,cyclic_2_1,block_4_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1.25,0.9487013914034691,False
workload_4428.cpp,xcu200-fsgd2104-2-e,3.33,10.58015259,71,1,1,1,1,block_4_1,cyclic_4_1,cyclic_2_1,block_16_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9992364253919535,False
workload_4429.cpp,xcu200-fsgd2104-2-e,3.33,15.09131358,227,1,1,1,2,block_4_1,block_4_1,cyclic_64_1,cyclic_128_1,unroll_2,unroll,unroll_2,unroll_64,1.25,0.5165488506889966,False
workload_4430.cpp,xcu200-fsgd2104-2-e,3.33,10.68916347,148,1,1,1,2,block_128_1,block_4_1,block_2_1,block_8_1,unroll_2,unroll,pipeline_1,pipeline_1,1.25,0.9577413308304573,False
workload_4431.cpp,xcu200-fsgd2104-2-e,3.33,10.61322615,122,1,1,1,2,block_2_1,cyclic_4_1,cyclic_16_1,cyclic_16_1,unroll_4,unroll,pipeline,unroll_32,1.25,0.9631127283532644,False
workload_4432.cpp,xcu200-fsgd2104-2-e,3.33,10.63465803,78,1,1,1,1,block_2_1,cyclic_16_1,block_2_1,cyclic_16_1,unroll_2,unroll,pipeline,pipeline,1.0,0.9923384563928663,False
workload_4433.cpp,xcu200-fsgd2104-2-e,3.33,10.63471131,74,1,1,1,1,block_8_1,block_4_1,cyclic_2_1,block_16_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9923317265037193,False
workload_4434.cpp,xcu200-fsgd2104-2-e,3.33,10.63462806,138,1,1,1,2,cyclic_2_1,block_32_1,cyclic_4_1,cyclic_8_1,unroll,unroll,pipeline_1,pipeline_1,1.25,0.9616623039456655,False
workload_4435.cpp,xcu200-fsgd2104-2-e,3.33,10.58095179,123,1,1,1,1,cyclic_2_1,block_8_1,cyclic_2_1,block_2_1,unroll_2,unroll,pipeline_1,unroll_64,1.0,0.9991350902936142,False
workload_4436.cpp,xcu200-fsgd2104-2-e,3.33,10.63471131,63,1,1,1,1,block_4_1,block_4_1,block_4_1,cyclic_16_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9923317265037193,False
workload_4437.cpp,xcu200-fsgd2104-2-e,3.33,10.63457478,129,1,1,1,2,cyclic_4_1,block_2_1,block_2_1,cyclic_8_1,unroll,unroll,pipeline_1,pipeline_1,1.25,0.9616659775309897,False
workload_4438.cpp,xcu200-fsgd2104-2-e,3.33,10.58019255,77,1,1,1,1,block_2_1,block_8_1,cyclic_2_1,cyclic_16_1,unroll_4,unroll,pipeline,pipeline,1.0,0.9992313585014228,False
workload_4439.cpp,xcu200-fsgd2104-2-e,3.33,10.61152119,496,1,1,1,6,block_4_1,cyclic_4_1,cyclic_64_1,cyclic_128_1,unroll_4,unroll,pipeline,unroll_64,2.25,0.8340520085388856,False
workload_4440.cpp,xcu200-fsgd2104-2-e,3.33,10.61322615,339,1,1,1,6,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_128_1,unroll_4,unroll,pipeline,unroll_32,2.25,0.8339529694243858,False
workload_4441.cpp,xcu200-fsgd2104-2-e,3.33,10.70274654,365,1,1,1,3,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_128_1,unroll_2,unroll,pipeline_1,unroll_64,1.5,0.9240046882554768,False
workload_4442.cpp,xcu200-fsgd2104-2-e,3.33,10.61457147,94,1,1,1,1,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll,pipeline_1,unroll_64,1.0,0.9948774328619409,False
workload_4443.cpp,xcu200-fsgd2104-2-e,3.33,10.61281323,362,1,1,1,4,cyclic_4_1,block_128_1,cyclic_16_1,cyclic_128_1,unroll_2,unroll,pipeline,unroll_64,1.75,0.8972722358094841,False
workload_4444.cpp,xcu200-fsgd2104-2-e,3.33,10.58019255,70,1,1,1,1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll,pipeline,pipeline,1.0,0.9992313585014228,False
workload_4445.cpp,xcu200-fsgd2104-2-e,3.33,10.57967307,108,1,1,1,1,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll,pipeline_1,unroll_64,1.0,0.999297229191784,False
workload_4446.cpp,xcu200-fsgd2104-2-e,3.33,10.58093847,227,1,1,1,3,block_2_1,block_8_1,cyclic_2_1,block_2_1,unroll_4,unroll,pipeline,unroll_64,1.5,0.9318767148033931,False
workload_4447.cpp,xcu200-fsgd2104-2-e,3.33,11.2244643,797,1,1,1,4,cyclic_2_1,block_32_1,cyclic_64_1,cyclic_128_1,unroll_2,unroll,pipeline_1,unroll_8,1.75,0.8539059966442077,False
workload_4448.cpp,xcu200-fsgd2104-2-e,3.33,10.57754187,85,1,1,1,1,block_4_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll,pipeline_1,unroll_32,1.0,0.9995674931726083,False
workload_4449.cpp,xcu200-fsgd2104-2-e,3.33,10.63210059,89,1,1,1,1,block_8_1,block_4_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll,pipeline,unroll_32,1.0,0.9926615209164953,False
workload_4450.cpp,xcu200-fsgd2104-2-e,3.33,12.19501278,97,1,1,1,1,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_4_1,unroll_8,unroll,unroll_2,unroll_8,1.0,0.806129908966194,False
workload_4452.cpp,xcu200-fsgd2104-2-e,3.33,10.57967307,83,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll,pipeline_1,unroll_64,1.0,0.999297229191784,False
workload_4453.cpp,xcu200-fsgd2104-2-e,3.33,10.64466135,87,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_16_1,unroll_4,unroll,unroll_4,unroll_8,1.0,0.9910753646116209,False
workload_4454.cpp,xcu200-fsgd2104-2-e,3.33,10.63460475,69,1,1,1,1,cyclic_2_1,block_8_1,block_2_1,block_8_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9923451863073919,False
workload_4455.cpp,xcu200-fsgd2104-2-e,3.33,10.634644710000002,74,1,1,1,1,cyclic_4_1,block_8_1,block_2_1,cyclic_4_1,unroll_4,unroll,pipeline_1,pipeline_1,1.0,0.9923401388691184,False
workload_4456.cpp,xcu200-fsgd2104-2-e,3.33,10.61620983,93,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_4,unroll,pipeline,unroll_32,1.0,0.9946702061776086,False
workload_4457.cpp,xcu200-fsgd2104-2-e,3.33,10.61152119,268,1,1,1,3,block_4_1,block_4_1,cyclic_64_1,cyclic_128_1,unroll_4,unroll,pipeline_1,unroll_64,1.5,0.9299748420777716,False
workload_4458.cpp,xcu200-fsgd2104-2-e,3.33,10.63800135,582,1,1,1,6,block_2_1,block_4_1,cyclic_64_1,cyclic_128_1,unroll_4,unroll,pipeline_1,pipeline_1,2.25,0.8325076278739839,False
workload_4459.cpp,xcu200-fsgd2104-2-e,3.33,10.63465803,84,2,1,1,1,block_2_1,cyclic_64_1,block_2_1,cyclic_16_1,unroll_2,unroll,pipeline,pipeline,1.25,0.9616602374169447,False
workload_4461.cpp,xcu200-fsgd2104-2-e,3.33,10.58009931,67,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll,pipeline_1,unroll_32,1.0,0.9992431812682004,False
workload_4462.cpp,xcu200-fsgd2104-2-e,3.33,10.58013927,69,1,1,1,1,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_4,unroll,pipeline_1,pipeline_1,1.0,0.9992381143586362,False
workload_4463.cpp,xcu200-fsgd2104-2-e,3.33,10.57967307,104,1,1,1,1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll,pipeline_1,unroll_64,1.0,0.999297229191784,False
workload_4464.cpp,xcu200-fsgd2104-2-e,3.33,10.58019255,66,1,1,1,1,cyclic_2_1,block_4_1,cyclic_2_1,block_2_1,unroll_4,unroll,pipeline,pipeline_1,1.0,0.9992313585014228,False
workload_4465.cpp,xcu200-fsgd2104-2-e,3.33,10.58009931,104,1,1,1,1,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll,pipeline_1,unroll_64,1.0,0.9992431812682004,False
workload_4466.cpp,xcu200-fsgd2104-2-e,3.33,10.63465803,62,1,1,1,1,cyclic_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9923384563928663,False
workload_4467.cpp,xcu200-fsgd2104-2-e,3.33,10.57880727,178,1,1,1,2,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,unroll_4,unroll,pipeline_1,unroll_64,1.25,0.9653382331226817,False
workload_4468.cpp,xcu200-fsgd2104-2-e,3.33,10.61323947,226,1,1,1,4,block_2_1,cyclic_4_1,cyclic_16_1,cyclic_128_1,unroll_2,unroll,pipeline_1,unroll_32,1.75,0.8972461813477001,False
workload_4469.cpp,xcu200-fsgd2104-2-e,3.33,10.63801467,141,1,1,1,1,block_4_1,block_4_1,cyclic_64_1,cyclic_64_1,unroll_2,unroll,pipeline_1,pipeline_1,1.0,0.9919145229398749,False
workload_4470.cpp,xcu200-fsgd2104-2-e,3.33,10.5801759,147,1,1,1,3,block_2_1,block_8_1,cyclic_2_1,cyclic_16_1,unroll,unroll,pipeline,pipeline_1,1.5,0.9319234921315276,False
workload_4471.cpp,xcu200-fsgd2104-2-e,3.33,10.63471131,161,1,1,1,2,block_128_1,block_8_1,cyclic_2_1,block_16_1,unroll_2,unroll,pipeline,pipeline_1,1.25,0.9616565633446027,False
workload_4472.cpp,xcu200-fsgd2104-2-e,3.33,10.63800135,203,1,1,1,4,cyclic_2_1,block_4_1,block_64_1,cyclic_4_1,unroll_4,unroll,pipeline_1,pipeline,1.75,0.8957218700670602,False
workload_4473.cpp,xcu200-fsgd2104-2-e,3.33,10.58013927,73,1,1,1,1,block_4_1,block_4_1,cyclic_2_1,block_16_1,unroll_4,unroll,pipeline,pipeline,1.0,0.9992381143586362,False
workload_4474.cpp,xcu200-fsgd2104-2-e,3.33,10.61457147,223,1,1,1,3,cyclic_4_1,block_32_1,cyclic_4_1,cyclic_128_1,unroll_2,unroll,pipeline_1,unroll_64,1.5,0.9297823881227149,False
