Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,Replicate_Count,Area,Weight,is_pareto
workload_1662.cpp,xczu7ev-ffvc1156-2-e,3.33,0.81600984,1354,5,1,14,50,cyclic_512_1,block_8_1,cyclic_16_1,unroll_32,1,17.5,0.187465173356,False
workload_1653.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622368,324,3,1,90,31,cyclic_512_1,block_8_1,cyclic_512_1,pipeline_1,1,31.25,0.343245185976,False
workload_1823.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622368,258,1,1,83,27,cyclic_512_1,cyclic_128_1,cyclic_128_1,pipeline_1,1,28,0.397074050312,False
workload_2269.cpp,xczu7ev-ffvc1156-2-e,3.33,0.9114876,1832,1,1,18,54,cyclic_512_1,cyclic_128_1,cyclic_128_1,unroll_32,1,18.5,0.143221234279,False
workload_2011.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77839416,472,2,1,14,31,cyclic_512_1,cyclic_128_1,cyclic_4_1,unroll_8,1,12,0.227361747043,False
workload_1896.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622368,236,1,1,82,26,cyclic_512_1,cyclic_128_1,cyclic_64_1,pipeline_1,1,27.5,0.405831278666,False
workload_1699.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8747244,369,4,1,8,23,cyclic_512_1,cyclic_16_1,block_2_1,unroll_2,1,9,0.178478986283,False
workload_1655.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87813432,320,7,1,11,25,cyclic_512_1,cyclic_16_1,cyclic_16_1,unroll_4,1,11,0.173530034118,False
workload_2049.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622368,258,1,1,84,29,cyclic_512_1,cyclic_256_1,cyclic_64_1,pipeline_1,1,28.75,0.384176033276,False
workload_2226.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281376,236,2,1,79,23,cyclic_512_1,cyclic_2_1,block_2_1,pipeline_1,1,26.25,0.428445394289,False
workload_2261.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87387192,444,2,1,12,28,cyclic_512_1,cyclic_2_1,block_2_1,unroll_8,1,10.75,0.176083325033,False
workload_1936.cpp,xczu7ev-ffvc1156-2-e,3.33,0.78181407,636,2,1,37,54,cyclic_512_1,cyclic_2_1,block_512_1,unroll_8,1,23.5,0.179153407977,False
workload_1897.cpp,xczu7ev-ffvc1156-2-e,3.33,0.78265656,366,2,1,8,24,cyclic_512_1,cyclic_2_1,block_64_1,unroll_2,1,8.75,0.232915446118,False
workload_2121.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281376,239,2,1,79,23,cyclic_512_1,cyclic_2_1,cyclic_4_1,pipeline_1,1,26.25,0.428445394289,False
workload_1975.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8747244,333,2,1,8,22,cyclic_512_1,cyclic_2_1,cyclic_4_1,unroll_2,1,8.25,0.179505581511,False
workload_1778.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87813432,385,2,1,8,23,cyclic_512_1,cyclic_2_1,cyclic_64_1,unroll_2,1,8.5,0.177433753057,False
workload_1624.cpp,xczu7ev-ffvc1156-2-e,3.33,0.81600984,1092,9,1,14,50,cyclic_512_1,cyclic_32_1,cyclic_16_1,unroll_32,1,18.5,0.183860528609,False
workload_1972.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622368,246,7,1,80,24,cyclic_512_1,cyclic_32_1,cyclic_64_1,pipeline_1,1,28,0.397074050312,False
workload_1771.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281376,232,2,1,79,23,cyclic_512_1,cyclic_4_1,block_2_1,pipeline_1,1,26.25,0.428445394289,False
workload_1976.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87813432,404,2,1,9,24,cyclic_512_1,cyclic_4_1,cyclic_128_1,unroll_2,1,9,0.17674783422,False
workload_1737.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281376,226,3,1,79,23,cyclic_512_1,cyclic_4_1,cyclic_4_1,pipeline_1,1,26.5,0.423889598282,False
workload_2046.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622368,223,2,1,80,24,cyclic_512_1,cyclic_4_1,cyclic_64_1,pipeline_1,1,26.75,0.419204845268,False
workload_1934.cpp,xczu7ev-ffvc1156-2-e,3.33,0.0996336,324,1,1,91,34,cyclic_512_1,cyclic_512_1,block_64_1,pipeline_1,1,31.75,0.335305063813,False
workload_1824.cpp,xczu7ev-ffvc1156-2-e,3.33,0.0996336,355,1,1,93,36,cyclic_512_1,cyclic_512_1,cyclic_256_1,pipeline_1,1,32.75,0.320084689163,False
workload_1738.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281376,236,2,1,80,24,cyclic_512_1,cyclic_64_1,block_2_1,pipeline_1,2,26.75,0.419365537885,False
workload_1933.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77924664,409,2,1,8,24,cyclic_512_1,cyclic_64_1,block_4_1,unroll_2,1,8.75,0.235182856375,False
workload_1656.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622368,248,1,1,82,26,cyclic_512_1,cyclic_64_1,cyclic_128_1,pipeline_1,1,27.5,0.405831278666,False
workload_1898.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87813432,397,1,1,14,28,cyclic_512_1,cyclic_64_1,cyclic_128_1,unroll_4,2,11,0.173530034118,False
workload_1780.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87728184,483,1,1,15,32,cyclic_512_1,cyclic_64_1,cyclic_128_1,unroll_8,1,12.25,0.17156630545,False
workload_1742.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622368,212,7,1,80,25,cyclic_512_1,cyclic_64_1,cyclic_32_1,pipeline_1,1,28.25,0.392742996461,False
workload_1693.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622368,232,1,1,81,25,cyclic_512_1,cyclic_64_1,cyclic_64_1,pipeline_1,3,27,0.41471530044,False
workload_2383.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87728184,439,1,1,14,31,cyclic_512_1,cyclic_64_1,cyclic_64_1,unroll_8,1,11.75,0.172550749983,False
workload_1671.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281376,58,87,1,1,4,cyclic_64_1,block_16_1,block_4_1,pipeline_1,1,23.25,0.485588501864,False
workload_1616.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77732856,189,15,1,2,8,cyclic_64_1,block_16_1,block_4_1,unroll_16,1,6.5,0.240460626408,False
workload_2219.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281376,51,84,1,1,4,cyclic_64_1,block_2_1,block_2_1,pipeline_1,1,22.5,0.500587074759,False
workload_1643.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281376,54,85,1,1,4,cyclic_64_1,block_4_1,cyclic_4_1,pipeline_1,1,22.75,0.495555904317,False
workload_1735.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77732856,168,14,1,2,7,cyclic_64_1,block_8_1,block_4_1,unroll_16,1,6,0.241127513245,False
workload_2119.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281376,57,84,1,3,7,cyclic_64_1,cyclic_128_1,block_2_1,pipeline_1,1,23.75,0.475747737809,False
workload_1634.cpp,xczu7ev-ffvc1156-2-e,3.33,0.18123192,82,21,1,13,19,cyclic_64_1,cyclic_512_1,block_2_1,unroll_8,1,13.5,0.679932974234,False
workload_1749.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622368,53,14,1,3,4,cyclic_8_1,block_16_1,cyclic_128_1,pipeline_1,1,5.5,0.911581110667,False
workload_1609.cpp,xczu7ev-ffvc1156-2-e,3.33,0.12038616,87,10,25,16,25,cyclic_8_1,block_16_1,cyclic_2_1,unroll_32,1,19,0.570525502356,False
workload_2122.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77008248,127,5,1,1,3,cyclic_8_1,block_2_1,block_2_1,unroll_16,1,2.5,0.248552402794,False
workload_2109.cpp,xczu7ev-ffvc1156-2-e,3.33,0.4399596,49,6,1,1,2,cyclic_8_1,block_4_1,block_2_1,unroll_2,1,2.5,0.576451788204,False
workload_1740.cpp,xczu7ev-ffvc1156-2-e,3.33,0.9029628,186,5,1,4,7,cyclic_8_1,block_4_1,cyclic_128_1,unroll_32,1,4.25,0.168655466532,False
workload_2255.cpp,xczu7ev-ffvc1156-2-e,3.33,0.60448824,129,5,1,11,16,cyclic_8_1,block_512_1,cyclic_4_1,unroll_4,1,8.25,0.377888661288,False
workload_1604.cpp,xczu7ev-ffvc1156-2-e,3.33,0.0996336,74,12,1,13,13,cyclic_8_1,block_512_1,cyclic_64_1,pipeline_1,2,9.75,0.796812721262,False
workload_1894.cpp,xczu7ev-ffvc1156-2-e,3.33,0.12038616,98,7,25,16,24,cyclic_8_1,block_8_1,block_2_1,unroll_32,1,18,0.592391874155,False
workload_2038.cpp,xczu7ev-ffvc1156-2-e,3.33,0.17483832,57,5,2,3,6,cyclic_8_1,cyclic_128_1,block_2_1,unroll_8,1,4,0.887889514028,False
workload_2116.cpp,xczu7ev-ffvc1156-2-e,3.33,0.17826156,211,4,2,39,30,cyclic_8_1,cyclic_128_1,block_512_1,unroll_8,1,18.75,0.565642981919,False
workload_2059.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77924664,71,4,1,2,5,cyclic_8_1,cyclic_128_1,cyclic_2_1,unroll_2,1,3,0.242027276197,False
workload_2075.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622368,53,17,1,3,5,cyclic_8_1,cyclic_128_1,cyclic_32_1,pipeline_1,1,6.5,0.884804858069,False
workload_2135.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622368,58,12,1,4,6,cyclic_8_1,cyclic_128_1,cyclic_64_1,pipeline_1,1,5.75,0.904944211106,False
workload_1947.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1320012,70,7,2,2,5,cyclic_8_1,cyclic_16_1,block_2_1,unroll_16,1,4,0.916915932358,False
workload_1718.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1224108,90,9,28,17,26,cyclic_8_1,cyclic_16_1,block_8_1,unroll_32,1,20,0.54874463677,False
workload_2173.cpp,xczu7ev-ffvc1156-2-e,3.33,0.4399596,55,7,1,1,2,cyclic_8_1,cyclic_16_1,cyclic_4_1,unroll_2,1,2.75,0.57631586339,False
workload_1690.cpp,xczu7ev-ffvc1156-2-e,3.33,0.86918328,160,4,1,11,15,cyclic_8_1,cyclic_256_1,cyclic_512_1,unroll_8,1,7.75,0.183023326061,False
workload_2304.cpp,xczu7ev-ffvc1156-2-e,3.33,0.4399596,50,5,1,1,2,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,1,2.25,0.576494203288,False
workload_2249.cpp,xczu7ev-ffvc1156-2-e,3.33,0.2609388,55,5,1,1,3,cyclic_8_1,cyclic_2_1,block_2_1,unroll_4,1,2.5,0.830462616411,False
workload_2106.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1756908,64,5,1,1,3,cyclic_8_1,cyclic_2_1,block_2_1,unroll_8,2,2.5,0.900585226535,False
workload_1919.cpp,xczu7ev-ffvc1156-2-e,3.33,0.4399596,50,5,1,1,2,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_2,2,2.25,0.576494203288,False
workload_2246.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1234764,100,6,23,15,22,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_32,1,16.5,0.625252393379,False
workload_2361.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1756908,62,5,1,1,3,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_8,1,2.5,0.900585226535,False
workload_2369.cpp,xczu7ev-ffvc1156-2-e,3.33,0.12688632,111,4,23,16,23,cyclic_8_1,cyclic_2_1,cyclic_64_1,unroll_32,1,16.5,0.624323792646,False
workload_2242.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87813432,57,6,1,1,3,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll_2,1,2.75,0.181572770519,False
workload_2112.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13221432,75,5,2,2,5,cyclic_8_1,cyclic_4_1,block_2_1,unroll_16,1,3.5,0.923588276056,False
workload_2283.cpp,xczu7ev-ffvc1156-2-e,3.33,0.119214,108,5,19,13,19,cyclic_8_1,cyclic_4_1,block_2_1,unroll_32,1,14,0.684634757694,False
workload_2131.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281376,50,13,1,1,2,cyclic_8_1,cyclic_4_1,cyclic_2_1,pipeline_1,1,4.25,0.94643437019,False
workload_2221.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77583672,48,5,1,1,2,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll_2,1,2.25,0.244488794798,False
workload_1926.cpp,xczu7ev-ffvc1156-2-e,3.33,0.17824824,67,5,2,12,13,cyclic_8_1,cyclic_512_1,block_2_1,unroll_8,1,8,0.806587563446,False
workload_1996.cpp,xczu7ev-ffvc1156-2-e,3.33,0.4399596,56,5,1,1,3,cyclic_8_1,cyclic_64_1,cyclic_4_1,unroll_2,1,2.5,0.576451788204,False
workload_2136.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87813432,61,4,1,2,5,cyclic_8_1,cyclic_64_1,cyclic_64_1,unroll_2,1,3,0.181542477702,False
workload_2333.cpp,xczu7ev-ffvc1156-2-e,3.33,0.86960952,63,4,1,2,5,cyclic_8_1,cyclic_64_1,cyclic_64_1,unroll_4,1,3,0.186100065797,False
workload_1880.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11900088,100,6,23,15,22,cyclic_8_1,cyclic_8_1,block_2_1,unroll_32,1,16.5,0.626378598023,False
workload_1980.cpp,xczu7ev-ffvc1156-2-e,3.33,0.4399596,49,6,1,1,2,cyclic_8_1,cyclic_8_1,cyclic_4_1,unroll_2,1,2.5,0.576451788204,False
workload_2213.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11900088,104,7,23,15,22,cyclic_8_1,cyclic_8_1,cyclic_4_1,unroll_32,1,16.75,0.620693289298,False
workload_1820.cpp,xczu7ev-ffvc1156-2-e,3.33,0.66256344,169,5,1,9,12,cyclic_8_1,cyclic_8_1,cyclic_512_1,unroll_32,1,6.75,0.329630633916,False
workload_1330.cpp,xczu7ev-ffvc1156-2-e,5,0.50814,876,43,7,67,57,block_128_1,block_128_1,block_2_1,unroll_16,1,43.5,0.119622781991,False
workload_906.cpp,xczu7ev-ffvc1156-2-e,5,0.31884,133,45,1,1,17,block_128_1,block_4_1,block_4_1,unroll_4,1,16,0.52981475487,False
workload_1136.cpp,xczu7ev-ffvc1156-2-e,5,0.224855,241,45,5,35,29,block_128_1,block_4_1,block_4_1,unroll_8,1,28.5,0.331765077842,False
workload_963.cpp,xczu7ev-ffvc1156-2-e,5,0.49676,99,46,1,1,10,block_128_1,block_8_1,cyclic_4_1,unroll_2,1,14.5,0.44078079224,False
workload_1248.cpp,xczu7ev-ffvc1156-2-e,5,0.229975,262,43,5,36,32,block_128_1,cyclic_2_1,block_64_1,unroll_8,1,29,0.321889477453,False
workload_1215.cpp,xczu7ev-ffvc1156-2-e,5,0.224855,240.5,43,5,35,29,block_128_1,cyclic_2_1,cyclic_2_1,unroll_8,2,28,0.340229105023,False
workload_1542.cpp,xczu7ev-ffvc1156-2-e,5,0.224855,245,44,5,35,29,block_128_1,cyclic_2_1,cyclic_4_1,unroll_8,1,28.25,0.33597979769,False
workload_1195.cpp,xczu7ev-ffvc1156-2-e,5,0.31884,147,43,1,2,18,block_128_1,cyclic_64_1,block_2_1,unroll_4,1,16,0.52981475487,False
workload_1061.cpp,xczu7ev-ffvc1156-2-e,5,0.49676,95,44,1,1,10,block_128_1,cyclic_8_1,cyclic_2_1,unroll_2,1,14,0.447899202135,False
workload_913.cpp,xczu7ev-ffvc1156-2-e,5,0.20812,117,14,1,4,14,block_2_1,block_128_1,block_32_1,unroll_8,1,8.25,0.783721516614,False
workload_921.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,83,10,1,5,7,block_2_1,block_128_1,cyclic_128_1,pipeline_1,1,5.75,0.931559154919,False
workload_1013.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,79.5,10,1,4,6,block_2_1,block_128_1,cyclic_64_1,pipeline_1,2,5.25,0.947888522202,False
workload_837.cpp,xczu7ev-ffvc1156-2-e,5,0.2958,79,19,1,1,4,block_2_1,block_16_1,block_32_1,unroll_4,1,6.25,0.738465526618,False
workload_1077.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,70,16,1,2,4,block_2_1,block_32_1,cyclic_64_1,pipeline_1,3,5.75,0.931559154919,False
workload_985.cpp,xczu7ev-ffvc1156-2-e,5,0.20812,92,10,1,2,5,block_2_1,block_4_1,block_16_1,unroll_8,1,4.5,0.860231893915,False
workload_863.cpp,xczu7ev-ffvc1156-2-e,5,0.907,122,4,1,4,7,block_2_1,block_4_1,cyclic_128_1,unroll_8,1,4,0.144373721498,False
workload_1251.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,77,10,1,4,6,block_2_1,block_64_1,cyclic_128_1,pipeline_1,1,5.25,0.947888522202,False
workload_1225.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,72,10,1,3,5,block_2_1,block_64_1,cyclic_64_1,pipeline_1,3,4.75,0.964092104063,False
workload_1123.cpp,xczu7ev-ffvc1156-2-e,5,0.531,345,4,13,15,30,block_2_1,block_64_1,cyclic_64_1,unroll_32,1,15.5,0.398114007968,False
workload_1181.cpp,xczu7ev-ffvc1156-2-e,5,0.20812,105,4,1,4,11,block_2_1,block_64_1,cyclic_64_1,unroll_8,1,5,0.852079625127,False
workload_1043.cpp,xczu7ev-ffvc1156-2-e,5,0.531,347,5,13,14,28,block_2_1,block_64_1,cyclic_8_1,unroll_32,1,15,0.404560253042,False
workload_774.cpp,xczu7ev-ffvc1156-2-e,5,0.907,125,5,1,4,7,block_2_1,block_8_1,cyclic_128_1,unroll_8,1,4.25,0.144292755166,False
workload_828.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,66,17,1,1,3,block_2_1,block_8_1,cyclic_32_1,pipeline_1,1,5.5,0.939724645673,False
workload_782.cpp,xczu7ev-ffvc1156-2-e,5,0.15596,198,11,31,21,36,block_2_1,block_8_1,cyclic_32_1,unroll_32,1,24.75,0.418635521378,False
workload_1057.cpp,xczu7ev-ffvc1156-2-e,5,0.1624,156,4,1,14,16,block_2_1,cyclic_128_1,block_64_1,unroll_16,2,8.75,0.809678175978,False
workload_1247.cpp,xczu7ev-ffvc1156-2-e,5,0.1486,200,4,31,23,38,block_2_1,cyclic_128_1,cyclic_2_1,unroll_32,1,24,0.435249385862,False
workload_917.cpp,xczu7ev-ffvc1156-2-e,5,0.1486,201,5,31,23,38,block_2_1,cyclic_128_1,cyclic_4_1,unroll_32,1,24.25,0.430048646342,False
workload_1033.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,75,10,1,4,6,block_2_1,cyclic_128_1,cyclic_64_1,pipeline_1,1,5.25,0.947888522202,False
workload_1103.cpp,xczu7ev-ffvc1156-2-e,5,0.16236,134.5,4,2,7,12,block_2_1,cyclic_128_1,cyclic_64_1,unroll_16,2,6.25,0.877689378634,False
workload_1026.cpp,xczu7ev-ffvc1156-2-e,5,0.15004,191,5,30,20,34,block_2_1,cyclic_2_1,block_2_1,unroll_32,1,22.25,0.472517193073,False
workload_877.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,68,16,1,1,3,block_2_1,cyclic_2_1,block_32_1,pipeline_1,1,5.25,0.947888522202,False
workload_835.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,68.5,11,1,2,4,block_2_1,cyclic_2_1,block_64_1,pipeline_1,2,4.5,0.971985719206,False
workload_943.cpp,xczu7ev-ffvc1156-2-e,5,0.15524,234,4,30,35,43,block_2_1,cyclic_2_1,block_64_1,unroll_32,1,28,0.356061623665,False
workload_982.cpp,xczu7ev-ffvc1156-2-e,5,0.15516,190,7,30,20,34,block_2_1,cyclic_2_1,block_8_1,unroll_32,1,22.75,0.460678064015,False
workload_1288.cpp,xczu7ev-ffvc1156-2-e,5,0.15516,204,4,30,22,37,block_2_1,cyclic_2_1,cyclic_128_1,unroll_32,1,23.25,0.449965288687,False
workload_1301.cpp,xczu7ev-ffvc1156-2-e,5,0.4686,66,4,1,1,2,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,1,2,0.616248158407,False
workload_1257.cpp,xczu7ev-ffvc1156-2-e,5,0.15756,122,5,1,4,7,block_2_1,cyclic_2_1,cyclic_4_1,unroll_16,1,4.25,0.928643591539,False
workload_1170.cpp,xczu7ev-ffvc1156-2-e,5,0.15004,189,5,30,20,34,block_2_1,cyclic_2_1,cyclic_4_1,unroll_32,1,22.25,0.472517193073,False
workload_1515.cpp,xczu7ev-ffvc1156-2-e,5,0.16268,131,4,1,5,9,block_2_1,cyclic_2_1,cyclic_64_1,unroll_16,1,4.75,0.911723077955,False
workload_1048.cpp,xczu7ev-ffvc1156-2-e,5,0.91148,74,4,1,2,3,block_2_1,cyclic_2_1,cyclic_64_1,unroll_2,1,2.5,0.142433778668,False
workload_1437.cpp,xczu7ev-ffvc1156-2-e,5,0.16044,391,4,55,38,65,block_2_1,cyclic_2_1,cyclic_64_1,unroll_64,1,40.5,0.178211855058,False
workload_854.cpp,xczu7ev-ffvc1156-2-e,5,0.2958,94,9,1,3,8,block_2_1,cyclic_32_1,block_128_1,unroll_4,1,5.25,0.754178787215,False
workload_1011.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,77,11,1,3,5,block_2_1,cyclic_4_1,block_128_1,pipeline_1,1,5,0.956026483123,False
workload_1050.cpp,xczu7ev-ffvc1156-2-e,5,0.16236,126,10,1,4,8,block_2_1,cyclic_4_1,block_16_1,unroll_16,1,5.75,0.890094393972,False
workload_1346.cpp,xczu7ev-ffvc1156-2-e,5,0.15724,122,5,1,4,7,block_2_1,cyclic_4_1,block_2_1,unroll_16,3,4.25,0.929109959126,False
workload_1071.cpp,xczu7ev-ffvc1156-2-e,5,0.15724,122,6,1,4,8,block_2_1,cyclic_4_1,block_4_1,unroll_16,1,4.75,0.919234031191,False
workload_1131.cpp,xczu7ev-ffvc1156-2-e,5,0.1624,144,4,1,12,13,block_2_1,cyclic_4_1,block_64_1,unroll_16,1,7.5,0.844435873328,False
workload_1311.cpp,xczu7ev-ffvc1156-2-e,5,0.14892,189,5,31,21,34,block_2_1,cyclic_4_1,cyclic_2_1,unroll_32,1,22.75,0.461797395389,False
workload_1450.cpp,xczu7ev-ffvc1156-2-e,5,0.16236,124,10,1,4,8,block_2_1,cyclic_4_1,cyclic_32_1,unroll_16,1,5.75,0.890094393972,False
workload_1078.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,67,11,1,2,4,block_2_1,cyclic_4_1,cyclic_64_1,pipeline_1,1,4.5,0.971985719206,False
workload_1151.cpp,xczu7ev-ffvc1156-2-e,5,0.16236,128,4,1,5,9,block_2_1,cyclic_4_1,cyclic_64_1,unroll_16,3,4.75,0.912189756147,False
workload_1447.cpp,xczu7ev-ffvc1156-2-e,5,0.15404,196,4,31,21,36,block_2_1,cyclic_4_1,cyclic_64_1,unroll_32,1,23,0.455511680512,False
workload_1209.cpp,xczu7ev-ffvc1156-2-e,5,0.20684,93,4,1,3,6,block_2_1,cyclic_4_1,cyclic_64_1,unroll_8,1,3.5,0.875170146025,False
workload_1147.cpp,xczu7ev-ffvc1156-2-e,5,0.1624,151,4,1,13,14,block_2_1,cyclic_64_1,block_64_1,unroll_16,1,8,0.830636977132,False
workload_1133.cpp,xczu7ev-ffvc1156-2-e,5,0.1624,173,5,1,20,20,block_2_1,cyclic_8_1,block_128_1,unroll_16,1,11.5,0.735261321194,False
workload_1004.cpp,xczu7ev-ffvc1156-2-e,5,0.16236,127,10,1,4,8,block_2_1,cyclic_8_1,block_16_1,unroll_16,1,5.75,0.890094393972,False
workload_1113.cpp,xczu7ev-ffvc1156-2-e,5,0.113455,64,12,1,1,3,block_2_1,cyclic_8_1,block_2_1,pipeline_1,1,4.25,0.982868438248,False
workload_925.cpp,xczu7ev-ffvc1156-2-e,5,0.16236,131,15,1,4,9,block_2_1,cyclic_8_1,block_32_1,unroll_16,1,7.25,0.851288094423,False
workload_887.cpp,xczu7ev-ffvc1156-2-e,5,0.20684,93,15,1,2,6,block_2_1,cyclic_8_1,block_32_1,unroll_8,1,6,0.83497703017,False
workload_1041.cpp,xczu7ev-ffvc1156-2-e,5,0.15724,122.5,6,1,4,8,block_2_1,cyclic_8_1,block_4_1,unroll_16,2,4.75,0.919234031191,False
workload_898.cpp,xczu7ev-ffvc1156-2-e,5,0.82572,82,8,1,1,4,block_2_1,cyclic_8_1,cyclic_16_1,unroll_4,1,3.5,0.193027264808,False
workload_1464.cpp,xczu7ev-ffvc1156-2-e,5,0.15724,121,6,1,4,7,block_2_1,cyclic_8_1,cyclic_4_1,unroll_16,1,4.5,0.924366899163,False
workload_1100.cpp,xczu7ev-ffvc1156-2-e,5,0.151,188,6,30,20,34,block_2_1,cyclic_8_1,cyclic_4_1,unroll_32,1,22.5,0.466874580118,False
workload_897.cpp,xczu7ev-ffvc1156-2-e,5,0.118575,70,12,1,2,4,block_2_1,cyclic_8_1,cyclic_64_1,pipeline_1,1,4.75,0.964092104063,False
workload_1534.cpp,xczu7ev-ffvc1156-2-e,5,0.16236,129,5,1,5,9,block_2_1,cyclic_8_1,cyclic_64_1,unroll_16,1,5,0.907098838763,False
workload_840.cpp,xczu7ev-ffvc1156-2-e,5,0.31884,84,14,1,1,6,block_32_1,block_4_1,block_4_1,unroll_4,1,5.5,0.717302675056,False
workload_773.cpp,xczu7ev-ffvc1156-2-e,5,0.23628,122,13,3,3,13,block_32_1,block_4_1,block_64_1,unroll_8,1,8,0.757089714177,False
workload_811.cpp,xczu7ev-ffvc1156-2-e,5,0.93964,87,12,1,3,8,block_32_1,cyclic_128_1,cyclic_64_1,unroll_2,1,6,0.129126918457,False
workload_790.cpp,xczu7ev-ffvc1156-2-e,5,0.16593,323,13,39,49,49,block_32_1,cyclic_4_1,block_2_1,unroll_32,1,37.5,0.211090538043,False
workload_784.cpp,xczu7ev-ffvc1156-2-e,5,0.139055,69,43,2,1,4,block_32_1,cyclic_4_1,cyclic_2_1,pipeline_1,1,12.5,0.719620904032,False
workload_797.cpp,xczu7ev-ffvc1156-2-e,5,0.83905,589,12,10,36,29,block_32_1,cyclic_64_1,block_4_1,unroll_32,1,21.75,0.139318841206,False
workload_827.cpp,xczu7ev-ffvc1156-2-e,5,0.139055,69,44,2,1,4,block_32_1,cyclic_8_1,cyclic_2_1,pipeline_1,1,12.75,0.712618490037,False
workload_865.cpp,xczu7ev-ffvc1156-2-e,5,0.93964,73,14,1,1,4,block_32_1,cyclic_8_1,cyclic_8_1,unroll_2,1,5,0.129584268439,False
workload_791.cpp,xczu7ev-ffvc1156-2-e,5,0.29836,78,19,1,1,4,block_4_1,block_16_1,block_32_1,unroll_4,1,6.25,0.735229284768,False
workload_1016.cpp,xczu7ev-ffvc1156-2-e,5,0.82992,231,4,5,12,13,block_4_1,block_2_1,block_64_1,unroll_16,1,8.5,0.184417367455,False
workload_1031.cpp,xczu7ev-ffvc1156-2-e,5,0.827,69,5,1,1,2,block_4_1,block_2_1,cyclic_2_1,unroll_2,1,2.25,0.192297354696,False
workload_814.cpp,xczu7ev-ffvc1156-2-e,5,0.29836,79,25,1,1,5,block_4_1,block_32_1,block_32_1,unroll_4,1,8,0.704939102074,False
