Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_19.cpp,xczu7ev-ffvc1156-2-e,10,1.05888,503,9,31,5,41,block_16_1,cyclic_8_1,cyclic_8_1,complete_1,block_2_1,block_8_1,unroll_8,unroll_4,1,21.5,0.103555115717,False
workload_77.cpp,xczu7ev-ffvc1156-2-e,10,1.04864,491,9,31,7,41,block_16_1,cyclic_8_1,cyclic_8_1,complete_1,block_8_1,cyclic_4_1,unroll_8,unroll_4,1,22,0.104410707042,False
workload_157.cpp,xczu7ev-ffvc1156-2-e,10,0.29657,2254,4,1,34,75,block_2_1,block_128_1,cyclic_128_1,block_4_1,cyclic_2_1,block_8_1,unroll_64,pipeline_1,1,28.5,0.455997496575,False
workload_143.cpp,xczu7ev-ffvc1156-2-e,10,0.28444,1469,4,1,32,31,block_2_1,block_128_1,cyclic_2_1,complete_1,complete_1,block_2_1,unroll_64,pipeline_1,1,17,0.731199126964,False
workload_569.cpp,xczu7ev-ffvc1156-2-e,10,0.21934,498,36,7,17,31,block_2_1,block_128_1,cyclic_4_1,complete_1,block_4_1,block_8_1,pipeline_1,pipeline_1,1,22.75,0.61161963929,False
workload_2.cpp,xczu7ev-ffvc1156-2-e,10,0.29656,1857,4,1,33,54,block_2_1,block_128_1,cyclic_64_1,complete_1,cyclic_2_1,block_8_1,unroll_64,pipeline_1,1,23,0.581194650611,False
workload_235.cpp,xczu7ev-ffvc1156-2-e,10,0.76383,2111,9,1,5,19,block_2_1,block_16_1,block_64_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_64,unroll_2,1,8.5,0.293543526509,False
workload_434.cpp,xczu7ev-ffvc1156-2-e,10,0.22138,156,23,3,13,20,block_2_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_8_1,pipeline_1,pipeline_1,1,14.75,0.840332933399,False
workload_333.cpp,xczu7ev-ffvc1156-2-e,10,0.22138,156,23,3,13,20,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,1,14.75,0.840332933399,False
workload_794.cpp,xczu7ev-ffvc1156-2-e,10,0.22138,156,23,3,13,20,block_2_1,block_2_1,cyclic_2_1,cyclic_8_1,complete_1,block_8_1,pipeline_1,pipeline_1,1,14.75,0.840332933399,False
workload_929.cpp,xczu7ev-ffvc1156-2-e,10,0.28632,1252,5,1,28,31,block_2_1,block_2_1,cyclic_4_1,cyclic_2_1,complete_1,block_8_1,unroll_64,pipeline_1,1,16.25,0.743918406034,False
workload_181.cpp,xczu7ev-ffvc1156-2-e,10,0.22138,171,32,3,13,24,block_2_1,block_32_1,cyclic_2_1,complete_1,complete_1,block_2_1,pipeline_1,pipeline_1,1,18,0.746233957154,False
workload_138.cpp,xczu7ev-ffvc1156-2-e,10,0.23171,269,23,3,29,34,block_2_1,block_4_1,block_128_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_16,1,22.25,0.624255383277,False
workload_30.cpp,xczu7ev-ffvc1156-2-e,10,0.28456,528,5,72,44,71,block_2_1,block_4_1,cyclic_128_1,block_4_1,cyclic_4_1,block_2_1,unroll_4,unroll_16,1,48,0.157647469834,False
workload_885.cpp,xczu7ev-ffvc1156-2-e,10,0.22138,157,23,3,13,21,block_2_1,block_4_1,cyclic_2_1,cyclic_2_1,block_2_1,block_8_1,pipeline_1,pipeline_1,1,15,0.83569031516,False
workload_15.cpp,xczu7ev-ffvc1156-2-e,10,0.2964,352,6,1,29,48,block_2_1,block_8_1,cyclic_4_1,block_8_1,complete_1,cyclic_4_1,unroll_8,pipeline_1,1,21,0.628952372435,False
workload_1.cpp,xczu7ev-ffvc1156-2-e,10,0.29595,1553,5,1,29,46,block_2_1,block_8_1,cyclic_64_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll_64,pipeline_1,1,20.25,0.647061305639,False
workload_169.cpp,xczu7ev-ffvc1156-2-e,10,0.22974,269,35,6,32,37,block_2_1,cyclic_128_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_4,1,27.5,0.492307425512,False
workload_866.cpp,xczu7ev-ffvc1156-2-e,10,0.30456,174,4,15,15,25,block_2_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_4_1,block_8_1,unroll_2,unroll_16,1,14.75,0.745365947088,False
workload_438.cpp,xczu7ev-ffvc1156-2-e,10,0.21941,127,38,6,14,22,block_2_1,cyclic_16_1,cyclic_2_1,complete_1,block_4_1,block_8_1,pipeline_1,pipeline_1,1,20,0.687700708389,False
workload_234.cpp,xczu7ev-ffvc1156-2-e,10,0.76383,2089,4,1,7,23,block_2_1,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_64,unroll_2,1,8.75,0.292761331452,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10,0.21943,127,40,6,14,22,block_2_1,cyclic_2_1,block_4_1,cyclic_8_1,complete_1,cyclic_4_1,pipeline_1,unroll_2,1,20.5,0.673475940221,False
workload_258.cpp,xczu7ev-ffvc1156-2-e,10,0.6156,134,4,0,7,15,block_2_1,cyclic_2_1,block_64_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,1,6.5,0.467035165083,False
workload_48.cpp,xczu7ev-ffvc1156-2-e,10,0.76383,1989,4,1,5,18,block_2_1,cyclic_2_1,block_64_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_64,unroll_2,1,7,0.297476862191,False
workload_177.cpp,xczu7ev-ffvc1156-2-e,10,0.22967,142,36,6,16,25,block_2_1,cyclic_2_1,cyclic_128_1,block_2_1,complete_1,block_8_1,pipeline_1,pipeline_1,1,20.75,0.665692349894,False
workload_107.cpp,xczu7ev-ffvc1156-2-e,10,0.30672,387,4,1,30,56,block_2_1,cyclic_2_1,cyclic_128_1,block_4_1,block_4_1,block_2_1,unroll_8,pipeline_1,1,22.75,0.580892276,False
workload_124.cpp,xczu7ev-ffvc1156-2-e,10,0.22967,145,36,6,16,25,block_2_1,cyclic_2_1,cyclic_128_1,block_4_1,complete_1,block_8_1,pipeline_1,pipeline_1,1,20.75,0.665692349894,False
workload_123.cpp,xczu7ev-ffvc1156-2-e,10,0.22967,131,38,6,14,22,block_2_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,complete_1,complete_1,pipeline_1,unroll_8,1,20,0.686849274644,False
workload_167.cpp,xczu7ev-ffvc1156-2-e,10,0.22967,130,38,6,14,22,block_2_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,complete_1,complete_1,pipeline_1,unroll_8,1,20,0.686849274644,False
workload_401.cpp,xczu7ev-ffvc1156-2-e,10,0.21943,130,36,6,14,21,block_2_1,cyclic_2_1,cyclic_2_1,complete_1,block_2_1,block_8_1,pipeline_1,unroll_2,1,19.25,0.709362847629,False
workload_589.cpp,xczu7ev-ffvc1156-2-e,10,0.21943,125.5,36,6,14,21,block_2_1,cyclic_2_1,cyclic_2_1,complete_1,block_4_1,block_8_1,pipeline_1,pipeline_1,2,19.25,0.709362847629,False
workload_490.cpp,xczu7ev-ffvc1156-2-e,10,0.42872,133,4,1,8,14,block_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,block_2_1,unroll_2,unroll_4,1,6.75,0.722255646273,False
workload_727.cpp,xczu7ev-ffvc1156-2-e,10,0.42872,133,4,1,8,14,block_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,block_4_1,unroll_2,unroll_4,1,6.75,0.722255646273,False
workload_617.cpp,xczu7ev-ffvc1156-2-e,10,0.21943,126,36,6,14,21,block_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,block_8_1,pipeline_1,pipeline_1,1,19.25,0.709362847629,False
workload_728.cpp,xczu7ev-ffvc1156-2-e,10,0.21943,127,36,6,14,21,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_2_1,block_8_1,pipeline_1,pipeline_1,1,19.25,0.709362847629,False
workload_748.cpp,xczu7ev-ffvc1156-2-e,10,0.21943,126,36,6,14,21,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,block_4_1,pipeline_1,pipeline_1,3,19.25,0.709362847629,False
workload_202.cpp,xczu7ev-ffvc1156-2-e,10,0.21943,128,36,6,14,21,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,block_8_1,pipeline_1,pipeline_1,1,19.25,0.709362847629,False
workload_624.cpp,xczu7ev-ffvc1156-2-e,10,0.21943,128,36,6,14,21,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,pipeline_1,pipeline_1,1,19.25,0.709362847629,False
workload_470.cpp,xczu7ev-ffvc1156-2-e,10,0.29784,192,4,1,15,24,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,unroll_4,pipeline_1,1,11,0.803054316004,False
workload_676.cpp,xczu7ev-ffvc1156-2-e,10,0.21943,126,36,6,14,21,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,pipeline_1,pipeline_1,1,19.25,0.709362847629,False
workload_300.cpp,xczu7ev-ffvc1156-2-e,10,0.21943,125,36,6,14,21,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,1,19.25,0.709362847629,False
workload_420.cpp,xczu7ev-ffvc1156-2-e,10,0.22069,114,27,4,14,21,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,block_8_1,pipeline_1,pipeline_1,1,16.5,0.791988432026,False
workload_714.cpp,xczu7ev-ffvc1156-2-e,10,0.22069,117,27,4,14,21,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_2_1,block_8_1,pipeline_1,unroll_16,1,16.5,0.791988432026,False
workload_456.cpp,xczu7ev-ffvc1156-2-e,10,0.22967,132,36,6,15,23,block_2_1,cyclic_2_1,cyclic_64_1,cyclic_4_1,complete_1,block_8_1,pipeline_1,pipeline_1,1,20,0.686849274644,False
workload_529.cpp,xczu7ev-ffvc1156-2-e,10,0.21941,128,41,6,14,22,block_2_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,1,20.75,0.666429159828,False
workload_63.cpp,xczu7ev-ffvc1156-2-e,10,0.29656,1827,9,1,29,58,block_2_1,cyclic_32_1,cyclic_64_1,complete_1,cyclic_2_1,block_2_1,unroll_64,pipeline_1,1,24.25,0.551702302248,False
workload_29.cpp,xczu7ev-ffvc1156-2-e,10,0.30084,746,4,1,43,92,block_2_1,cyclic_4_1,block_128_1,cyclic_8_1,block_4_1,block_4_1,unroll_16,pipeline_1,1,35,0.328051995896,False
workload_117.cpp,xczu7ev-ffvc1156-2-e,10,0.3008,743,4,1,48,91,block_2_1,cyclic_4_1,block_128_1,cyclic_8_1,complete_1,block_4_1,unroll_16,pipeline_1,1,36,0.310914500381,False
workload_71.cpp,xczu7ev-ffvc1156-2-e,10,0.22975,240,36,6,30,35,block_2_1,cyclic_4_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_4,1,26.75,0.510026359386,False
workload_82.cpp,xczu7ev-ffvc1156-2-e,10,0.22975,244,36,6,30,35,block_2_1,cyclic_4_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_8,1,26.75,0.510026359386,False
workload_114.cpp,xczu7ev-ffvc1156-2-e,10,0.2906,607,5,1,41,77,block_2_1,cyclic_4_1,block_4_1,cyclic_8_1,block_4_1,block_4_1,unroll_16,pipeline_1,1,31,0.405674951533,False
workload_115.cpp,xczu7ev-ffvc1156-2-e,10,0.2857,1268,5,1,28,30,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,block_2_1,unroll_64,pipeline_1,1,16,0.749168944216,False
workload_58.cpp,xczu7ev-ffvc1156-2-e,10,0.29056,587,5,1,46,75,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,block_4_1,unroll_16,pipeline_1,1,31.75,0.39073758538,False
workload_393.cpp,xczu7ev-ffvc1156-2-e,10,0.29056,626,4,1,42,80,block_2_1,cyclic_64_1,block_2_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,1,31.75,0.39073758538,False
workload_135.cpp,xczu7ev-ffvc1156-2-e,10,0.30444,1521,4,1,18,80,block_2_1,cyclic_64_1,block_64_1,cyclic_4_1,block_2_1,complete_1,unroll_32,pipeline_1,1,25.75,0.513425630545,False
workload_93.cpp,xczu7ev-ffvc1156-2-e,10,0.30444,1504,4,1,18,80,block_2_1,cyclic_64_1,block_64_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,1,25.75,0.513425630545,False
workload_369.cpp,xczu7ev-ffvc1156-2-e,10,0.21941,127,37,6,14,22,block_2_1,cyclic_8_1,cyclic_2_1,block_2_1,block_4_1,block_8_1,pipeline_1,pipeline_1,1,19.75,0.69487813476,False
workload_810.cpp,xczu7ev-ffvc1156-2-e,10,0.93672,211,5,0,13,22,block_2_1,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,block_4_1,unroll_4,unroll_4,1,10,0.161797811469,False
workload_254.cpp,xczu7ev-ffvc1156-2-e,10,0.21941,125,37,6,14,22,block_2_1,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,block_8_1,pipeline_1,pipeline_1,3,19.75,0.69487813476,False
workload_292.cpp,xczu7ev-ffvc1156-2-e,10,0.21941,126,37,6,14,22,block_2_1,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,block_8_1,pipeline_1,unroll_2,1,19.75,0.69487813476,False
workload_347.cpp,xczu7ev-ffvc1156-2-e,10,0.21941,126,37,6,14,22,block_2_1,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,block_8_1,pipeline_1,unroll_8,1,19.75,0.69487813476,False
workload_498.cpp,xczu7ev-ffvc1156-2-e,10,0.30072,126,5,1,7,14,block_2_1,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,block_8_1,unroll_2,pipeline_1,1,6.75,0.878487341975,False
workload_417.cpp,xczu7ev-ffvc1156-2-e,10,0.21941,129,37,6,14,22,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_2_1,block_8_1,pipeline_1,unroll_8,1,19.75,0.69487813476,False
workload_637.cpp,xczu7ev-ffvc1156-2-e,10,0.21941,126,37,6,14,22,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,pipeline_1,pipeline_1,1,19.75,0.69487813476,False
workload_601.cpp,xczu7ev-ffvc1156-2-e,10,0.21941,125,37,6,14,22,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_4_1,block_8_1,pipeline_1,unroll_2,1,19.75,0.69487813476,False
workload_928.cpp,xczu7ev-ffvc1156-2-e,10,0.21941,129,37,6,14,22,block_2_1,cyclic_8_1,cyclic_4_1,complete_1,block_4_1,block_8_1,pipeline_1,unroll_8,1,19.75,0.69487813476,False
workload_683.cpp,xczu7ev-ffvc1156-2-e,10,0.21941,128,37,6,14,22,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_4_1,block_8_1,pipeline_1,unroll_16,1,19.75,0.69487813476,False
workload_509.cpp,xczu7ev-ffvc1156-2-e,10,0.8356,462,22,19,4,46,block_32_1,block_32_1,cyclic_64_1,cyclic_8_1,block_2_1,block_4_1,unroll_4,unroll_2,1,22.75,0.171480561641,False
workload_37.cpp,xczu7ev-ffvc1156-2-e,10,0.2297,566,40,12,29,43,block_4_1,block_128_1,block_128_1,complete_1,complete_1,cyclic_4_1,pipeline_1,unroll_4,1,31,0.414773365285,False
workload_53.cpp,xczu7ev-ffvc1156-2-e,10,0.715,2710,4,62,17,90,block_4_1,block_128_1,block_128_1,cyclic_8_1,complete_1,block_8_1,unroll_16,unroll_4,1,43.25,0.115372023582,False
workload_156.cpp,xczu7ev-ffvc1156-2-e,10,0.28217,1452,4,1,37,45,block_4_1,block_128_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_8_1,unroll_64,pipeline_1,1,21.75,0.619724595723,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,10,0.21934,650,40,12,17,31,block_4_1,block_128_1,cyclic_2_1,cyclic_2_1,complete_1,block_8_1,pipeline_1,pipeline_1,1,25,0.553288902696,False
workload_94.cpp,xczu7ev-ffvc1156-2-e,10,0.28216,1415,4,1,37,40,block_4_1,block_128_1,cyclic_2_1,cyclic_2_1,complete_1,block_8_1,unroll_64,pipeline_1,1,20.5,0.650843494892,False
workload_86.cpp,xczu7ev-ffvc1156-2-e,10,0.23162,364,35,8,13,23,block_4_1,block_16_1,block_32_1,complete_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,1,19.75,0.693646787475,False
workload_45.cpp,xczu7ev-ffvc1156-2-e,10,0.23162,367,35,8,13,23,block_4_1,block_16_1,block_32_1,complete_1,block_2_1,cyclic_4_1,pipeline_1,unroll_16,1,19.75,0.693646787475,False
workload_126.cpp,xczu7ev-ffvc1156-2-e,10,0.23162,339,30,8,14,22,block_4_1,block_16_1,cyclic_64_1,block_2_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,1,18.5,0.729752707147,False
workload_145.cpp,xczu7ev-ffvc1156-2-e,10,0.3084,239,4,20,18,29,block_4_1,block_2_1,cyclic_128_1,cyclic_8_1,complete_1,block_8_1,unroll_4,pipeline_1,1,17.75,0.690476353825,False
workload_81.cpp,xczu7ev-ffvc1156-2-e,10,0.3084,238,4,20,18,28,block_4_1,block_2_1,cyclic_128_1,cyclic_8_1,complete_1,cyclic_2_1,unroll_4,pipeline_1,1,17.5,0.695366291914,False
workload_66.cpp,xczu7ev-ffvc1156-2-e,10,0.23162,315,37,8,13,23,block_4_1,block_32_1,block_16_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_8,1,20.25,0.679453797444,False
workload_57.cpp,xczu7ev-ffvc1156-2-e,10,0.23162,310,37,8,13,23,block_4_1,block_32_1,block_16_1,cyclic_8_1,block_8_1,cyclic_4_1,pipeline_1,unroll_4,1,20.25,0.679453797444,False
workload_7.cpp,xczu7ev-ffvc1156-2-e,10,0.23162,317,37,8,13,23,block_4_1,block_32_1,block_16_1,cyclic_8_1,block_8_1,cyclic_4_1,pipeline_1,unroll_8,1,20.25,0.679453797444,False
workload_34.cpp,xczu7ev-ffvc1156-2-e,10,0.68847,3108,5,3,4,28,block_4_1,block_64_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,unroll_64,unroll_4,1,10,0.363493385913,False
workload_54.cpp,xczu7ev-ffvc1156-2-e,10,0.2968,413,6,38,27,46,block_4_1,block_8_1,cyclic_4_1,block_8_1,block_2_1,cyclic_4_1,unroll_8,pipeline_1,1,29.25,0.439979153361,False
workload_85.cpp,xczu7ev-ffvc1156-2-e,10,0.30704,458,5,38,29,50,block_4_1,block_8_1,cyclic_64_1,block_8_1,block_2_1,cyclic_4_1,unroll_8,pipeline_1,1,30.5,0.411023878779,False
workload_153.cpp,xczu7ev-ffvc1156-2-e,10,0.30696,462,5,38,29,49,block_4_1,block_8_1,cyclic_64_1,complete_1,block_2_1,block_2_1,unroll_8,pipeline_1,1,30.25,0.41608328101,False
workload_125.cpp,xczu7ev-ffvc1156-2-e,10,0.30704,417,7,38,27,46,block_4_1,block_8_1,cyclic_8_1,block_4_1,block_2_1,cyclic_4_1,unroll_8,pipeline_1,1,29.5,0.431365597297,False
workload_22.cpp,xczu7ev-ffvc1156-2-e,10,0.76383,1940,4,1,5,23,block_4_1,cyclic_2_1,block_64_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_64,unroll_2,1,8.25,0.294290247475,False
workload_184.cpp,xczu7ev-ffvc1156-2-e,10,0.3084,202,7,20,15,23,block_4_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,complete_1,complete_1,unroll_4,pipeline_1,1,16.25,0.717899799998,False
workload_110.cpp,xczu7ev-ffvc1156-2-e,10,0.30704,418,6,38,27,46,block_4_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_8_1,block_4_1,unroll_8,pipeline_1,1,29.25,0.43653655137,False
workload_62.cpp,xczu7ev-ffvc1156-2-e,10,0.33971,1257,27,1,41,45,block_64_1,block_16_1,block_16_1,cyclic_8_1,cyclic_2_1,block_8_1,unroll_64,pipeline_1,1,28.5,0.438078823748,False
workload_0.cpp,xczu7ev-ffvc1156-2-e,10,0.35704,1065,30,20,6,61,block_64_1,block_32_1,block_16_1,cyclic_8_1,complete_1,block_2_1,unroll_4,pipeline_1,1,29.25,0.414865977524,False
workload_75.cpp,xczu7ev-ffvc1156-2-e,10,0.35704,1100,27,20,6,67,block_64_1,block_32_1,block_64_1,complete_1,block_8_1,block_2_1,unroll_4,pipeline_1,1,30,0.400721098451,False
workload_3.cpp,xczu7ev-ffvc1156-2-e,10,0.35688,413,10,38,7,41,block_8_1,block_8_1,block_32_1,complete_1,cyclic_8_1,cyclic_4_1,unroll_8,pipeline_1,1,24,0.518355446803,False
workload_101.cpp,xczu7ev-ffvc1156-2-e,10,0.74796,2052,22,2,8,68,cyclic_128_1,block_128_1,block_128_1,cyclic_2_1,complete_1,block_8_1,unroll_16,unroll_4,1,25,0.202577634098,False
workload_12.cpp,xczu7ev-ffvc1156-2-e,10,0.33512,166,24,1,6,22,cyclic_128_1,block_2_1,cyclic_128_1,cyclic_2_1,complete_1,cyclic_2_1,unroll_4,pipeline_1,1,13.25,0.719585908832,False
workload_55.cpp,xczu7ev-ffvc1156-2-e,10,0.33815,1323,30,1,15,43,cyclic_128_1,block_32_1,cyclic_16_1,block_4_1,block_8_1,complete_1,unroll_64,pipeline_1,1,22.25,0.568949085166,False
workload_79.cpp,xczu7ev-ffvc1156-2-e,10,0.57227,3265,23,3,12,42,cyclic_128_1,block_4_1,block_64_1,block_2_1,block_8_1,complete_1,unroll_64,unroll_4,1,20,0.372138536202,False
workload_16.cpp,xczu7ev-ffvc1156-2-e,10,0.56579,3373,26,3,12,53,cyclic_128_1,block_4_1,cyclic_16_1,block_2_1,block_8_1,complete_1,unroll_64,unroll_4,1,23.5,0.338388117002,False
workload_20.cpp,xczu7ev-ffvc1156-2-e,10,0.28273,703,25,3,7,13,cyclic_128_1,block_8_1,cyclic_128_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_2,1,12,0.811766347937,False
workload_105.cpp,xczu7ev-ffvc1156-2-e,10,0.28273,712,25,3,7,13,cyclic_128_1,block_8_1,cyclic_128_1,cyclic_4_1,block_8_1,cyclic_2_1,pipeline_1,unroll_2,1,12,0.811766347937,False
workload_74.cpp,xczu7ev-ffvc1156-2-e,10,0.28273,712,25,3,7,13,cyclic_128_1,block_8_1,cyclic_128_1,cyclic_4_1,block_8_1,cyclic_4_1,pipeline_1,unroll_2,1,12,0.811766347937,False
workload_104.cpp,xczu7ev-ffvc1156-2-e,10,1.13471,2446,28,1,7,38,cyclic_128_1,block_8_1,cyclic_32_1,cyclic_4_1,block_2_1,complete_1,unroll_64,unroll_2,1,18.5,0.1,False
workload_100.cpp,xczu7ev-ffvc1156-2-e,10,0.97896,185,24,0,4,24,cyclic_128_1,cyclic_8_1,cyclic_128_1,complete_1,block_2_1,cyclic_8_1,unroll_4,unroll_4,1,13,0.136815050743,False
workload_42.cpp,xczu7ev-ffvc1156-2-e,10,0.9668,183,37,0,6,25,cyclic_128_1,cyclic_8_1,cyclic_128_1,complete_1,block_8_1,cyclic_8_1,unroll_4,unroll_4,1,17,0.133731517507,False
workload_216.cpp,xczu7ev-ffvc1156-2-e,10,0.33432,115,7,1,5,12,cyclic_16_1,block_128_1,cyclic_64_1,complete_1,block_4_1,block_8_1,unroll_2,pipeline_1,1,6.25,0.823479801552,False
workload_88.cpp,xczu7ev-ffvc1156-2-e,10,1.0512,785,8,1,5,23,cyclic_16_1,block_128_1,cyclic_8_1,cyclic_4_1,block_8_1,cyclic_8_1,unroll_16,unroll_2,1,9.25,0.115999886242,False
workload_137.cpp,xczu7ev-ffvc1156-2-e,10,0.55224,125,9,0,3,13,cyclic_16_1,block_16_1,block_128_1,complete_1,block_2_1,cyclic_4_1,unroll_2,unroll_4,1,6.25,0.554384653982,False
workload_176.cpp,xczu7ev-ffvc1156-2-e,10,0.28282,165,9,3,13,14,cyclic_16_1,block_16_1,block_64_1,block_8_1,block_4_1,cyclic_4_1,pipeline_1,unroll_4,1,9.75,0.838510413609,False
workload_14.cpp,xczu7ev-ffvc1156-2-e,10,0.55224,108,8,0,2,9,cyclic_16_1,block_16_1,block_64_1,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,unroll_4,1,4.75,0.56075304422,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10,0.4204,128,9,3,3,12,cyclic_16_1,block_16_1,block_64_1,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,unroll_8,1,6.75,0.731829883257,False
workload_83.cpp,xczu7ev-ffvc1156-2-e,10,0.55224,107,9,0,2,9,cyclic_16_1,block_16_1,block_64_1,cyclic_8_1,block_2_1,cyclic_4_1,unroll_2,unroll_4,1,5,0.559974928083,False
workload_106.cpp,xczu7ev-ffvc1156-2-e,10,0.33884,584,7,1,11,40,cyclic_16_1,block_2_1,block_64_1,cyclic_2_1,block_2_1,cyclic_2_1,unroll_32,pipeline_1,1,14.75,0.69969388147,False
workload_140.cpp,xczu7ev-ffvc1156-2-e,10,0.28282,160,5,3,13,12,cyclic_16_1,block_2_1,block_64_1,cyclic_2_1,complete_1,cyclic_2_1,pipeline_1,pipeline_1,1,8.25,0.87013768012,False
workload_781.cpp,xczu7ev-ffvc1156-2-e,10,1.00536,148,8,1,1,5,cyclic_16_1,block_2_1,cyclic_4_1,cyclic_8_1,block_4_1,block_8_1,unroll_2,unroll_16,1,3.75,0.133674802161,False
workload_168.cpp,xczu7ev-ffvc1156-2-e,10,1.09752,178,7,1,3,7,cyclic_16_1,block_4_1,cyclic_128_1,cyclic_4_1,block_4_1,block_8_1,unroll_2,unroll_16,1,4.5,0.106751048318,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,10,0.28273,213,5,3,6,9,cyclic_16_1,block_4_1,cyclic_128_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,unroll_16,1,5.75,0.923068643637,False
workload_103.cpp,xczu7ev-ffvc1156-2-e,10,1.09752,176,7,1,3,7,cyclic_16_1,block_4_1,cyclic_128_1,cyclic_8_1,block_4_1,block_8_1,unroll_2,unroll_16,1,4.5,0.106751048318,False
workload_61.cpp,xczu7ev-ffvc1156-2-e,10,0.33528,101,7,1,4,9,cyclic_16_1,block_4_1,cyclic_128_1,cyclic_8_1,cyclic_2_1,block_8_1,unroll_2,pipeline_1,1,5.25,0.824593713392,False
workload_84.cpp,xczu7ev-ffvc1156-2-e,10,0.30184,343,10,51,24,41,cyclic_16_1,block_4_1,cyclic_8_1,block_4_1,cyclic_4_1,block_2_1,unroll_4,unroll_16,1,31.5,0.392734946083,False
workload_119.cpp,xczu7ev-ffvc1156-2-e,10,0.28282,159,7,3,13,13,cyclic_16_1,block_8_1,block_64_1,cyclic_8_1,block_2_1,cyclic_2_1,pipeline_1,unroll_8,1,9,0.850188708,False
