Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_901.cpp,xczu7ev-ffvc1156-2-e,5,144.620295,354,41,60,24,37,block_32_1,block_4_1,block_2_1,unroll_4,unroll_2,unroll_8,1,40.5,0.260365518971,False
workload_862.cpp,xczu7ev-ffvc1156-2-e,5,188.887915,374,42,56,20,36,block_32_1,cyclic_16_1,block_4_1,unroll_2,unroll_2,unroll_16,1,38.5,0.250741652694,False
workload_758.cpp,xczu7ev-ffvc1156-2-e,5,189.47543,122,32,2,9,27,block_4_1,block_64_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1,17.5,0.701263743609,False
workload_759.cpp,xczu7ev-ffvc1156-2-e,5,361.30679,148,32,1,36,71,block_4_1,block_64_1,cyclic_4_1,unroll_2,unroll_8,pipeline_1,1,35,0.16974913259,False
workload_679.cpp,xczu7ev-ffvc1156-2-e,5,342.20551,351,32,4,18,55,block_4_1,block_64_1,cyclic_4_1,unroll_2,unroll_8,unroll_4,1,27.25,0.267577639842,False
workload_825.cpp,xczu7ev-ffvc1156-2-e,5,189.475385,151,42,0,8,36,block_4_1,cyclic_128_1,complete_1,unroll_2,unroll_2,unroll_8,1,21.5,0.619741190754,False
workload_1221.cpp,xczu7ev-ffvc1156-2-e,5,215.295625,140,25,0,15,30,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_4,unroll_8,1,17.5,0.642297088884,False
workload_713.cpp,xczu7ev-ffvc1156-2-e,5,191.13943,71,32,0,4,16,block_4_1,cyclic_64_1,block_2_1,unroll_2,unroll_2,unroll_4,1,13,0.771032012411,False
workload_654.cpp,xczu7ev-ffvc1156-2-e,5,189.47543,124,32,0,8,26,block_4_1,cyclic_64_1,block_2_1,unroll_2,unroll_2,unroll_8,1,16.5,0.712936326161,False
workload_770.cpp,xczu7ev-ffvc1156-2-e,5,189.475385,128,32,0,8,26,block_4_1,cyclic_64_1,complete_1,unroll_2,unroll_2,unroll_8,1,16.5,0.712936423549,False
workload_716.cpp,xczu7ev-ffvc1156-2-e,5,180.874875,55,47,1,10,19,block_64_1,block_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,19.25,0.688927582037,False
workload_767.cpp,xczu7ev-ffvc1156-2-e,5,180.874855,72,47,2,19,35,block_64_1,block_4_1,block_2_1,unroll_4,unroll_2,pipeline_1,1,25.75,0.514428264972,False
workload_828.cpp,xczu7ev-ffvc1156-2-e,5,144.620295,983,47,60,24,45,block_64_1,block_4_1,block_2_1,unroll_4,unroll_2,unroll_8,1,44,0.213547930005,False
workload_591.cpp,xczu7ev-ffvc1156-2-e,5,180.874875,55,47,1,10,19,block_64_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,19.25,0.688927582037,False
workload_822.cpp,xczu7ev-ffvc1156-2-e,5,189.80307,300,47,30,12,25,block_64_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_8,1,28.5,0.435770770532,False
workload_801.cpp,xczu7ev-ffvc1156-2-e,5,378.347595,102,47,2,36,66,block_64_1,block_8_1,cyclic_2_1,unroll_2,unroll_8,pipeline_1,1,37.75,0.137815083252,False
workload_711.cpp,xczu7ev-ffvc1156-2-e,5,226.224075,52,47,1,10,19,block_64_1,block_8_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,19.25,0.592283297933,False
workload_861.cpp,xczu7ev-ffvc1156-2-e,5,189.803115,396,52,28,11,31,block_64_1,cyclic_64_1,block_2_1,unroll_2,unroll_2,unroll_8,1,30.5,0.387559128959,False
workload_764.cpp,xczu7ev-ffvc1156-2-e,5,210.244395,58,34,0,9,21,block_8_1,cyclic_64_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,16,0.670180071056,False
workload_795.cpp,xczu7ev-ffvc1156-2-e,5,210.24431,53,34,0,9,20,block_8_1,cyclic_64_1,complete_1,unroll_2,unroll_2,pipeline_1,1,15.75,0.672258203503,False
workload_1160.cpp,xczu7ev-ffvc1156-2-e,5,147.116315,125,26,0,2,8,cyclic_128_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_4,1,9,0.950963619736,False
workload_1015.cpp,xczu7ev-ffvc1156-2-e,5,49.54399,885.5,33,1,14,43,cyclic_128_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_16,2,22.75,0.619862540794,False
workload_1190.cpp,xczu7ev-ffvc1156-2-e,5,49.54399,851,33,1,14,43,cyclic_128_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,1,22.75,0.619862540794,False
workload_1347.cpp,xczu7ev-ffvc1156-2-e,5,150.77703,93,26,0,1,7,cyclic_128_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_2,1,8.5,0.961586113277,False
workload_846.cpp,xczu7ev-ffvc1156-2-e,5,147.11627,124,26,0,2,8,cyclic_128_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_4,1,9,0.950963639589,False
workload_1009.cpp,xczu7ev-ffvc1156-2-e,5,144.95307,187,26,0,3,10,cyclic_128_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_8,1,9.75,0.943283376126,False
workload_1093.cpp,xczu7ev-ffvc1156-2-e,5,150.777115,86,26,0,1,7,cyclic_128_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,1,8.5,0.961585941271,False
workload_1127.cpp,xczu7ev-ffvc1156-2-e,5,144.953115,192,27,2,3,10,cyclic_128_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_8,1,10.5,0.915348100061,False
workload_1321.cpp,xczu7ev-ffvc1156-2-e,5,147.11627,112,27,1,2,8,cyclic_128_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_4,1,9.5,0.943204444768,False
workload_1349.cpp,xczu7ev-ffvc1156-2-e,5,144.95307,195,27,2,3,10,cyclic_128_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_8,1,10.5,0.915348102392,False
workload_796.cpp,xczu7ev-ffvc1156-2-e,5,180.354875,60,27,1,2,9,cyclic_128_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,9.75,0.851570113458,False
workload_1041.cpp,xczu7ev-ffvc1156-2-e,5,283.885835,535,32,8,11,73,cyclic_128_1,block_64_1,block_2_1,unroll_2,unroll_4,unroll_16,1,31,0.29155990157,False
workload_765.cpp,xczu7ev-ffvc1156-2-e,5,192.46547,141,27,1,2,8,cyclic_128_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_4,1,9.5,0.815539099249,False
workload_697.cpp,xczu7ev-ffvc1156-2-e,5,190.30227,215,27,2,3,10,cyclic_128_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_8,1,10.5,0.809140059089,False
workload_806.cpp,xczu7ev-ffvc1156-2-e,5,225.704075,61,27,1,2,9,cyclic_128_1,block_8_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,9.75,0.706750305111,False
workload_807.cpp,xczu7ev-ffvc1156-2-e,5,192.465515,120,27,1,2,9,cyclic_128_1,block_8_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,1,9.75,0.811849800156,False
workload_763.cpp,xczu7ev-ffvc1156-2-e,5,190.302315,216,27,2,3,10,cyclic_128_1,block_8_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1,10.5,0.809139918616,False
workload_1095.cpp,xczu7ev-ffvc1156-2-e,5,193.46383,128,27,0,1,8,cyclic_128_1,cyclic_16_1,complete_1,unroll_2,unroll_2,unroll_4,1,9,0.820838904667,False
workload_1106.cpp,xczu7ev-ffvc1156-2-e,5,49.543355,972,26,1,14,44,cyclic_128_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_4,1,21.25,0.665698929832,False
workload_884.cpp,xczu7ev-ffvc1156-2-e,5,164.203675,54,26,0,1,8,cyclic_128_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,8.75,0.919890077527,False
workload_942.cpp,xczu7ev-ffvc1156-2-e,5,186.553115,117,26,1,3,22,cyclic_128_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_32,1,13,0.783286031997,False
workload_1126.cpp,xczu7ev-ffvc1156-2-e,5,148.114715,119,26,0,1,7,cyclic_128_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_4,1,8.5,0.96645540198,False
workload_1004.cpp,xczu7ev-ffvc1156-2-e,5,144.953115,178,26,0,2,8,cyclic_128_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_8,1,9,0.950933861278,False
workload_974.cpp,xczu7ev-ffvc1156-2-e,5,187.717895,151,26,1,3,34,cyclic_128_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,unroll_16,1,16,0.721204189112,False
workload_1299.cpp,xczu7ev-ffvc1156-2-e,5,49.54331,903,26,1,14,44,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,1,21.25,0.665698893789,False
workload_1246.cpp,xczu7ev-ffvc1156-2-e,5,49.54331,913,26,1,14,44,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_4,1,21.25,0.665698893789,False
workload_1361.cpp,xczu7ev-ffvc1156-2-e,5,49.54331,1000,26,1,14,44,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_8,1,21.25,0.665698893789,False
workload_1121.cpp,xczu7ev-ffvc1156-2-e,5,164.20359,48,26,0,1,8,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,1,8.75,0.919890346888,False
workload_963.cpp,xczu7ev-ffvc1156-2-e,5,187.71787,87,26,1,2,18,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_16,1,11.75,0.798785868784,False
workload_1320.cpp,xczu7ev-ffvc1156-2-e,5,150.77703,91,26,0,1,6,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_2,1,8.25,0.965715717312,False
workload_1348.cpp,xczu7ev-ffvc1156-2-e,5,186.55307,131,26,1,3,22,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_32,1,13,0.783286150886,False
workload_1220.cpp,xczu7ev-ffvc1156-2-e,5,148.11463,122,26,0,1,7,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,1,8.5,0.966455541101,False
workload_896.cpp,xczu7ev-ffvc1156-2-e,5,144.95307,190,26,0,2,8,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,1,9,0.950933838877,False
workload_1240.cpp,xczu7ev-ffvc1156-2-e,5,259.38395,154,26,1,3,33,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,unroll_4,unroll_16,1,15.75,0.55028014699,False
workload_1132.cpp,xczu7ev-ffvc1156-2-e,5,216.04571,675,26,0,3,13,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,unroll_4,unroll_8,1,10.5,0.727569387376,False
workload_1272.cpp,xczu7ev-ffvc1156-2-e,5,148.114715,117,26,0,1,7,cyclic_128_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,1,8.5,0.96645540198,False
workload_1034.cpp,xczu7ev-ffvc1156-2-e,5,144.953115,179,26,0,2,8,cyclic_128_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1,9,0.950933861278,False
workload_1031.cpp,xczu7ev-ffvc1156-2-e,5,148.114715,115,27,0,1,7,cyclic_128_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_4,1,8.75,0.959451349801,False
workload_1098.cpp,xczu7ev-ffvc1156-2-e,5,144.953115,184,27,0,2,8,cyclic_128_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_8,1,9.25,0.9455305562,False
workload_1035.cpp,xczu7ev-ffvc1156-2-e,5,144.95307,179,27,0,2,8,cyclic_128_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_8,1,9.25,0.94553055797,False
workload_1003.cpp,xczu7ev-ffvc1156-2-e,5,144.953115,175,27,0,2,8,cyclic_128_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1,9.25,0.9455305562,False
workload_1217.cpp,xczu7ev-ffvc1156-2-e,5,190.30227,68,28,2,3,10,cyclic_16_1,block_16_1,complete_1,unroll_2,unroll_2,unroll_8,1,10.75,0.805052743974,False
workload_1073.cpp,xczu7ev-ffvc1156-2-e,5,49.544035,953,33,1,13,43,cyclic_16_1,block_2_1,block_2_1,unroll_2,pipeline_1,unroll_16,1,22.5,0.627410901377,False
workload_914.cpp,xczu7ev-ffvc1156-2-e,5,164.380475,41,26,0,2,5,cyclic_16_1,block_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,8.25,0.93072279069,False
workload_850.cpp,xczu7ev-ffvc1156-2-e,5,143.247515,142,26,0,9,17,cyclic_16_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_32,1,13,0.870438354912,False
workload_1039.cpp,xczu7ev-ffvc1156-2-e,5,143.018715,317,26,0,18,31,cyclic_16_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_64,1,18.75,0.761156991792,False
workload_1158.cpp,xczu7ev-ffvc1156-2-e,5,144.953115,65,26,0,3,8,cyclic_16_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_8,1,9.25,0.9455305562,False
workload_1296.cpp,xczu7ev-ffvc1156-2-e,5,49.54399,854,33,1,13,43,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_16,1,22.5,0.627410865793,False
workload_1102.cpp,xczu7ev-ffvc1156-2-e,5,49.54399,924,33,1,13,43,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_8,1,22.5,0.627410865793,False
workload_1372.cpp,xczu7ev-ffvc1156-2-e,5,147.11627,45,26,0,2,7,cyclic_16_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_4,1,8.75,0.9605366326,False
workload_946.cpp,xczu7ev-ffvc1156-2-e,5,143.01867,297,26,0,18,31,cyclic_16_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_64,1,18.75,0.761156991556,False
workload_1186.cpp,xczu7ev-ffvc1156-2-e,5,144.95307,66,26,0,3,8,cyclic_16_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_8,1,9.25,0.94553055797,False
workload_1189.cpp,xczu7ev-ffvc1156-2-e,5,214.04987,826,26,0,35,58,cyclic_16_1,block_2_1,complete_1,unroll_2,unroll_4,unroll_64,1,29.75,0.387131647591,False
workload_1331.cpp,xczu7ev-ffvc1156-2-e,5,49.543355,957,33,1,13,43,cyclic_16_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,1,22.5,0.627410363645,False
workload_1324.cpp,xczu7ev-ffvc1156-2-e,5,49.543355,819,33,1,13,43,cyclic_16_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,1,22.5,0.627410363645,False
workload_1262.cpp,xczu7ev-ffvc1156-2-e,5,49.54467,1168,36,1,32,61,cyclic_16_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_32,1,32.5,0.459169452119,False
workload_1075.cpp,xczu7ev-ffvc1156-2-e,5,49.543355,978,26,1,13,43,cyclic_16_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_8,1,20.75,0.680743959358,False
workload_1374.cpp,xczu7ev-ffvc1156-2-e,5,187.717915,65,26,1,2,7,cyclic_16_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_16,1,9,0.839797580767,False
workload_1280.cpp,xczu7ev-ffvc1156-2-e,5,49.54331,961,26,1,13,43,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_16,1,20.75,0.680743990274,False
workload_1231.cpp,xczu7ev-ffvc1156-2-e,5,49.54331,971,26,1,13,43,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,1,20.75,0.680743990274,False
workload_1278.cpp,xczu7ev-ffvc1156-2-e,5,49.54331,824,26,1,13,43,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_32,1,20.75,0.680743990274,False
workload_1297.cpp,xczu7ev-ffvc1156-2-e,5,49.54331,874,26,1,13,43,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_4,2,20.75,0.680743990274,False
workload_1196.cpp,xczu7ev-ffvc1156-2-e,5,49.54331,996.5,26,1,13,43,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_8,2,20.75,0.680743990274,False
workload_1241.cpp,xczu7ev-ffvc1156-2-e,5,204.02503,47,26,0,1,5,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_2,1,8,0.794644383528,False
workload_844.cpp,xczu7ev-ffvc1156-2-e,5,194.70663,48,26,1,1,6,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,1,8.5,0.823174353036,False
workload_1090.cpp,xczu7ev-ffvc1156-2-e,5,190.04747,51,26,1,2,7,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,1,9,0.832140041103,False
workload_1340.cpp,xczu7ev-ffvc1156-2-e,5,49.54325,3132.5,26,1,26,81,cyclic_16_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_8,2,33.5,0.444174395698,False
workload_1354.cpp,xczu7ev-ffvc1156-2-e,5,49.543355,994,26,1,13,43,cyclic_16_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,1,20.75,0.680743959358,False
workload_1384.cpp,xczu7ev-ffvc1156-2-e,5,49.543355,993,26,1,13,43,cyclic_16_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_8,1,20.75,0.680743959358,False
workload_852.cpp,xczu7ev-ffvc1156-2-e,5,278.021735,89,26,0,4,16,cyclic_16_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll_8,pipeline_1,1,11.5,0.536717871972,False
workload_1255.cpp,xczu7ev-ffvc1156-2-e,5,49.54331,1100,31,2,15,46,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_16,1,23.5,0.597455119656,False
workload_1017.cpp,xczu7ev-ffvc1156-2-e,5,49.54331,995.5,31,2,15,46,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_8,2,23.5,0.597455119656,False
workload_971.cpp,xczu7ev-ffvc1156-2-e,5,185.97067,165,27,1,4,20,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_64,1,13,0.784822470599,False
workload_975.cpp,xczu7ev-ffvc1156-2-e,5,185.970715,159,27,1,4,20,cyclic_16_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_64,1,13,0.784822352077,False
workload_944.cpp,xczu7ev-ffvc1156-2-e,5,327.18179,160,28,1,4,23,cyclic_16_1,cyclic_8_1,complete_1,unroll_2,unroll_4,unroll_32,1,14,0.401585857638,False
workload_1282.cpp,xczu7ev-ffvc1156-2-e,5,49.392425,1449,41,1,48,82,cyclic_2_1,block_128_1,complete_1,unroll_2,pipeline_1,pipeline_1,1,43,0.261777274691,False
workload_969.cpp,xczu7ev-ffvc1156-2-e,5,209.40199,65,41,0,2,12,cyclic_2_1,block_128_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1,13.75,0.708638217915,False
workload_1022.cpp,xczu7ev-ffvc1156-2-e,5,49.21635,931,24,1,13,46,cyclic_2_1,block_2_1,block_2_1,unroll_2,pipeline_1,pipeline_1,1,21,0.673179065678,False
workload_1051.cpp,xczu7ev-ffvc1156-2-e,5,49.21635,930,24,1,13,46,cyclic_2_1,block_2_1,block_2_1,unroll_2,pipeline_1,unroll_16,1,21,0.673179065678,False
workload_1016.cpp,xczu7ev-ffvc1156-2-e,5,49.21635,914,24,1,13,46,cyclic_2_1,block_2_1,block_2_1,unroll_2,pipeline_1,unroll_4,1,21,0.673179065678,False
workload_1078.cpp,xczu7ev-ffvc1156-2-e,5,49.21635,1033,24,1,13,46,cyclic_2_1,block_2_1,block_2_1,unroll_2,pipeline_1,unroll_64,1,21,0.673179065678,False
workload_1107.cpp,xczu7ev-ffvc1156-2-e,5,49.21635,1000,24,1,13,46,cyclic_2_1,block_2_1,block_2_1,unroll_2,pipeline_1,unroll_8,1,21,0.673179065678,False
workload_812.cpp,xczu7ev-ffvc1156-2-e,5,143.46063,84,24,0,5,10,cyclic_2_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_16,1,9.75,0.945532357723,False
workload_1099.cpp,xczu7ev-ffvc1156-2-e,5,150.44943,45,24,0,1,4,cyclic_2_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_2,1,7.25,0.999999656886,False
workload_1096.cpp,xczu7ev-ffvc1156-2-e,5,142.96143,139,24,0,9,17,cyclic_2_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_32,1,12.5,0.890229213193,False
workload_1027.cpp,xczu7ev-ffvc1156-2-e,5,147.12143,49,24,0,2,5,cyclic_2_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_4,1,7.75,0.986745750611,False
workload_1010.cpp,xczu7ev-ffvc1156-2-e,5,142.71183,313,24,0,18,31,cyclic_2_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_64,1,18.25,0.779584849765,False
workload_919.cpp,xczu7ev-ffvc1156-2-e,5,144.79183,55,24,0,3,7,cyclic_2_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_8,1,8.5,0.971154701598,False
workload_926.cpp,xczu7ev-ffvc1156-2-e,5,251.56415,48,24,0,3,7,cyclic_2_1,block_2_1,block_2_1,unroll_2,unroll_4,pipeline_1,1,8.5,0.635418729245,False
workload_1215.cpp,xczu7ev-ffvc1156-2-e,5,220.87135,47,24,0,2,6,cyclic_2_1,block_2_1,block_2_1,unroll_2,unroll_4,unroll_2,1,8,0.736659276619,False
workload_1038.cpp,xczu7ev-ffvc1156-2-e,5,142.71183,317,24,0,18,31,cyclic_2_1,block_2_1,block_4_1,unroll_2,unroll_2,unroll_64,1,18.25,0.779584849765,False
workload_1326.cpp,xczu7ev-ffvc1156-2-e,5,49.216305,874.5,24,1,13,46,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,2,21,0.673179024351,False
workload_1232.cpp,xczu7ev-ffvc1156-2-e,5,49.216305,1039,24,1,13,46,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_32,1,21,0.673179024351,False
workload_1076.cpp,xczu7ev-ffvc1156-2-e,5,49.216305,1000.5,24,1,13,46,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,2,21,0.673179024351,False
workload_1056.cpp,xczu7ev-ffvc1156-2-e,5,49.216305,1000,24,1,13,46,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,2,21,0.673179024351,False
workload_1079.cpp,xczu7ev-ffvc1156-2-e,5,49.216305,932.5,24,1,13,46,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_8,2,21,0.673179024351,False
workload_965.cpp,xczu7ev-ffvc1156-2-e,5,164.052705,43,24,0,2,5,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline_1,1,7.75,0.94203198371,False
workload_1124.cpp,xczu7ev-ffvc1156-2-e,5,143.460585,75,24,0,5,10,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_16,1,9.75,1,True
workload_1213.cpp,xczu7ev-ffvc1156-2-e,5,150.449345,44,24,0,1,4,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_2,1,7.25,1,True
workload_1005.cpp,xczu7ev-ffvc1156-2-e,5,142.961385,140,24,0,9,17,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_32,1,12.5,1,True
workload_932.cpp,xczu7ev-ffvc1156-2-e,5,147.121385,50,24,0,2,5,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_4,1,7.75,0.986745792825,False
workload_899.cpp,xczu7ev-ffvc1156-2-e,5,142.711785,295,24,0,18,31,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_64,1,18.25,1,True
workload_1007.cpp,xczu7ev-ffvc1156-2-e,5,144.791785,53,24,0,3,7,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_8,1,8.5,1,True
workload_991.cpp,xczu7ev-ffvc1156-2-e,5,219.181705,57,24,0,3,8,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_4,unroll_4,1,8.75,0.737751812365,False
workload_1155.cpp,xczu7ev-ffvc1156-2-e,5,143.086125,319,24,0,18,31,cyclic_2_1,block_2_1,complete_1,unroll_4,unroll_2,unroll_32,1,18.25,0.778970952006,False
workload_1307.cpp,xczu7ev-ffvc1156-2-e,5,49.21567,1022,24,1,13,46,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,1,21,0.673178441052,False
workload_1165.cpp,xczu7ev-ffvc1156-2-e,5,49.21567,942,24,1,13,46,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_16,1,21,0.673178441052,False
workload_1077.cpp,xczu7ev-ffvc1156-2-e,5,49.21567,1017,24,1,13,46,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,1,21,0.673178441052,False
workload_1309.cpp,xczu7ev-ffvc1156-2-e,5,49.21567,1049,24,1,13,46,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_64,1,21,0.673178441052,False
workload_1251.cpp,xczu7ev-ffvc1156-2-e,5,49.21567,1022,24,1,13,46,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_8,1,21,0.673178441052,False
workload_1275.cpp,xczu7ev-ffvc1156-2-e,5,143.46063,85,24,0,5,10,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_16,1,9.75,0.945532357723,False
workload_1061.cpp,xczu7ev-ffvc1156-2-e,5,150.44943,43,24,0,1,4,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,1,7.25,0.999999656886,False
workload_1154.cpp,xczu7ev-ffvc1156-2-e,5,142.71183,319,24,0,18,31,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_64,1,18.25,0.779584849765,False
workload_1216.cpp,xczu7ev-ffvc1156-2-e,5,144.79183,61,24,0,3,7,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1,8.5,0.971154701598,False
workload_1120.cpp,xczu7ev-ffvc1156-2-e,5,220.87135,45,24,0,2,6,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,1,8,0.736659276619,False
workload_1167.cpp,xczu7ev-ffvc1156-2-e,5,49.21635,1030,24,1,13,46,cyclic_2_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_64,1,21,0.673179065678,False
workload_829.cpp,xczu7ev-ffvc1156-2-e,5,413.52703,1579,25,30,48,82,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_64,unroll_4,1,46.25,0.1,False
workload_1081.cpp,xczu7ev-ffvc1156-2-e,5,49.216985,1116,25,1,31,64,cyclic_2_1,block_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,1,30.25,0.483213804149,False
workload_1194.cpp,xczu7ev-ffvc1156-2-e,5,49.216985,1006,25,1,31,64,cyclic_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_8,1,30.25,0.483213804149,False
