Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,Replicate_Count,Area,Weight,is_pareto
workload_777.cpp,xczu7ev-ffvc1156-2-e,10,31.77133,162,14,0,1,20,block_4_1,cyclic_8_1,cyclic_4_1,cyclic_16_1,unroll_16,unroll_64,unroll_4,unroll_8,1,8.75,0.87590305256,False
workload_602.cpp,xczu7ev-ffvc1156-2-e,10,31.88422,64,14,0,0,4,block_4_1,cyclic_8_1,cyclic_4_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,4.5,0.967398624408,False
workload_692.cpp,xczu7ev-ffvc1156-2-e,10,32.37578,212,16,0,1,29,block_4_1,cyclic_8_1,cyclic_4_1,cyclic_32_1,unroll_16,unroll_2,pipeline_1,unroll_8,1,11.5,0.773302416442,False
workload_527.cpp,xczu7ev-ffvc1156-2-e,10,31.74061,444,16,0,2,63,block_4_1,cyclic_8_1,cyclic_4_1,cyclic_32_1,unroll_16,unroll_64,unroll_16,unroll_8,1,20.25,0.567378970055,False
workload_747.cpp,xczu7ev-ffvc1156-2-e,10,31.61645,248,13,0,2,44,block_4_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,unroll_16,unroll_64,unroll_16,unroll_8,1,14.75,0.754035833474,False
workload_604.cpp,xczu7ev-ffvc1156-2-e,10,31.65821,502,13,0,3,82,block_4_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,unroll_16,unroll_64,unroll_32,pipeline_1,1,24.5,0.439237666367,False
workload_769.cpp,xczu7ev-ffvc1156-2-e,10,31.88422,59,13,0,0,3,block_4_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,4,0.978315834713,False
workload_128.cpp,xczu7ev-ffvc1156-2-e,10,43.33758,918,29,0,13,69,block_8_1,block_128_1,block_4_1,block_8_1,unroll_16,unroll_4,unroll_2,unroll_16,1,27.75,0.231688297063,False
workload_177.cpp,xczu7ev-ffvc1156-2-e,10,32.60621,1687,14,0,4,65,block_8_1,cyclic_16_1,cyclic_8_1,block_8_1,unroll_8,unroll_2,unroll_32,pipeline_1,1,20.75,0.548267767987,False
workload_154.cpp,xczu7ev-ffvc1156-2-e,10,32.64205,115,14,0,1,17,block_8_1,cyclic_16_1,cyclic_8_1,block_8_1,unroll_8,unroll_2,unroll_4,pipeline_1,1,8,0.86010550066,False
workload_187.cpp,xczu7ev-ffvc1156-2-e,10,32.59585,330,11,0,6,45,block_8_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_4,unroll_32,unroll_2,1,15.5,0.716942187731,False
workload_593.cpp,xczu7ev-ffvc1156-2-e,10,32.10962,128,11,0,1,16,block_8_1,cyclic_4_1,cyclic_64_1,cyclic_4_1,unroll_4,unroll_64,pipeline_1,pipeline_1,1,7,0.895566777089,False
workload_82.cpp,xczu7ev-ffvc1156-2-e,10,57.99711,206,28,0,1,28,block_8_1,cyclic_64_1,block_32_1,cyclic_16_1,unroll_2,unroll_16,unroll_16,unroll_2,1,14.25,0.1082843337,False
workload_138.cpp,xczu7ev-ffvc1156-2-e,10,39.36047,179,16,0,2,13,block_8_1,cyclic_64_1,cyclic_4_1,cyclic_128_1,unroll_2,unroll_16,pipeline_1,unroll_2,1,7.75,0.579473069302,False
workload_827.cpp,xczu7ev-ffvc1156-2-e,10,32.04797,136,14,0,1,14,block_8_1,cyclic_8_1,cyclic_4_1,cyclic_16_1,unroll_16,unroll_64,pipeline_1,unroll_8,1,7.25,0.887114838009,False
workload_763.cpp,xczu7ev-ffvc1156-2-e,10,31.70221,347,49,0,2,56,cyclic_2_1,block_128_1,cyclic_16_1,cyclic_4_1,unroll_16,unroll_64,unroll_8,unroll_8,1,26.75,0.379675463554,False
workload_795.cpp,xczu7ev-ffvc1156-2-e,10,31.72525,343,46,0,2,50,cyclic_2_1,block_128_1,cyclic_2_1,cyclic_4_1,unroll_16,unroll_64,unroll_8,unroll_8,1,24.5,0.439228248442,False
workload_720.cpp,xczu7ev-ffvc1156-2-e,10,31.77181,141,27,0,0,16,cyclic_2_1,block_128_1,cyclic_2_1,cyclic_8_1,unroll_16,unroll_64,pipeline_1,pipeline_1,1,10.75,0.797929888131,False
workload_670.cpp,xczu7ev-ffvc1156-2-e,10,31.72541,332,13,0,2,54,cyclic_2_1,block_2_1,block_2_1,cyclic_16_1,unroll_16,unroll_64,unroll_16,pipeline_1,1,17.25,0.670155890426,False
workload_270.cpp,xczu7ev-ffvc1156-2-e,10,32.53787,97,11,0,3,11,cyclic_2_1,block_2_1,block_4_1,block_2_1,unroll_4,unroll_8,pipeline_1,unroll_16,1,6.25,0.903553302724,False
workload_605.cpp,xczu7ev-ffvc1156-2-e,10,31.8127,57,11,0,0,3,cyclic_2_1,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_64,pipeline_1,unroll_2,1,3.5,0.987940915413,False
workload_665.cpp,xczu7ev-ffvc1156-2-e,10,32.30435,60,11,0,0,4,cyclic_2_1,block_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_4,pipeline_1,unroll_2,1,3.75,0.962975211145,False
workload_774.cpp,xczu7ev-ffvc1156-2-e,10,31.81261,617,10,0,1,47,cyclic_2_1,block_2_1,cyclic_2_1,block_64_1,unroll_16,unroll_64,pipeline_1,unroll_2,1,14.5,0.752808624704,False
workload_611.cpp,xczu7ev-ffvc1156-2-e,10,31.69389,266,13,0,1,45,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_16,unroll_64,unroll_16,unroll_8,1,14.75,0.753653265614,False
workload_625.cpp,xczu7ev-ffvc1156-2-e,10,32.26359,57,13,0,0,3,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,4,0.961484613562,False
workload_831.cpp,xczu7ev-ffvc1156-2-e,10,31.80208,120,13,0,1,16,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll_64,unroll_8,unroll_8,1,7.5,0.879573253705,False
workload_923.cpp,xczu7ev-ffvc1156-2-e,10,36.61973,719,15,0,2,33,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_32_1,unroll_16,unroll_64,unroll_8,unroll_2,1,12.5,0.637286472401,False
workload_617.cpp,xczu7ev-ffvc1156-2-e,10,31.82272,206,15,0,1,29,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_32_1,unroll_8,unroll_64,unroll_16,pipeline_1,1,11.25,0.77807463852,False
workload_842.cpp,xczu7ev-ffvc1156-2-e,10,31.77181,92,11,0,0,11,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_16,unroll_64,pipeline_1,pipeline_1,1,5.5,0.938411043558,False
workload_680.cpp,xczu7ev-ffvc1156-2-e,10,31.71501,323,11,0,3,46,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_16,unroll_64,unroll_16,unroll_8,1,15,0.751507104466,False
workload_453.cpp,xczu7ev-ffvc1156-2-e,10,31.77174,55,11,0,0,2,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_64,pipeline_1,unroll_2,1,3.25,0.998145792635,False
workload_542.cpp,xczu7ev-ffvc1156-2-e,10,31.7717,61,11,0,0,4,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_64,pipeline_1,unroll_2,1,3.75,0.983018886449,False
workload_815.cpp,xczu7ev-ffvc1156-2-e,10,31.7717,67,11,0,0,4,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_64,pipeline_1,unroll_4,1,3.75,0.983018886449,False
workload_589.cpp,xczu7ev-ffvc1156-2-e,10,31.77168,66,11,0,0,6,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_64,pipeline_1,unroll_2,1,4.25,0.971881256682,False
workload_636.cpp,xczu7ev-ffvc1156-2-e,10,31.76112,140,11,0,1,23,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_64,unroll_16,unroll_2,1,8.75,0.876191077858,False
workload_657.cpp,xczu7ev-ffvc1156-2-e,10,31.756,243,11,0,2,43,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_64,unroll_32,unroll_2,1,14,0.769824878112,False
workload_879.cpp,xczu7ev-ffvc1156-2-e,10,31.756,280,11,0,3,45,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_64,unroll_32,unroll_8,1,14.75,0.752857358479,False
workload_697.cpp,xczu7ev-ffvc1156-2-e,10,31.76112,142,11,0,1,25,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_8_1,unroll_8,unroll_64,unroll_16,unroll_2,1,9.25,0.858444447277,False
workload_660.cpp,xczu7ev-ffvc1156-2-e,10,31.67469,262,13,0,1,48,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_16_1,unroll_16,unroll_64,unroll_16,unroll_4,1,15.5,0.734813683132,False
workload_292.cpp,xczu7ev-ffvc1156-2-e,10,31.66445,256,13,0,1,44,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_16_1,unroll_16,unroll_64,unroll_16,unroll_8,1,14.5,0.753971185888,False
workload_653.cpp,xczu7ev-ffvc1156-2-e,10,31.71005,580,13,0,2,85,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_16_1,unroll_16,unroll_64,unroll_32,pipeline_1,1,25,0.425500511702,False
workload_439.cpp,xczu7ev-ffvc1156-2-e,10,31.8943,73,13,0,0,8,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_16_1,unroll_2,unroll_64,unroll_16,unroll_8,1,5.25,0.946250103354,False
workload_652.cpp,xczu7ev-ffvc1156-2-e,10,31.93558,67,16,0,0,4,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_32_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,5,0.952233000389,False
workload_677.cpp,xczu7ev-ffvc1156-2-e,10,32.42723,54,11,0,0,2,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,3.25,0.971994438694,False
workload_545.cpp,xczu7ev-ffvc1156-2-e,10,31.75616,240,12,0,2,45,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_4_1,unroll_8,unroll_64,unroll_32,pipeline_1,1,14.75,0.752854883089,False
workload_871.cpp,xczu7ev-ffvc1156-2-e,10,31.66893,615,12,0,4,82,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_8_1,unroll_16,unroll_64,unroll_32,unroll_8,1,24.5,0.439237299243,False
workload_823.cpp,xczu7ev-ffvc1156-2-e,10,32.39111,92,12,0,1,13,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_4,unroll_32,unroll_8,1,6.5,0.903230062917,False
workload_912.cpp,xczu7ev-ffvc1156-2-e,10,31.89446,60,12,0,0,3,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,3.75,0.980586822134,False
workload_927.cpp,xczu7ev-ffvc1156-2-e,10,31.73565,691,10,0,4,88,cyclic_2_1,block_2_1,cyclic_64_1,cyclic_2_1,unroll_16,unroll_64,unroll_16,pipeline_1,1,25.5,0.412047075883,False
workload_621.cpp,xczu7ev-ffvc1156-2-e,10,39.42549,584,10,0,2,40,cyclic_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_16,unroll_64,pipeline_1,unroll_2,1,13,0.529739325599,False
workload_510.cpp,xczu7ev-ffvc1156-2-e,10,35.99061,105,10,0,1,10,cyclic_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_64,pipeline_1,unroll_2,1,5.25,0.759176712279,False
workload_735.cpp,xczu7ev-ffvc1156-2-e,10,31.78176,304,11,0,3,51,cyclic_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_8,unroll_64,unroll_16,pipeline_1,1,16.25,0.706420502666,False
workload_866.cpp,xczu7ev-ffvc1156-2-e,10,31.94576,476,9,0,2,36,cyclic_2_1,block_2_1,cyclic_64_1,cyclic_64_1,unroll_8,unroll_64,pipeline_1,pipeline_1,1,11.75,0.777370749183,False
workload_635.cpp,xczu7ev-ffvc1156-2-e,10,31.94578,131,11,0,1,16,cyclic_2_1,block_2_1,cyclic_64_1,cyclic_8_1,unroll_4,unroll_64,pipeline_1,pipeline_1,1,7,0.898692887919,False
workload_260.cpp,xczu7ev-ffvc1156-2-e,10,32.39625,113,15,0,2,16,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_16_1,unroll_8,unroll_8,unroll_8,unroll_8,1,8.25,0.864908343786,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10,32.37643,89,17,0,0,11,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_32_1,unroll_4,unroll_32,pipeline_1,unroll_8,1,7,0.888720057442,False
workload_339.cpp,xczu7ev-ffvc1156-2-e,10,32.37825,699,17,0,9,92,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_32_1,unroll_8,unroll_4,unroll_64,unroll_8,1,29.5,0.314142241115,False
workload_435.cpp,xczu7ev-ffvc1156-2-e,10,31.70224,618,17,0,3,91,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_32_1,unroll_8,unroll_64,unroll_64,unroll_8,1,27.75,0.355049032933,False
workload_363.cpp,xczu7ev-ffvc1156-2-e,10,32.70357,65,11,0,0,4,cyclic_2_1,block_32_1,block_2_1,block_2_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,3.75,0.948052891271,False
workload_365.cpp,xczu7ev-ffvc1156-2-e,10,32.53462,209,12,0,6,28,cyclic_2_1,block_32_1,block_4_1,block_2_1,unroll_16,unroll_8,pipeline_1,unroll_8,1,11.5,0.770990334637,False
workload_273.cpp,xczu7ev-ffvc1156-2-e,10,32.54039,59,12,0,0,5,cyclic_2_1,block_32_1,block_4_1,block_2_1,unroll_2,unroll_4,unroll_4,pipeline_1,1,4.25,0.943075196135,False
workload_205.cpp,xczu7ev-ffvc1156-2-e,10,32.53775,73,12,0,1,9,cyclic_2_1,block_32_1,block_4_1,cyclic_8_1,unroll_4,unroll_2,unroll_4,pipeline_1,1,5.5,0.916846674062,False
workload_307.cpp,xczu7ev-ffvc1156-2-e,10,32.45757,334,13,0,3,45,cyclic_2_1,block_32_1,cyclic_16_1,block_2_1,unroll_8,unroll_2,unroll_16,unroll_8,1,15.25,0.726606426527,False
workload_460.cpp,xczu7ev-ffvc1156-2-e,10,31.82512,367,17,0,4,42,cyclic_2_1,block_32_1,cyclic_2_1,block_4_1,unroll_8,unroll_64,unroll_16,unroll_8,1,15.75,0.72452210768,False
workload_753.cpp,xczu7ev-ffvc1156-2-e,10,31.74093,128,13,0,1,16,cyclic_2_1,block_32_1,cyclic_2_1,cyclic_16_1,unroll_16,unroll_64,pipeline_1,unroll_8,1,7.5,0.879836580752,False
workload_314.cpp,xczu7ev-ffvc1156-2-e,10,32.26367,58,13,0,0,4,cyclic_2_1,block_32_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_8,pipeline_1,pipeline_1,2,4.25,0.956219730983,False
workload_327.cpp,xczu7ev-ffvc1156-2-e,10,32.26367,62,16,0,0,5,cyclic_2_1,block_32_1,cyclic_2_1,cyclic_32_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,5.25,0.934182914461,False
workload_526.cpp,xczu7ev-ffvc1156-2-e,10,31.88662,253,12,0,2,39,cyclic_2_1,block_32_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_64,unroll_64,unroll_8,1,13.25,0.776129007992,False
workload_341.cpp,xczu7ev-ffvc1156-2-e,10,32.45791,93,12,0,1,13,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_16,unroll_8,1,6.5,0.900862400534,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10,31.84304,315,12,0,1,39,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_8,unroll_64,unroll_16,unroll_8,1,13,0.777248229537,False
workload_418.cpp,xczu7ev-ffvc1156-2-e,10,31.95584,110,14,0,1,13,cyclic_2_1,block_32_1,cyclic_8_1,block_4_1,unroll_8,unroll_64,pipeline_1,unroll_8,1,7,0.898531472968,False
workload_345.cpp,xczu7ev-ffvc1156-2-e,10,33.20595,61,11,0,0,3,cyclic_2_1,block_4_1,block_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,1,3.5,0.926360997465,False
workload_283.cpp,xczu7ev-ffvc1156-2-e,10,33.20599,57,11,0,0,3,cyclic_2_1,block_4_1,block_2_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_8,1,3.5,0.92635877383,False
workload_44.cpp,xczu7ev-ffvc1156-2-e,10,33.20339,72,11,0,1,5,cyclic_2_1,block_4_1,block_2_1,block_2_1,unroll_4,unroll_4,pipeline_1,unroll_8,1,4.25,0.91258847501,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,10,35.18979,112,11,0,2,15,cyclic_2_1,block_4_1,block_2_1,block_2_1,unroll_4,unroll_4,unroll_16,unroll_4,1,7,0.773485132811,False
workload_222.cpp,xczu7ev-ffvc1156-2-e,10,32.87343,66,11,0,0,4,cyclic_2_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,unroll_16,pipeline_1,unroll_16,1,3.75,0.939995438465,False
workload_298.cpp,xczu7ev-ffvc1156-2-e,10,32.87083,85,11,0,0,7,cyclic_2_1,block_4_1,block_2_1,cyclic_4_1,unroll_4,unroll_16,pipeline_1,unroll_16,1,4.5,0.923300515458,False
workload_348.cpp,xczu7ev-ffvc1156-2-e,10,32.37205,135,11,0,1,13,cyclic_2_1,block_4_1,block_2_1,cyclic_4_1,unroll_8,unroll_64,pipeline_1,unroll_16,1,6.25,0.909728972702,False
workload_121.cpp,xczu7ev-ffvc1156-2-e,10,33.85859,118,12,0,2,17,cyclic_2_1,block_4_1,block_4_1,block_2_1,unroll_4,unroll_4,unroll_16,unroll_4,1,7.75,0.818921074449,False
workload_414.cpp,xczu7ev-ffvc1156-2-e,10,32.42729,74,12,0,0,7,cyclic_2_1,block_4_1,block_4_1,block_2_1,unroll_8,unroll_8,pipeline_1,pipeline_1,1,4.75,0.939831991246,False
workload_474.cpp,xczu7ev-ffvc1156-2-e,10,31.93552,73,12,0,0,7,cyclic_2_1,block_4_1,block_4_1,cyclic_4_1,unroll_8,unroll_64,pipeline_1,pipeline_1,1,4.75,0.959186364138,False
workload_304.cpp,xczu7ev-ffvc1156-2-e,10,33.04723,266,10,0,2,40,cyclic_2_1,block_4_1,block_64_1,block_2_1,unroll_4,unroll_4,pipeline_1,unroll_8,1,13,0.7501918174,False
workload_410.cpp,xczu7ev-ffvc1156-2-e,10,31.77174,55,11,0,0,2,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_64,pipeline_1,unroll_2,1,3.25,0.998145792635,False
workload_481.cpp,xczu7ev-ffvc1156-2-e,10,32.26363,57,11,0,0,4,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_8,pipeline_1,pipeline_1,1,3.75,0.964193244013,False
workload_687.cpp,xczu7ev-ffvc1156-2-e,10,31.76112,140,11,0,1,22,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_64,unroll_16,unroll_2,1,8.5,0.878763796312,False
workload_399.cpp,xczu7ev-ffvc1156-2-e,10,32.26345,65,11,0,0,6,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_8,pipeline_1,unroll_2,1,4.25,0.956229540275,False
workload_274.cpp,xczu7ev-ffvc1156-2-e,10,32.43975,175,11,0,2,24,cyclic_2_1,block_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_64,unroll_8,1,9.25,0.843217022375,False
workload_231.cpp,xczu7ev-ffvc1156-2-e,10,32.43731,69,12,0,0,5,cyclic_2_1,block_4_1,cyclic_4_1,block_2_1,unroll_4,unroll_4,pipeline_1,unroll_8,1,4.25,0.948132764331,False
workload_525.cpp,xczu7ev-ffvc1156-2-e,10,31.88413,123,14,0,1,14,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_16_1,unroll_16,unroll_64,pipeline_1,unroll_8,1,7.25,0.88932371644,False
workload_452.cpp,xczu7ev-ffvc1156-2-e,10,32.43987,157,10,0,4,26,cyclic_2_1,block_4_1,cyclic_64_1,cyclic_2_1,unroll_2,unroll_2,unroll_64,pipeline_1,1,10,0.818739371286,False
workload_854.cpp,xczu7ev-ffvc1156-2-e,10,32.05845,129,10,0,1,10,cyclic_2_1,block_4_1,cyclic_64_1,cyclic_2_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,5.25,0.941388369599,False
workload_290.cpp,xczu7ev-ffvc1156-2-e,10,32.43759,78,10,0,1,10,cyclic_2_1,block_4_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,5.25,0.927412774418,False
workload_352.cpp,xczu7ev-ffvc1156-2-e,10,32.37615,64,15,0,0,5,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_16_1,unroll_2,unroll_16,pipeline_1,unroll_16,1,5,0.936254085552,False
workload_220.cpp,xczu7ev-ffvc1156-2-e,10,32.47821,109,14,0,1,13,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_16_1,unroll_8,unroll_2,unroll_4,pipeline_1,1,7,0.885693842181,False
workload_372.cpp,xczu7ev-ffvc1156-2-e,10,31.94822,150,17,0,1,23,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_32_1,unroll_2,unroll_64,unroll_64,pipeline_1,1,10.25,0.816829778253,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10,32.43743,216,17,0,1,30,cyclic_2_1,block_64_1,block_4_1,block_2_1,unroll_2,unroll_8,unroll_32,pipeline_1,1,12,0.771308359132,False
workload_386.cpp,xczu7ev-ffvc1156-2-e,10,32.38586,298,14,0,5,48,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_16_1,unroll_16,unroll_2,unroll_16,unroll_8,1,16.75,0.682765670373,False
workload_433.cpp,xczu7ev-ffvc1156-2-e,10,31.94822,186,11,0,3,28,cyclic_2_1,block_8_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_64,unroll_64,pipeline_1,1,10.5,0.806953660368,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10,32.88351,70,16,0,1,9,cyclic_2_1,cyclic_16_1,block_16_1,block_2_1,unroll_2,unroll_8,pipeline_1,unroll_8,1,6.5,0.884708075098,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10,32.46815,81,16,0,0,10,cyclic_2_1,cyclic_16_1,block_2_1,block_16_1,unroll_2,unroll_8,unroll_8,pipeline_1,1,6.5,0.900494959268,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10,32.43231,164,11,0,3,23,cyclic_2_1,cyclic_16_1,block_2_1,block_2_1,unroll_2,unroll_8,unroll_64,pipeline_1,1,9.25,0.843433612837,False
workload_122.cpp,xczu7ev-ffvc1156-2-e,10,32.54669,197,21,0,1,29,cyclic_2_1,cyclic_16_1,block_32_1,cyclic_8_1,unroll_8,unroll_2,unroll_4,pipeline_1,1,12.75,0.765673247559,False
workload_438.cpp,xczu7ev-ffvc1156-2-e,10,32.53787,62,12,0,0,5,cyclic_2_1,cyclic_16_1,block_4_1,block_2_1,unroll_4,unroll_8,pipeline_1,unroll_2,1,4.25,0.943200622894,False
workload_160.cpp,xczu7ev-ffvc1156-2-e,10,37.86125,82,12,0,1,10,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_8_1,unroll_8,unroll_2,unroll_2,pipeline_1,1,5.75,0.665388787946,False
workload_184.cpp,xczu7ev-ffvc1156-2-e,10,34.87629,203,17,0,1,28,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,unroll_8,unroll_2,unroll_4,pipeline_1,1,11.5,0.708678650925,False
workload_4.cpp,xczu7ev-ffvc1156-2-e,10,32.47821,117,14,0,1,15,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_16_1,unroll_8,unroll_2,unroll_4,pipeline_1,1,7.5,0.86858140098,False
workload_190.cpp,xczu7ev-ffvc1156-2-e,10,32.54669,100,21,0,0,13,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_8,unroll_2,unroll_4,pipeline_1,1,8.5,0.856714754647,False
workload_576.cpp,xczu7ev-ffvc1156-2-e,10,31.93558,54,11,0,0,2,cyclic_2_1,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,3.25,0.988288978534,False
workload_134.cpp,xczu7ev-ffvc1156-2-e,10,32.43231,115,11,0,1,13,cyclic_2_1,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_8,unroll_64,pipeline_1,1,6.25,0.907517122716,False
workload_183.cpp,xczu7ev-ffvc1156-2-e,10,32.86287,189,11,0,4,21,cyclic_2_1,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_8,unroll_64,unroll_64,1,9,0.836154354429,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10,32.42731,55,11,0,0,2,cyclic_2_1,cyclic_2_1,block_4_1,block_2_1,unroll_4,unroll_8,pipeline_1,pipeline_1,2,3.25,0.971990495027,False
workload_167.cpp,xczu7ev-ffvc1156-2-e,10,32.53787,71,11,0,1,6,cyclic_2_1,cyclic_2_1,block_4_1,block_2_1,unroll_4,unroll_8,pipeline_1,unroll_16,1,4.5,0.939871194056,False
workload_37.cpp,xczu7ev-ffvc1156-2-e,10,32.53787,61,11,0,1,4,cyclic_2_1,cyclic_2_1,block_4_1,block_2_1,unroll_4,unroll_8,pipeline_1,unroll_8,2,4,0.947302309377,False
workload_495.cpp,xczu7ev-ffvc1156-2-e,10,32.53787,60,11,0,0,3,cyclic_2_1,cyclic_2_1,block_4_1,block_2_1,unroll_4,unroll_8,unroll_4,pipeline_1,1,3.5,0.961691043593,False
workload_375.cpp,xczu7ev-ffvc1156-2-e,10,31.93552,61,12,0,0,4,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,unroll_8,unroll_64,pipeline_1,pipeline_1,1,4,0.97634630921,False
workload_477.cpp,xczu7ev-ffvc1156-2-e,10,31.93552,68,13,0,0,5,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_16_1,unroll_8,unroll_64,pipeline_1,pipeline_1,1,4.5,0.965608865792,False
workload_427.cpp,xczu7ev-ffvc1156-2-e,10,31.76624,403,13,0,2,47,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_16_1,unroll_8,unroll_64,unroll_64,unroll_8,1,15.5,0.734197724042,False
workload_287.cpp,xczu7ev-ffvc1156-2-e,10,32.42731,59,16,0,0,4,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_32_1,unroll_4,unroll_8,pipeline_1,pipeline_1,1,5,0.934147132103,False
workload_517.cpp,xczu7ev-ffvc1156-2-e,10,32.42723,51,11,0,0,1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,3,0.973774110544,False
workload_598.cpp,xczu7ev-ffvc1156-2-e,10,32.44755,60,11,0,0,4,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_16,pipeline_1,1,3.75,0.958512370289,False
